step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
978,39.1200,0.3368,0.0000,-0.0083,0.4549,0.0024,0.0183,-0.0134,0.0167,-0.0164,20.5887,-72.2222,0.2238,-0.04157,-2.62609,0.0271,-0.1109,-0.1116,0.0078,0.00000,0.00000
979,39.1600,0.3368,0.0000,-0.0083,0.4539,0.0012,0.0202,-0.0071,0.0171,-0.0141,20.5883,-72.2041,0.2239,-0.04083,-2.60549,0.0250,-0.1120,-0.1149,0.0150,0.00000,0.00000
980,39.2000,0.3368,0.0000,-0.0083,0.4529,-0.0020,0.0186,0.0087,0.0191,0.0074,20.5880,-72.1859,0.2239,-0.04008,-2.61989,0.0238,-0.1098,-0.1125,0.0108,0.00000,0.00000
981,39.2400,0.3368,0.0000,-0.0083,0.4527,0.0002,0.0175,-0.0020,-0.0013,0.0022,20.5877,-72.1679,0.2238,-0.03986,-2.64587,0.0278,-0.1084,-0.1104,0.0104,0.00000,0.00000
982,39.2800,0.3368,0.0000,-0.0083,0.4515,0.0010,0.0199,-0.0063,0.0048,0.0038,20.5874,-72.1498,0.2238,-0.03970,-2.65396,0.0273,-0.1087,-0.1141,0.0130,0.00000,0.00000
983,39.3200,0.3368,0.0000,-0.0083,0.4497,0.0012,0.0214,-0.0070,0.0261,0.0041,20.5870,-72.1318,0.2239,-0.03900,-2.66056,0.0262,-0.1124,-0.1152,0.0087,0.00000,0.00000
984,39.3600,0.3368,0.0000,-0.0083,0.4503,0.0015,0.0208,-0.0088,-0.0016,-0.0062,20.5865,-72.1139,0.2239,-0.03863,-2.65552,0.0284,-0.1111,-0.1123,0.0132,0.00000,0.00000
985,39.4000,0.3368,0.0000,-0.0083,0.4503,0.0005,0.0195,-0.0037,-0.0156,0.0024,20.5862,-72.0959,0.2239,-0.03902,-2.65561,0.0285,-0.1101,-0.1123,0.0103,0.00000,0.00000
986,39.4400,0.3368,0.0000,-0.0083,0.4480,-0.0000,0.0205,-0.0011,0.0141,0.0045,20.5858,-72.0780,0.2240,-0.03895,-2.66941,0.0288,-0.1102,-0.1119,0.0155,0.00000,0.00000
987,39.4800,0.3368,0.0000,-0.0083,0.4474,0.0012,0.0177,-0.0072,0.0069,0.0066,20.5854,-72.0601,0.2239,-0.03853,-2.67686,0.0259,-0.1097,-0.1107,0.0059,0.00000,0.00000
988,39.5200,0.3368,0.0000,-0.0083,0.4458,0.0015,0.0195,-0.0088,0.0288,-0.0120,20.5850,-72.0423,0.2238,-0.03778,-2.67456,0.0273,-0.1100,-0.1106,0.0161,0.00000,0.00000
989,39.5600,0.3368,0.0000,-0.0083,0.4463,0.0017,0.0215,-0.0101,0.0119,0.0086,20.5845,-72.0245,0.2239,-0.03700,-2.66890,0.0242,-0.1155,-0.1142,0.0030,0.00000,0.00000
990,39.6000,0.3368,0.0000,-0.0083,0.4465,-0.0003,0.0203,0.0004,0.0029,0.0163,20.5841,-72.0066,0.2239,-0.03679,-2.68079,0.0269,-0.1107,-0.1087,0.0157,0.00000,0.00000
991,39.6400,0.3368,0.0000,-0.0083,0.4453,0.0001,0.0214,-0.0015,0.0237,-0.0044,20.5837,-71.9888,0.2239,-0.03617,-2.69699,0.0289,-0.1091,-0.1097,0.0122,0.00000,0.00000
992,39.6800,0.3368,0.0000,-0.0083,0.4464,0.0002,0.0202,-0.0024,0.0005,0.0195,20.5833,-71.9710,0.2239,-0.03580,-2.70564,0.0263,-0.1094,-0.1067,0.0098,0.00000,0.00000
993,39.7200,0.3368,0.0000,-0.0083,0.4472,0.0016,0.0188,-0.0093,-0.0192,0.0066,20.5828,-71.9532,0.2238,-0.03628,-2.71694,0.0317,-0.1071,-0.1071,0.0102,0.00000,0.00000
994,39.7600,0.3368,0.0000,-0.0083,0.4457,0.0005,0.0213,-0.0038,0.0089,0.0197,20.5823,-71.9354,0.2237,-0.03629,-2.72713,0.0251,-0.1105,-0.1151,0.0056,0.00000,0.00000
995,39.8000,0.3368,0.0000,-0.0083,0.4466,-0.0000,0.0216,-0.0011,-0.0095,0.0033,20.5818,-71.9176,0.2238,-0.03649,-2.73694,0.0280,-0.1097,-0.1060,0.0153,0.00000,0.00000
996,39.8400,0.3368,0.0000,-0.0083,0.4456,-0.0004,0.0214,0.0007,0.0067,0.0133,20.5814,-71.8998,0.2238,-0.03644,-2.75031,0.0289,-0.1083,-0.1074,0.0088,0.00000,0.00000
997,39.8800,0.3368,0.0000,-0.0083,0.4461,0.0017,0.0196,-0.0097,-0.0104,0.0162,20.5809,-71.8820,0.2238,-0.03663,-2.75980,0.0294,-0.1101,-0.1070,0.0075,0.00000,0.00000
998,39.9200,0.3368,0.0000,-0.0083,0.4456,0.0010,0.0075,-0.0067,-0.0031,-0.0366,20.5803,-71.8642,0.2234,-0.03714,-2.74429,0.0195,-0.0957,-0.0789,0.0142,0.00000,0.00000
999,39.9600,0.5130,0.0000,0.2729,-0.0312,-0.0642,0.0000,-0.0233,0.0058,0.0072,27.6801,-75.6280,1.3241,0.00000,0.00000,0.0198,-0.1039,-0.0987,0.0126,0.00000,0.00000
