step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
1170,46.8000,0.3354,0.0000,0.0286,0.3557,-0.0008,0.0380,0.0016,-0.1870,0.0833,-1.7620,0.1286,0.2223,-0.02671,-0.27924,0.0097,-0.1279,-0.1029,0.0482,-0.00040,0.00289,-1.4992,0.0971
1171,46.8400,0.3344,0.0000,0.0286,0.3456,-0.0131,0.0362,0.0641,-0.0009,-0.0058,-1.7617,0.1146,0.2227,-0.02951,-0.23561,0.0142,-0.0936,-0.0869,0.0069,0.00085,0.00655,-1.4994,0.0851
1172,46.8800,0.3334,0.0000,0.0287,0.3302,-0.0083,0.0287,0.0396,0.2485,0.0434,-1.7616,0.1011,0.2229,-0.02358,-0.18216,-0.0163,-0.1181,-0.1085,-0.0079,0.00216,0.00716,-1.4996,0.0732
1173,46.9200,0.3325,0.0000,0.0289,0.3455,0.0028,0.0152,-0.0145,-0.1158,-0.0068,-1.7609,0.0875,0.2225,-0.02267,-0.18184,0.0027,-0.1028,-0.0731,0.0322,-0.00135,0.00160,-1.4997,0.0612
1174,46.9600,0.3316,0.0000,0.0292,0.3362,0.0024,0.0378,-0.0124,0.0629,0.0141,-1.7602,0.0740,0.2225,-0.02292,-0.18204,0.0090,-0.1165,-0.1029,0.0115,-0.00044,0.00368,-1.4998,0.0492
1175,47.0000,0.3307,0.0000,0.0296,0.3327,0.0035,0.0237,-0.0199,0.1050,0.1142,-1.7593,0.0606,0.2226,-0.01937,-0.18707,-0.0111,-0.1128,-0.0848,-0.0252,-0.00120,0.00367,-1.4999,0.0372
1176,47.0400,0.3299,0.0000,0.0298,0.3255,0.0028,0.0193,-0.0167,0.2408,0.1250,-1.7584,0.0474,0.2220,-0.01198,-0.17843,-0.0223,-0.1230,-0.0999,0.0022,-0.00133,0.00378,-1.4999,0.0252
1177,47.0800,0.3292,0.0000,0.0295,0.3335,0.0113,0.0316,-0.0554,0.1335,-0.0354,-1.7572,0.0341,0.2216,-0.00529,-0.20200,0.0028,-0.1110,-0.0592,0.0130,-0.00540,-0.00008,-1.5000,0.0132
1178,47.1200,0.3286,0.0000,0.0292,0.3507,-0.0163,0.0476,0.0786,-0.1329,0.0114,-1.7564,0.0205,0.2219,-0.00540,-0.19562,-0.0104,-0.1059,-0.1161,0.0403,-0.01031,-0.00060,-1.5000,0.0012
1179,47.1600,0.3279,0.0000,0.0292,0.3506,-0.0088,0.0499,0.0409,-0.0553,0.0784,-1.7562,0.0064,0.2225,-0.00996,-0.14022,0.0128,-0.1277,-0.0869,-0.0357,-0.00441,0.00150,-1.5000,-0.0108
1180,47.2000,0.3272,0.0000,0.0292,0.3512,0.0102,0.0254,-0.0513,-0.0865,0.0166,-1.7552,-0.0075,0.2227,-0.01276,-0.14468,0.0073,-0.1055,-0.0829,0.0056,-0.00340,0.00003,-1.5000,-0.0228
1181,47.2400,0.3265,0.0000,0.0291,0.3557,0.0025,0.0211,-0.0155,-0.1715,0.0926,-1.7539,-0.0214,0.2223,-0.01784,-0.15954,-0.0071,-0.1116,-0.1069,0.0080,-0.00230,0.00034,-1.4999,-0.0348
1182,47.2800,0.3258,0.0000,0.0289,0.3550,-0.0068,0.0284,0.0321,-0.1541,0.0299,-1.7531,-0.0355,0.2220,-0.02420,-0.14462,0.0130,-0.0894,-0.0878,0.0240,-0.00049,0.00375,-1.4998,-0.0468
1183,47.3200,0.3251,0.0000,0.0286,0.3409,-0.0008,0.0387,0.0019,0.1032,0.0707,-1.7523,-0.0493,0.2224,-0.02422,-0.12547,-0.0023,-0.1177,-0.1036,-0.0231,0.00242,0.00664,-1.4997,-0.0588
1184,47.3600,0.3244,0.0000,0.0282,0.3403,0.0053,0.0168,-0.0288,0.0627,0.1007,-1.7511,-0.0629,0.2223,-0.02119,-0.13131,-0.0194,-0.1140,-0.0795,-0.0052,0.00245,0.00499,-1.4996,-0.0708
1185,47.4000,0.3237,0.0000,0.0277,0.3430,0.0050,0.0288,-0.0249,-0.0091,-0.0254,-1.7497,-0.0765,0.2218,-0.02032,-0.14197,0.0154,-0.1018,-0.0825,0.0426,0.00243,0.00437,-1.4994,-0.0828
1186,47.4400,0.3230,0.0000,0.0272,0.3399,0.0043,0.0425,-0.0212,0.0726,-0.0845,-1.7485,-0.0901,0.2221,-0.01863,-0.15472,0.0125,-0.1075,-0.0836,-0.0157,0.00328,0.00416,-1.4993,-0.0948
1187,47.4800,0.3222,0.0000,0.0273,0.3316,0.0034,0.0333,-0.0193,0.2333,0.0802,-1.7473,-0.1036,0.2225,-0.01214,-0.16167,-0.0081,-0.1280,-0.0866,-0.0229,0.00474,0.00376,-1.4991,-0.1067
1188,47.5200,0.3215,0.0000,0.0277,0.3394,0.0178,0.0227,-0.0884,0.0771,-0.0204,-1.7457,-0.1170,0.2220,-0.00689,-0.18967,0.0323,-0.1071,-0.0549,0.0073,0.00125,-0.00101,-1.4988,-0.1187
1189,47.5600,0.3207,0.0000,0.0281,0.3333,0.0060,0.0387,-0.0304,0.2743,-0.0104,-1.7441,-0.1304,0.2218,0.00145,-0.21703,-0.0002,-0.1185,-0.0985,-0.0155,0.00052,0.00016,-1.4986,-0.1307
1190,47.6000,0.3199,0.0000,0.0287,0.3580,-0.0170,0.0356,0.0819,-0.1221,0.0117,-1.7431,-0.1443,0.2218,0.00290,-0.20591,-0.0081,-0.1079,-0.0851,0.0219,-0.00532,-0.00349,-1.4983,-0.1426
1191,47.6400,0.3191,0.0000,0.0295,0.3547,-0.0236,0.0611,0.1127,0.0517,0.1139,-1.7430,-0.1586,0.2223,0.00190,-0.14037,0.0006,-0.1323,-0.1198,-0.0016,-0.00215,-0.00073,-1.4980,-0.1546
1192,47.6800,0.3182,0.0000,0.0300,0.3620,-0.0037,0.0472,0.0165,-0.0322,0.0263,-1.7423,-0.1729,0.2230,0.00180,-0.10905,0.0108,-0.1108,-0.0914,0.0015,-0.00310,-0.00199,-1.4977,-0.1665
1193,47.7200,0.3173,0.0000,0.0304,0.3636,0.0115,0.0234,-0.0582,-0.0061,0.0205,-1.7409,-0.1874,0.2228,0.00091,-0.11870,0.0198,-0.0964,-0.0699,-0.0092,0.00041,-0.00130,-1.4973,-0.1784
1194,47.7600,0.3163,0.0000,0.0309,0.3692,0.0046,0.0296,-0.0241,-0.0596,0.0007,-1.7392,-0.2018,0.2223,0.00007,-0.13734,0.0281,-0.0824,-0.0991,0.0344,-0.00091,0.00138,-1.4970,-0.1903
1195,47.8000,0.3153,0.0000,0.0314,0.3718,0.0009,0.0525,-0.0049,-0.0150,-0.0363,-1.7378,-0.2166,0.2226,-0.00156,-0.14048,0.0288,-0.1113,-0.0997,-0.0003,-0.00092,0.00242,-1.4966,-0.2022
1196,47.8400,0.3142,0.0000,0.0322,0.3721,-0.0025,0.0567,0.0127,0.0410,-0.0870,-1.7365,-0.2314,0.2233,-0.00077,-0.14136,0.0392,-0.1014,-0.0935,0.0297,-0.00167,0.00423,-1.4962,-0.2141
1197,47.8800,0.3130,0.0000,0.0336,0.3754,-0.0192,0.0439,0.0891,0.0196,0.1230,-1.7357,-0.2464,0.2240,0.00091,-0.11204,0.0019,-0.1162,-0.1423,0.0071,-0.00358,0.00489,-1.4957,-0.2260
1198,47.9200,0.3117,0.0000,0.0349,0.3796,0.0004,0.0319,-0.0035,-0.0236,0.0262,-1.7348,-0.2615,0.2238,-0.00049,-0.08576,0.0408,-0.1046,-0.0798,0.0191,-0.00399,0.00352,-1.4953,-0.2378
1199,47.9600,0.3104,0.0000,0.0359,0.3809,0.0170,0.0315,-0.0834,-0.0292,-0.0400,-1.7330,-0.2766,0.2236,-0.00108,-0.10941,0.0462,-0.0867,-0.0901,0.0068,-0.00433,0.00517,-1.4948,-0.2497
1200,48.0000,0.3089,0.0000,0.0371,0.3954,-0.0168,0.0312,0.0768,-0.2753,0.1417,-1.7315,-0.2919,0.2235,-0.00744,-0.10851,-0.0039,-0.1025,-0.1410,0.0468,-0.00530,0.00814,-1.4942,-0.2615
1201,48.0400,0.3075,0.0000,0.0380,0.3884,0.0021,0.0234,-0.0123,-0.1238,0.0406,-1.7305,-0.3075,0.2232,-0.01612,-0.08052,0.0445,-0.0969,-0.0709,-0.0450,0.00174,0.01071,-1.4937,-0.2733
1202,48.0800,0.3060,0.0000,0.0386,0.3863,0.0005,0.0297,-0.0046,-0.1499,0.0672,-1.7288,-0.3227,0.2231,-0.02049,-0.08781,0.0067,-0.0936,-0.1311,0.0475,0.00196,0.01182,-1.4931,-0.2851
1203,48.1200,0.3044,0.0000,0.0390,0.3722,0.0024,0.0356,-0.0134,0.1149,0.0235,-1.7273,-0.3377,0.2233,-0.02049,-0.08328,0.0281,-0.1057,-0.1074,-0.0164,0.00409,0.01463,-1.4926,-0.2969
1204,48.1600,0.3028,0.0000,0.0394,0.3705,0.0029,0.0288,-0.0176,0.0877,0.1096,-1.7256,-0.3525,0.2234,-0.01636,-0.08923,0.0056,-0.1116,-0.1083,0.0096,0.00229,0.01204,-1.4920,-0.3086
1205,48.2000,0.3012,0.0000,0.0396,0.3685,0.0160,0.0210,-0.0801,0.0983,0.0084,-1.7236,-0.3672,0.2230,-0.01329,-0.10393,0.0331,-0.1080,-0.0693,-0.0068,0.00190,0.00937,-1.4913,-0.3204
1206,48.2400,0.2996,0.0000,0.0397,0.3791,0.0021,0.0433,-0.0123,-0.1270,0.0366,-1.7215,-0.3819,0.2230,-0.01393,-0.12328,0.0326,-0.1065,-0.1143,0.0564,-0.00007,0.00914,-1.4907,-0.3321
1207,48.2800,0.2979,0.0000,0.0399,0.3681,-0.0065,0.0318,0.0284,0.1145,0.0927,-1.7201,-0.3969,0.2234,-0.01365,-0.10918,0.0081,-0.1186,-0.1006,-0.0565,0.00321,0.01146,-1.4900,-0.3438
1208,48.3200,0.2962,0.0000,0.0400,0.3699,0.0155,0.0391,-0.0759,0.0340,-0.0460,-1.7182,-0.4115,0.2233,-0.01132,-0.11909,0.0536,-0.1176,-0.0883,0.0317,0.00420,0.00860,-1.4893,-0.3554
1209,48.3600,0.2945,0.0000,0.0403,0.3732,-0.0030,0.0283,0.0119,-0.0260,0.0452,-1.7161,-0.4262,0.2235,-0.01053,-0.13195,0.0131,-0.0979,-0.1053,-0.0037,0.00338,0.01043,-1.4886,-0.3671
1210,48.4000,0.2927,0.0000,0.0408,0.3770,-0.0215,0.0240,0.1035,-0.1034,0.0523,-1.7151,-0.4412,0.2231,-0.01348,-0.10395,0.0231,-0.0876,-0.1072,0.0331,0.00237,0.01201,-1.4878,-0.3787
1211,48.4400,0.2909,0.0000,0.0412,0.3827,-0.0015,0.0414,0.0065,-0.2465,-0.0114,-1.7138,-0.4562,0.2232,-0.02169,-0.08317,0.0356,-0.1169,-0.1011,-0.0047,0.00600,0.01093,-1.4870,-0.3903
1212,48.4800,0.2891,0.0000,0.0417,0.3683,0.0040,0.0414,-0.0208,-0.0202,-0.0078,-1.7120,-0.4710,0.2239,-0.02563,-0.08538,0.0263,-0.1107,-0.1198,0.0056,0.00895,0.01306,-1.4862,-0.4019
1213,48.5200,0.2872,0.0000,0.0426,0.3692,0.0094,0.0127,-0.0484,-0.1398,0.0657,-1.7099,-0.4855,0.2238,-0.02958,-0.09747,0.0266,-0.1100,-0.0860,-0.0054,0.00721,0.01113,-1.4854,-0.4134
1214,48.5600,0.2853,0.0000,0.0434,0.3652,-0.0071,0.0105,0.0322,-0.1743,0.0984,-1.7081,-0.4999,0.2232,-0.03517,-0.09598,0.0138,-0.0964,-0.1266,0.0317,0.00700,0.01278,-1.4846,-0.4249
1215,48.6000,0.2835,0.0000,0.0439,0.3584,0.0067,0.0208,-0.0340,-0.1487,-0.0008,-1.7064,-0.5142,0.2228,-0.04207,-0.09267,0.0498,-0.0923,-0.0729,-0.0188,0.01016,0.01362,-1.4837,-0.4364
1216,48.6400,0.2816,0.0000,0.0445,0.3410,0.0102,0.0272,-0.0506,0.0380,-0.0652,-1.7043,-0.5278,0.2230,-0.04283,-0.10707,0.0441,-0.0865,-0.0992,0.0118,0.01307,0.01617,-1.4828,-0.4479
1217,48.6800,0.2797,0.0000,0.0455,0.3357,0.0014,0.0231,-0.0087,-0.0130,0.0391,-1.7024,-0.5412,0.2231,-0.04234,-0.11612,0.0172,-0.1160,-0.1157,-0.0137,0.01251,0.01591,-1.4819,-0.4593
1218,48.7200,0.2779,0.0000,0.0466,0.3144,-0.0191,0.0221,0.0927,0.2929,0.0834,-1.7012,-0.5542,0.2230,-0.03539,-0.09577,-0.0208,-0.1153,-0.1232,0.0193,0.01118,0.01813,-1.4809,-0.4707
1219,48.7600,0.2761,0.0000,0.0476,0.3128,0.0025,0.0236,-0.0133,0.2174,0.0394,-1.7000,-0.5668,0.2228,-0.02607,-0.08232,0.0058,-0.1208,-0.0837,-0.0237,0.00688,0.01243,-1.4800,-0.4821
1220,48.8000,0.2744,0.0000,0.0484,0.3206,-0.0000,0.0269,-0.0021,-0.0470,0.0681,-1.6981,-0.5793,0.2226,-0.02303,-0.08826,0.0077,-0.1036,-0.1023,0.0312,0.00267,0.00932,-1.4790,-0.4935
1221,48.8400,0.2728,0.0000,0.0492,0.3092,0.0035,0.0333,-0.0196,0.1509,0.0936,-1.6965,-0.5919,0.2226,-0.02057,-0.08481,0.0085,-0.1262,-0.1071,-0.0444,0.00226,0.00960,-1.4780,-0.5048
1222,48.8800,0.2712,0.0000,0.0498,0.3224,-0.0016,0.0412,0.0053,-0.1679,0.0900,-1.6945,-0.6043,0.2229,-0.02196,-0.08993,0.0153,-0.1179,-0.1032,0.0628,-0.00002,0.00684,-1.4769,-0.5161
1223,48.9200,0.2698,0.0000,0.0500,0.3201,-0.0088,0.0387,0.0421,-0.1549,0.0251,-1.6931,-0.6169,0.2234,-0.02807,-0.07840,0.0405,-0.0961,-0.1039,-0.0006,0.00190,0.01054,-1.4759,-0.5273
1224,48.9600,0.2683,0.0000,0.0503,0.3052,-0.0082,0.0292,0.0382,0.0601,0.0979,-1.6917,-0.6292,0.2237,-0.02895,-0.06398,-0.0007,-0.1146,-0.1276,-0.0109,0.00352,0.01233,-1.4748,-0.5386
1225,49.0000,0.2669,0.0000,0.0504,0.3002,0.0182,0.0240,-0.0894,0.0661,-0.0059,-1.6897,-0.6412,0.2235,-0.02718,-0.07188,0.0331,-0.1184,-0.0745,0.0094,0.00390,0.01065,-1.4737,-0.5497
1226,49.0400,0.2655,0.0000,0.0507,0.2881,0.0006,0.0259,-0.0063,0.2559,0.1082,-1.6875,-0.6528,0.2233,-0.01874,-0.08442,-0.0168,-0.1184,-0.1334,0.0061,0.00207,0.01243,-1.4725,-0.5609
1227,49.0800,0.2642,0.0000,0.0509,0.3049,-0.0047,0.0250,0.0219,-0.0932,0.0327,-1.6858,-0.6646,0.2229,-0.01761,-0.08125,0.0165,-0.1127,-0.0804,0.0278,-0.00204,0.00792,-1.4714,-0.5720
1228,49.1200,0.2630,0.0000,0.0511,0.2917,0.0168,0.0415,-0.0835,0.1634,-0.0016,-1.6838,-0.6764,0.2231,-0.01572,-0.08599,0.0280,-0.1364,-0.0844,-0.0478,0.00123,0.00673,-1.4702,-0.5831
1229,49.1600,0.2617,0.0000,0.0515,0.2958,0.0130,0.0281,-0.0629,0.0585,-0.0797,-1.6812,-0.6879,0.2231,-0.01100,-0.11098,0.0221,-0.1029,-0.0829,0.0281,-0.00088,0.00527,-1.4690,-0.5941
1230,49.2000,0.2605,0.0000,0.0525,0.3115,-0.0136,0.0300,0.0627,-0.2490,0.1312,-1.6794,-0.6998,0.2230,-0.01567,-0.10873,0.0098,-0.1242,-0.1287,-0.0086,-0.00433,0.00366,-1.4678,-0.6051
1231,49.2400,0.2592,0.0000,0.0535,0.2965,-0.0087,0.0304,0.0423,0.0523,0.0134,-1.6781,-0.7119,0.2228,-0.01909,-0.08785,0.0144,-0.1142,-0.0951,-0.0276,0.00063,0.00624,-1.4665,-0.6161
1232,49.2800,0.2580,0.0000,0.0543,0.3002,0.0021,0.0304,-0.0132,-0.0762,0.0881,-1.6762,-0.7236,0.2229,-0.01976,-0.08718,-0.0020,-0.1234,-0.1031,-0.0025,0.00067,0.00292,-1.4653,-0.6270
1233,49.3200,0.2568,0.0000,0.0551,0.3069,-0.0091,0.0312,0.0441,-0.2527,0.0267,-1.6744,-0.7354,0.2228,-0.02656,-0.08266,0.0313,-0.0938,-0.1061,0.0460,0.00054,0.00504,-1.4640,-0.6379
1234,49.3600,0.2556,0.0000,0.0559,0.2954,-0.0222,0.0259,0.1069,-0.0762,0.1061,-1.6733,-0.7473,0.2229,-0.03207,-0.05992,0.0031,-0.0851,-0.1110,-0.0119,0.00482,0.01077,-1.4627,-0.6487
1235,49.4000,0.2543,0.0000,0.0566,0.2767,0.0018,0.0188,-0.0100,0.1974,0.0679,-1.6719,-0.7587,0.2226,-0.02914,-0.04573,-0.0049,-0.1106,-0.0974,-0.0231,0.00606,0.01025,-1.4613,-0.6595
1236,49.4400,0.2532,0.0000,0.0572,0.2832,0.0095,0.0280,-0.0482,-0.0087,0.0545,-1.6695,-0.7697,0.2224,-0.02587,-0.05784,-0.0001,-0.1132,-0.0980,0.0430,0.00287,0.00684,-1.4599,-0.6703
1237,49.4800,0.2520,0.0000,0.0577,0.2718,-0.0016,0.0158,0.0070,0.2791,0.0184,-1.6675,-0.7807,0.2220,-0.01941,-0.05832,-0.0016,-0.1044,-0.0815,-0.0322,0.00152,0.00768,-1.4586,-0.6810
1238,49.5200,0.2509,0.0000,0.0584,0.2905,-0.0027,0.0350,0.0122,-0.0368,0.0320,-1.6655,-0.7918,0.2217,-0.01613,-0.05867,0.0217,-0.1217,-0.0847,0.0549,-0.00174,0.00216,-1.4571,-0.6917
1239,49.5600,0.2498,0.0000,0.0592,0.2990,-0.0146,0.0230,0.0696,-0.1412,0.0996,-1.6639,-0.8034,0.2217,-0.01976,-0.04721,0.0201,-0.0971,-0.0897,-0.0294,-0.00010,0.00278,-1.4557,-0.7023
1240,49.6000,0.2486,0.0000,0.0600,0.2853,-0.0081,0.0175,0.0382,0.1745,0.0877,-1.6624,-0.8150,0.2211,-0.01809,-0.03115,0.0109,-0.1044,-0.0992,-0.0207,0.00452,0.00529,-1.4542,-0.7129
1241,49.6400,0.2475,0.0000,0.0606,0.3030,-0.0071,0.0207,0.0327,-0.1407,0.1047,-1.6604,-0.8266,0.2207,-0.01854,-0.02711,-0.0011,-0.1110,-0.0994,0.0241,0.00357,0.00186,-1.4528,-0.7234
1242,49.6800,0.2464,0.0000,0.0610,0.3072,-0.0061,0.0328,0.0295,-0.2675,0.0210,-1.6584,-0.8385,0.2205,-0.02738,-0.01904,0.0175,-0.0956,-0.0941,-0.0088,0.00494,0.00272,-1.4513,-0.7339
1243,49.7200,0.2452,0.0000,0.0613,0.2858,-0.0051,0.0454,0.0229,0.0764,0.1003,-1.6565,-0.8501,0.2211,-0.02941,-0.01141,0.0077,-0.1047,-0.1220,-0.0157,0.00908,0.00871,-1.4497,-0.7443
1244,49.7600,0.2440,0.0000,0.0617,0.2803,0.0044,0.0326,-0.0234,0.0549,0.0736,-1.6543,-0.8611,0.2215,-0.02701,-0.01252,0.0031,-0.1161,-0.1004,0.0101,0.00932,0.00683,-1.4482,-0.7547
1245,49.8000,0.2428,0.0000,0.0620,0.2742,0.0024,0.0148,-0.0120,0.0918,-0.0226,-1.6519,-0.8720,0.2211,-0.02371,-0.01568,0.0068,-0.0798,-0.0758,0.0094,0.00822,0.00816,-1.4466,-0.7651
1246,49.8400,0.2416,0.0000,0.0627,0.2616,0.0147,0.0328,-0.0727,0.2954,-0.0383,-1.6495,-0.8826,0.2207,-0.01559,-0.02315,0.0136,-0.1121,-0.0773,-0.0145,0.00641,0.00554,-1.4450,-0.7754
1247,49.8800,0.2403,0.0000,0.0639,0.2804,-0.0034,0.0396,0.0153,-0.1166,0.0323,-1.6470,-0.8931,0.2209,-0.01266,-0.03245,0.0037,-0.1006,-0.1141,0.0352,-0.00175,0.00253,-1.4434,-0.7856
1248,49.9200,0.2391,0.0000,0.0654,0.2738,-0.0071,0.0434,0.0350,0.0263,-0.0110,-1.6452,-0.9041,0.2212,-0.01475,-0.02231,0.0224,-0.1073,-0.0873,-0.0209,-0.00020,0.00497,-1.4417,-0.7958
1249,49.9600,0.2378,0.0000,0.0671,0.2825,0.0116,0.0379,-0.0579,-0.1445,0.0173,-1.6428,-0.9148,0.2217,-0.01798,-0.02772,0.0308,-0.1294,-0.0841,0.0026,0.00123,0.00165,-1.4401,-0.8060
1250,50.0000,0.2365,0.0000,0.0691,0.2725,0.0094,0.0193,-0.0472,0.0972,0.0049,-1.6402,-0.9256,0.2214,-0.01765,-0.03678,0.0357,-0.1070,-0.0877,-0.0153,0.00415,0.00460,-1.4384,-0.8161
1251,50.0400,0.2351,0.0000,0.0713,0.2774,-0.0239,0.0105,0.1310,0.0548,0.1527,-1.6383,-0.9364,0.2207,-0.01413,-0.02939,-0.0286,-0.1080,-0.1174,0.0273,-0.00033,0.00451,-1.4367,-0.8261
1252,50.0800,0.2338,0.0000,0.0732,0.2903,-0.0006,0.0267,0.0024,-0.1233,0.0201,-1.6366,-0.9477,0.2200,-0.01762,-0.01542,0.0430,-0.1246,-0.0632,-0.0303,0.00086,0.00099,-1.4349,-0.8361
1253,50.1200,0.2325,0.0000,0.0749,0.2867,-0.0150,0.0306,0.0721,-0.0037,0.0891,-1.6344,-0.9589,0.2201,-0.01851,-0.00950,-0.0136,-0.1077,-0.1206,0.0080,0.00473,0.00390,-1.4332,-0.8460
1254,50.1600,0.2311,0.0000,0.0766,0.2834,-0.0024,0.0307,0.0111,0.0650,0.0420,-1.6325,-0.9702,0.2199,-0.01802,0.00130,0.0158,-0.1195,-0.0884,-0.0271,0.00508,0.00365,-1.4314,-0.8559
1255,50.2000,0.2297,0.0000,0.0782,0.2812,0.0034,0.0475,-0.0186,0.0766,0.0635,-1.6300,-0.9812,0.2203,-0.01466,-0.00150,0.0103,-0.1236,-0.1139,0.0220,0.00505,0.00341,-1.4296,-0.8657
1256,50.2400,0.2283,0.0000,0.0799,0.2873,-0.0098,0.0273,0.0456,-0.0479,0.0911,-1.6277,-0.9923,0.2205,-0.01451,0.00136,-0.0042,-0.1087,-0.1016,-0.0045,0.00437,0.00230,-1.4278,-0.8755
1257,50.2800,0.2268,0.0000,0.0815,0.2857,-0.0084,0.0303,0.0385,-0.0377,0.1097,-1.6256,-1.0035,0.2202,-0.01642,0.01054,0.0143,-0.1062,-0.1019,0.0101,0.00688,0.00274,-1.4259,-0.8852
1258,50.3200,0.2254,0.0000,0.0829,0.2797,0.0055,0.0274,-0.0294,0.0554,0.0854,-1.6231,-1.0145,0.2201,-0.01573,0.01121,-0.0011,-0.1121,-0.1031,-0.0348,0.00686,0.00236,-1.4240,-0.8949
1259,50.3600,0.2239,0.0000,0.0841,0.2906,-0.0027,0.0327,0.0085,-0.1943,0.1684,-1.6204,-1.0255,0.2201,-0.01934,0.00686,0.0006,-0.1143,-0.1112,0.0380,0.00493,0.00168,-1.4221,-0.9045
1260,50.4000,0.2224,0.0000,0.0851,0.2806,-0.0053,0.0307,0.0250,-0.0198,0.0447,-1.6180,-1.0366,0.2200,-0.02266,0.01258,0.0261,-0.0830,-0.1032,-0.0208,0.00943,0.00594,-1.4202,-0.9140
1261,50.4400,0.2209,0.0000,0.0859,0.2760,0.0019,0.0387,-0.0112,0.0101,0.0706,-1.6154,-1.0474,0.2202,-0.02284,0.01289,0.0159,-0.1049,-0.1035,0.0103,0.00936,0.00566,-1.4183,-0.9235
1262,50.4800,0.2193,0.0000,0.0869,0.2692,0.0057,0.0359,-0.0287,0.0893,0.0190,-1.6127,-1.0579,0.2205,-0.02047,0.00985,0.0230,-0.1052,-0.1034,0.0030,0.00835,0.00618,-1.4163,-0.9329
1263,50.5200,0.2178,0.0000,0.0882,0.2748,0.0013,0.0368,-0.0075,-0.0780,0.0342,-1.6099,-1.0684,0.2207,-0.02075,0.00599,0.0278,-0.1050,-0.1047,0.0247,0.00545,0.00560,-1.4143,-0.9423
1264,50.5600,0.2162,0.0000,0.0897,0.2659,-0.0008,0.0245,0.0031,0.0592,0.0172,-1.6073,-1.0789,0.2206,-0.02091,0.00766,0.0075,-0.1076,-0.0941,-0.0198,0.00634,0.00619,-1.4123,-0.9516
1265,50.6000,0.2145,0.0000,0.0916,0.2666,-0.0160,0.0341,0.0757,-0.0072,0.1256,-1.6051,-1.0892,0.2205,-0.01953,0.01343,-0.0125,-0.1113,-0.1339,0.0493,0.00510,0.00755,-1.4103,-0.9609
1266,50.6400,0.2129,0.0000,0.0934,0.2655,0.0027,0.0463,-0.0144,-0.0330,0.0500,-1.6028,-1.0997,0.2209,-0.02137,0.01970,0.0246,-0.1299,-0.1004,-0.0190,0.00800,0.00511,-1.4082,-0.9700
1267,50.6800,0.2113,0.0000,0.0951,0.2561,-0.0047,0.0236,0.0178,0.0678,0.2040,-1.6002,-1.1097,0.2211,-0.01930,0.01888,-0.0256,-0.1048,-0.1277,-0.0086,0.00596,0.00639,-1.4061,-0.9792
1268,50.7200,0.2097,0.0000,0.0966,0.2509,0.0142,0.0347,-0.0683,0.1155,-0.0624,-1.5974,-1.1195,0.2207,-0.01620,0.01580,0.0589,-0.0916,-0.0784,0.0451,0.00397,0.00409,-1.4040,-0.9882
1269,50.7600,0.2081,0.0000,0.0982,0.2598,0.0064,0.0491,-0.0315,-0.1007,-0.0236,-1.5942,-1.1291,0.2213,-0.01584,0.00585,0.0122,-0.1127,-0.1269,0.0057,-0.00013,0.00170,-1.4019,-0.9972
1270,50.8000,0.2065,0.0000,0.1006,0.2500,-0.0014,0.0616,0.0085,0.0855,-0.0915,-1.5916,-1.1390,0.2222,-0.01562,0.00699,0.0613,-0.1147,-0.1206,0.0345,0.00226,0.00400,-1.3998,-1.0062
1271,50.8400,0.2048,0.0000,0.1037,0.2569,-0.0155,0.0220,0.0901,-0.0440,0.1327,-1.5894,-1.1488,0.2226,-0.01475,0.01342,0.0101,-0.1109,-0.1383,-0.0192,0.00037,0.00351,-1.3976,-1.0150
1272,50.8800,0.2031,0.0000,0.1070,0.2423,0.0109,0.0318,-0.0520,0.2277,-0.0396,-1.5870,-1.1586,0.2220,-0.01143,0.01787,0.0691,-0.1134,-0.0969,0.0333,0.00375,0.00383,-1.3954,-1.0238
1273,50.9200,0.2014,0.0000,0.1104,0.2232,0.0358,0.0853,-0.1645,0.5992,-0.2992,-1.5835,-1.1675,0.2230,0.00800,-0.00109,0.1214,-0.1007,-0.1285,0.0427,-0.00002,0.00069,-1.3932,-1.0326
1274,50.9600,0.1996,0.0000,0.1151,0.2489,-0.0180,0.0362,0.0684,0.1710,0.0821,-1.5805,-1.1769,0.2241,0.02241,-0.01012,0.0046,-0.1169,-0.1535,-0.0034,-0.01091,-0.00600,-1.3910,-1.0412
1275,51.0000,0.1977,0.0000,0.1206,0.2268,0.0005,0.1045,0.0130,0.7564,-0.3237,-1.5788,-1.1867,0.2247,0.04184,0.00391,0.1929,-0.1324,-0.1431,0.1194,-0.00982,-0.00985,-1.3887,-1.0498
1276,51.0400,0.1957,0.0000,0.1269,0.2868,-0.0080,0.0489,0.0234,-0.2979,0.0619,-1.5759,-1.1969,0.2264,0.04764,-0.00192,0.0177,-0.1236,-0.1432,-0.0476,-0.02153,-0.02030,-1.3864,-1.0584
1277,51.0800,0.1937,0.0000,0.1341,0.2950,-0.0208,0.0140,0.1028,-0.2578,-0.0549,-1.5740,-1.2084,0.2250,0.03435,0.01553,0.0864,-0.1095,-0.1083,0.1026,-0.01621,-0.01501,-1.3841,-1.0668
