step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
1022,40.8800,0.1051,0.0000,0.5000,0.1259,-0.0022,0.0488,0.0115,0.1412,0.4980,-1.3185,1.5928,0.2228,-0.00943,3.13514,0.0141,-0.1508,-0.1542,-0.0310,0.00000,0.00000,-1.2170,1.4229
1023,40.9200,0.1080,0.0000,0.5000,0.1327,0.0238,0.0073,-0.1305,0.0435,0.4274,-1.3225,1.5896,0.2223,-0.00683,3.13894,0.0030,-0.1356,-0.0891,-0.0166,0.00000,0.00000,-1.2205,1.4191
1024,40.9600,0.1108,0.0000,0.5000,0.1475,0.0001,0.0187,-0.0081,-0.1600,0.3376,-1.3267,1.5861,0.2212,-0.00938,-3.14069,0.0095,-0.1076,-0.1138,0.0554,0.00000,0.00000,-1.2239,1.4152
1025,41.0000,0.1137,0.0000,0.5000,0.1523,-0.0202,0.0524,0.1110,-0.1441,0.4679,-1.3318,1.5834,0.2214,-0.01562,3.13945,-0.0158,-0.1517,-0.1446,-0.0235,0.00000,0.00000,-1.2274,1.4111
1026,41.0400,0.1166,0.0000,0.5000,0.1501,-0.0090,0.0395,0.0402,-0.0906,0.4387,-1.3369,1.5807,0.2219,-0.02056,3.13579,-0.0019,-0.1341,-0.1136,-0.0091,0.00000,0.00000,-1.2308,1.4070
1027,41.0800,0.1195,0.0000,0.5000,0.1484,0.0167,0.0297,-0.0945,-0.0743,0.4283,-1.3414,1.5771,0.2219,-0.02414,3.13777,0.0203,-0.1384,-0.1033,-0.0075,0.00000,0.00000,-1.2342,1.4028
1028,41.1200,0.1224,0.0000,0.5000,0.1441,-0.0057,0.0204,0.0226,0.0005,0.5005,-1.3457,1.5735,0.2215,-0.02415,3.13978,-0.0154,-0.1156,-0.1440,0.0093,0.00000,0.00000,-1.2376,1.3985
1029,41.1600,0.1254,0.0000,0.5000,0.1311,-0.0051,0.0394,0.0337,0.2705,0.5508,-1.3503,1.5704,0.2214,-0.01832,3.13736,-0.0092,-0.1511,-0.1416,-0.0343,0.00000,0.00000,-1.2410,1.3941
1030,41.2000,0.1286,0.0000,0.5000,0.1340,0.0094,0.0360,-0.0450,0.2551,0.3923,-1.3544,1.5668,0.2214,-0.00855,3.13807,-0.0092,-0.1403,-0.0904,0.0002,0.00000,0.00000,-1.2444,1.3897
1031,41.2400,0.1317,0.0000,0.5000,0.1568,-0.0100,0.0218,0.0430,-0.1044,0.3865,-1.3588,1.5630,0.2211,-0.00654,3.13849,-0.0075,-0.1051,-0.0956,0.0287,0.00000,0.00000,-1.2477,1.3851
1032,41.2800,0.1349,0.0000,0.5000,0.1664,-0.0021,0.0514,0.0048,-0.1986,0.3578,-1.3637,1.5592,0.2211,-0.01386,3.13650,0.0221,-0.1449,-0.1186,-0.0021,0.00000,0.00000,-1.2510,1.3804
1033,41.3200,0.1380,0.0000,0.5000,0.1550,-0.0128,0.0593,0.0614,0.0656,0.4444,-1.3685,1.5553,0.2222,-0.01477,3.13462,-0.0194,-0.1435,-0.1607,0.0101,0.00000,0.00000,-1.2543,1.3757
1034,41.3600,0.1412,0.0000,0.5000,0.1668,0.0090,0.0250,-0.0550,-0.1416,0.5013,-1.3732,1.5511,0.2224,-0.01828,3.13466,0.0079,-0.1509,-0.1013,-0.0275,0.00000,0.00000,-1.2576,1.3709
1035,41.4000,0.1444,0.0000,0.5000,0.1616,0.0077,0.0144,-0.0479,-0.0412,0.3768,-1.3774,1.5464,0.2216,-0.02109,3.13783,0.0024,-0.1149,-0.1127,0.0284,0.00000,0.00000,-1.2609,1.3660
1036,41.4400,0.1476,0.0000,0.5000,0.1559,0.0041,0.0391,-0.0319,0.1129,0.4261,-1.3816,1.5417,0.2214,-0.01885,3.13982,0.0029,-0.1407,-0.1290,-0.0231,0.00000,0.00000,-1.2641,1.3610
1037,41.4800,0.1508,0.0000,0.5000,0.1579,-0.0056,0.0342,0.0229,0.1174,0.3361,-1.3860,1.5372,0.2215,-0.01442,3.14017,-0.0076,-0.1286,-0.1029,0.0184,0.00000,0.00000,-1.2673,1.3559
1038,41.5200,0.1540,0.0000,0.5000,0.1670,-0.0067,0.0290,0.0278,-0.0106,0.4603,-1.3906,1.5327,0.2214,-0.01309,3.13860,-0.0200,-0.1483,-0.1153,-0.0231,0.00000,0.00000,-1.2705,1.3507
1039,41.5600,0.1572,0.0000,0.5000,0.1661,0.0097,0.0340,-0.0594,0.0490,0.4049,-1.3950,1.5277,0.2212,-0.01255,3.13948,0.0211,-0.1318,-0.0898,0.0018,0.00000,0.00000,-1.2737,1.3454
1040,41.6000,0.1604,0.0000,0.5000,0.1718,-0.0083,0.0345,0.0345,0.0098,0.4143,-1.3992,1.5227,0.2212,-0.01083,3.14069,-0.0257,-0.1322,-0.1282,0.0219,0.00000,0.00000,-1.2769,1.3401
1041,41.6400,0.1637,0.0000,0.5000,0.1733,-0.0004,0.0434,-0.0036,0.0707,0.4057,-1.4039,1.5176,0.2213,-0.01004,3.13892,0.0018,-0.1557,-0.0986,-0.0172,0.00000,0.00000,-1.2800,1.3347
1042,41.6800,0.1669,0.0000,0.4992,0.1778,-0.0156,0.0388,0.0718,0.0327,0.5579,-1.4085,1.5124,0.2217,-0.00692,3.13708,-0.0234,-0.1310,-0.1544,0.0142,0.00000,0.00000,-1.2831,1.3291
1043,41.7200,0.1703,0.0000,0.4964,0.1792,-0.0019,0.0345,0.0027,0.0971,0.4536,-1.4133,1.5071,0.2215,-0.00532,3.13362,0.0049,-0.1371,-0.1057,-0.0087,0.00000,0.00000,-1.2862,1.3235
1044,41.7600,0.1736,0.0000,0.4917,0.1797,0.0092,0.0345,-0.0579,0.1765,0.3568,-1.4174,1.5012,0.2215,0.00054,3.13581,-0.0081,-0.1310,-0.1039,0.0064,0.00000,0.00000,-1.2893,1.3178
1045,41.8000,0.1769,0.0000,0.4859,0.2009,0.0019,0.0221,-0.0200,-0.1113,0.3435,-1.4215,1.4948,0.2210,0.00075,3.13865,-0.0005,-0.1151,-0.0955,-0.0018,0.00000,0.00000,-1.2924,1.3121
1046,41.8400,0.1802,0.0000,0.4795,0.2194,-0.0253,0.0488,0.1239,-0.3392,0.4058,-1.4266,1.4886,0.2210,-0.00912,3.13431,-0.0142,-0.1319,-0.1477,0.0567,0.00000,0.00000,-1.2954,1.3062
1047,41.8800,0.1834,0.0000,0.4722,0.2123,0.0076,0.0499,-0.0442,-0.1354,0.4759,-1.4318,1.4821,0.2218,-0.01923,3.13010,0.0124,-0.1572,-0.1051,-0.0784,0.00000,0.00000,-1.2984,1.3003
1048,41.9200,0.1865,0.0000,0.4638,0.1818,0.0140,0.0333,-0.0834,0.4407,0.4644,-1.4356,1.4752,0.2220,-0.00966,3.13504,-0.0094,-0.1339,-0.1457,0.0196,0.00000,0.00000,-1.3014,1.2942
1049,41.9600,0.1897,0.0000,0.4543,0.2092,-0.0010,0.0095,-0.0042,0.0137,0.3158,-1.4394,1.4681,0.2212,-0.00247,3.13939,-0.0084,-0.1073,-0.0853,0.0301,0.00000,0.00000,-1.3044,1.2881
1050,42.0000,0.1928,0.0000,0.4444,0.2209,-0.0088,0.0497,0.0363,-0.0906,0.4674,-1.4441,1.4611,0.2211,-0.00497,3.13680,0.0079,-0.1489,-0.1244,-0.0020,0.00000,0.00000,-1.3073,1.2819
1051,42.0400,0.1959,0.0000,0.4339,0.2047,0.0072,0.0485,-0.0464,0.2988,0.3657,-1.4485,1.4538,0.2217,0.00055,3.13592,0.0139,-0.1309,-0.1084,-0.0363,0.00000,0.00000,-1.3103,1.2757
1052,42.0800,0.1989,0.0000,0.4228,0.2227,-0.0007,0.0274,-0.0060,0.0544,0.3141,-1.4524,1.4461,0.2216,0.00695,3.13919,-0.0054,-0.1184,-0.1079,0.0379,0.00000,0.00000,-1.3132,1.2693
1053,42.1200,0.2019,0.0000,0.4118,0.2370,-0.0104,0.0264,0.0436,-0.0766,0.3919,-1.4571,1.4382,0.2211,0.00551,3.13598,-0.0056,-0.1242,-0.1087,-0.0209,0.00000,0.00000,-1.3161,1.2629
1054,42.1600,0.2048,0.0000,0.4005,0.2392,0.0091,0.0469,-0.0568,0.0013,0.3442,-1.4615,1.4299,0.2210,0.00350,3.13573,0.0126,-0.1430,-0.1014,-0.0066,0.00000,0.00000,-1.3189,1.2564
1055,42.2000,0.2075,0.0000,0.3889,0.2555,-0.0054,0.0534,0.0190,-0.1926,0.3220,-1.4656,1.4212,0.2216,-0.00018,3.13823,0.0163,-0.1167,-0.1257,0.0491,0.00000,0.00000,-1.3218,1.2498
1056,42.2400,0.2102,0.0000,0.3774,0.2517,-0.0234,0.0541,0.1127,-0.0015,0.3586,-1.4708,1.4126,0.2223,-0.00347,3.12944,-0.0010,-0.1375,-0.1551,-0.0005,0.00000,0.00000,-1.3246,1.2431
1057,42.2800,0.2128,0.0000,0.3656,0.2571,-0.0012,0.0294,-0.0021,-0.0483,0.3964,-1.4756,1.4037,0.2226,-0.00546,3.12364,-0.0100,-0.1431,-0.1229,-0.0255,0.00000,0.00000,-1.3274,1.2363
1058,42.3200,0.2153,0.0000,0.3537,0.2430,0.0304,0.0394,-0.1667,0.2893,0.2935,-1.4791,1.3943,0.2223,0.00015,3.13131,0.0369,-0.1459,-0.1028,0.0110,0.00000,0.00000,-1.3302,1.2295
1059,42.3600,0.2177,0.0000,0.3416,0.2618,0.0132,0.0136,-0.0774,0.0428,0.2606,-1.4821,1.3845,0.2219,0.00688,-3.13815,-0.0010,-0.1100,-0.0957,-0.0022,0.00000,0.00000,-1.3330,1.2226
1060,42.4000,0.2200,0.0000,0.3300,0.2849,-0.0167,0.0208,0.0810,-0.2441,0.2282,-1.4865,1.3746,0.2208,0.00112,-3.13996,0.0145,-0.1040,-0.0824,0.0410,0.00000,0.00000,-1.3357,1.2156
1061,42.4400,0.2222,0.0000,0.3188,0.2899,-0.0045,0.0610,0.0189,-0.2246,0.2243,-1.4913,1.3645,0.2212,-0.00859,3.13653,0.0244,-0.1452,-0.1193,-0.0289,0.00000,0.00000,-1.3384,1.2085
1062,42.4800,0.2242,0.0000,0.3080,0.2937,-0.0011,0.0371,0.0009,-0.2640,0.2924,-1.4955,1.3540,0.2220,-0.01826,3.13629,0.0151,-0.1175,-0.1016,-0.0034,0.00000,0.00000,-1.3411,1.2014
1063,42.5200,0.2260,0.0000,0.2976,0.2849,-0.0118,0.0276,0.0573,-0.1029,0.3373,-1.5000,1.3437,0.2219,-0.02446,3.13207,0.0254,-0.1059,-0.1307,0.0377,0.00000,0.00000,-1.3438,1.1942
1064,42.5600,0.2278,0.0000,0.2870,0.2776,-0.0069,0.0379,0.0315,0.0336,0.3467,-1.5043,1.3335,0.2220,-0.02540,3.12669,0.0060,-0.1321,-0.1381,-0.0029,0.00000,0.00000,-1.3465,1.1869
1065,42.6000,0.2296,0.0000,0.2760,0.2736,0.0137,0.0267,-0.0773,0.0891,0.2893,-1.5078,1.3231,0.2221,-0.02336,3.12978,0.0172,-0.1328,-0.0928,-0.0159,0.00000,0.00000,-1.3491,1.1795
1066,42.6400,0.2313,0.0000,0.2651,0.2737,0.0112,0.0056,-0.0662,0.0631,0.2762,-1.5107,1.3125,0.2214,-0.01992,3.13935,0.0063,-0.1085,-0.0937,-0.0070,0.00000,0.00000,-1.3517,1.1720
1067,42.6800,0.2329,0.0000,0.2543,0.2716,0.0072,0.0304,-0.0419,0.1460,0.2064,-1.5138,1.3020,0.2207,-0.01579,-3.13755,0.0100,-0.1373,-0.1019,0.0029,0.00000,0.00000,-1.3543,1.1645
1068,42.7200,0.2345,0.0000,0.2436,0.2791,-0.0062,0.0417,0.0277,0.0533,0.2194,-1.5171,1.2915,0.2210,-0.01150,-3.13615,0.0041,-0.1250,-0.1146,-0.0146,0.00000,0.00000,-1.3569,1.1569
1069,42.7600,0.2360,0.0000,0.2335,0.2909,-0.0092,0.0480,0.0437,-0.1190,0.1923,-1.5208,1.2808,0.2214,-0.01398,-3.14152,0.0341,-0.1280,-0.1058,0.0185,0.00000,0.00000,-1.3594,1.1492
1070,42.8000,0.2374,0.0000,0.2238,0.2847,-0.0050,0.0285,0.0210,0.0113,0.2868,-1.5245,1.2701,0.2217,-0.01553,3.13608,0.0073,-0.1214,-0.1136,-0.0465,0.00000,0.00000,-1.3619,1.1415
1071,42.8400,0.2388,0.0000,0.2143,0.2865,-0.0009,0.0258,-0.0008,-0.0155,0.2974,-1.5277,1.2592,0.2214,-0.01594,3.13549,0.0079,-0.1279,-0.1126,0.0280,0.00000,0.00000,-1.3644,1.1337
1072,42.8800,0.2401,0.0000,0.2046,0.2732,0.0184,0.0390,-0.1018,0.2794,0.2041,-1.5304,1.2482,0.2214,-0.00979,-3.14116,0.0228,-0.1423,-0.1044,-0.0515,0.00000,0.00000,-1.3669,1.1258
1073,42.9200,0.2414,0.0000,0.1950,0.2815,0.0034,0.0295,-0.0226,0.1855,0.1523,-1.5327,1.2372,0.2213,-0.00028,-3.12920,0.0024,-0.1185,-0.0957,0.0241,0.00000,0.00000,-1.3694,1.1178
1074,42.9600,0.2427,0.0000,0.1859,0.3135,-0.0190,0.0375,0.0954,-0.3062,0.1026,-1.5360,1.2258,0.2211,-0.00474,-3.13534,0.0339,-0.1062,-0.0953,0.0426,0.00000,0.00000,-1.3718,1.1097
1075,43.0000,0.2438,0.0000,0.1776,0.3065,-0.0164,0.0749,0.0811,-0.0906,0.1976,-1.5400,1.2143,0.2222,-0.01197,3.12966,0.0313,-0.1523,-0.1610,-0.0264,0.00000,0.00000,-1.3742,1.1016
1076,43.0400,0.2448,0.0000,0.1696,0.2988,0.0061,0.0356,-0.0346,0.0670,0.1487,-1.5430,1.2027,0.2231,-0.01229,3.12613,0.0278,-0.1220,-0.0949,-0.0111,0.00000,0.00000,-1.3766,1.0935
1077,43.0800,0.2458,0.0000,0.1622,0.3057,0.0175,0.0103,-0.0952,-0.0730,0.1611,-1.5452,1.1908,0.2224,-0.01282,3.13935,0.0377,-0.1192,-0.1026,0.0074,0.00000,0.00000,-1.3790,1.0852
1078,43.1200,0.2467,0.0000,0.1551,0.3044,-0.0007,0.0219,-0.0007,0.0091,0.1824,-1.5476,1.1790,0.2217,-0.01359,-3.13598,0.0059,-0.1266,-0.1154,0.0099,0.00000,0.00000,-1.3814,1.0769
1079,43.1600,0.2475,0.0000,0.1481,0.3163,-0.0310,0.0324,0.1581,-0.1621,0.1412,-1.5510,1.1672,0.2215,-0.01666,3.13175,-0.0017,-0.0984,-0.1272,0.0461,0.00000,0.00000,-1.3837,1.0685
1080,43.2000,0.2483,0.0000,0.1415,0.3066,-0.0002,0.0488,-0.0019,0.0511,0.2299,-1.5545,1.1553,0.2221,-0.01953,3.11259,0.0187,-0.1562,-0.1148,-0.0635,0.00000,0.00000,-1.3860,1.0601
1081,43.2400,0.2491,0.0000,0.1348,0.3089,-0.0000,0.0306,-0.0051,-0.0272,0.2511,-1.5568,1.1433,0.2224,-0.01830,3.11699,-0.0022,-0.1216,-0.1386,0.0490,0.00000,0.00000,-1.3883,1.0515
1082,43.2800,0.2498,0.0000,0.1279,0.3189,0.0150,0.0318,-0.0799,-0.1941,0.0951,-1.5589,1.1311,0.2222,-0.02449,3.12465,0.0637,-0.1221,-0.0773,0.0124,0.00000,0.00000,-1.3905,1.0429
1083,43.3200,0.2505,0.0000,0.1213,0.3064,0.0139,0.0339,-0.0743,0.0245,0.0289,-1.5606,1.1189,0.2224,-0.02638,3.14045,0.0311,-0.1249,-0.1176,-0.0107,0.00000,0.00000,-1.3928,1.0343
1084,43.3600,0.2511,0.0000,0.1154,0.3050,-0.0077,0.0213,0.0369,0.0354,0.1055,-1.5627,1.1068,0.2224,-0.02466,-3.13936,0.0140,-0.1141,-0.1169,0.0141,0.00000,0.00000,-1.3950,1.0256
1085,43.4000,0.2517,0.0000,0.1102,0.3050,-0.0025,0.0231,0.0104,-0.0144,0.1039,-1.5653,1.0949,0.2220,-0.02525,3.13621,0.0196,-0.1249,-0.1016,-0.0126,0.00000,0.00000,-1.3972,1.0168
1086,43.4400,0.2522,0.0000,0.1053,0.2843,0.0220,0.0455,-0.1167,0.2933,0.0106,-1.5670,1.0831,0.2222,-0.01862,-3.13552,0.0253,-0.1406,-0.1017,-0.0251,0.00000,0.00000,-1.3994,1.0079
1087,43.4800,0.2527,0.0000,0.1010,0.2956,0.0145,0.0295,-0.0789,0.0308,0.0361,-1.5680,1.0714,0.2224,-0.01260,-3.10949,0.0102,-0.1245,-0.0892,0.0058,0.00000,0.00000,-1.4015,0.9990
1088,43.5200,0.2532,0.0000,0.0974,0.2961,-0.0239,0.0430,0.1191,0.0388,0.2415,-1.5704,1.0599,0.2225,-0.01050,-3.11689,-0.0034,-0.1368,-0.1530,0.0260,0.00000,0.00000,-1.4036,0.9900
1089,43.5600,0.2537,0.0000,0.0936,0.2875,-0.0086,0.0368,0.0430,0.2918,0.1063,-1.5733,1.0483,0.2227,-0.00415,-3.14102,0.0180,-0.1292,-0.0850,-0.0215,0.00000,0.00000,-1.4057,0.9810
1090,43.6000,0.2542,0.0000,0.0897,0.3033,0.0008,0.0350,-0.0069,0.0668,0.0634,-1.5752,1.0364,0.2226,0.00266,-3.14025,0.0146,-0.1160,-0.1046,0.0405,0.00000,0.00000,-1.4078,0.9718
1091,43.6400,0.2547,0.0000,0.0861,0.3241,-0.0122,0.0493,0.0590,-0.1846,0.1248,-1.5775,1.0242,0.2228,-0.00081,3.13558,0.0304,-0.1270,-0.1207,0.0414,0.00000,0.00000,-1.4099,0.9627
1092,43.6800,0.2552,0.0000,0.0826,0.3270,-0.0055,0.0475,0.0264,-0.1340,0.0552,-1.5799,1.0116,0.2234,-0.00744,3.12062,0.0376,-0.1262,-0.1143,-0.0013,0.00000,0.00000,-1.4119,0.9534
1093,43.7200,0.2556,0.0000,0.0794,0.3140,0.0186,0.0196,-0.1001,0.1576,0.1662,-1.5816,0.9989,0.2234,-0.00598,3.12866,0.0197,-0.1333,-0.1094,-0.0621,0.00000,0.00000,-1.4139,0.9441
1094,43.7600,0.2560,0.0000,0.0762,0.3280,0.0021,0.0214,-0.0144,-0.0417,0.0945,-1.5828,0.9861,0.2225,-0.00382,-3.13391,0.0277,-0.1056,-0.1168,0.0902,0.00000,0.00000,-1.4159,0.9348
1095,43.8000,0.2563,0.0000,0.0729,0.3345,0.0003,0.0300,-0.0018,-0.0286,-0.0886,-1.5847,0.9730,0.2221,-0.00609,-3.13666,0.0358,-0.1099,-0.0690,-0.0285,0.00000,0.00000,-1.4179,0.9254
1096,43.8400,0.2566,0.0000,0.0704,0.3360,-0.0048,0.0433,0.0231,-0.0406,0.0003,-1.5867,0.9597,0.2223,-0.00740,-3.14045,0.0069,-0.1159,-0.1018,0.0277,0.00000,0.00000,-1.4198,0.9159
1097,43.8800,0.2568,0.0000,0.0687,0.3305,-0.0006,0.0487,0.0007,0.0563,0.0332,-1.5888,0.9466,0.2228,-0.00666,3.13644,0.0161,-0.1229,-0.1169,0.0043,0.00000,0.00000,-1.4218,0.9064
1098,43.9200,0.2569,0.0000,0.0673,0.3286,-0.0007,0.0379,0.0010,0.0896,0.0588,-1.5907,0.9335,0.2231,-0.00334,3.13578,-0.0058,-0.1165,-0.1218,0.0094,0.00000,0.00000,-1.4237,0.8968
1099,43.9600,0.2570,0.0000,0.0661,0.3394,-0.0065,0.0401,0.0299,-0.1017,0.0922,-1.5927,0.9203,0.2232,-0.00428,3.13090,0.0014,-0.1103,-0.1237,0.0392,0.00000,0.00000,-1.4255,0.8871
1100,44.0000,0.2570,0.0000,0.0649,0.3357,0.0190,0.0472,-0.0995,-0.0330,-0.0167,-1.5943,0.9070,0.2235,-0.00758,3.13860,0.0341,-0.1166,-0.0887,-0.0152,0.00000,0.00000,-1.4274,0.8774
1101,44.0400,0.2570,0.0000,0.0640,0.3273,0.0007,0.0487,-0.0057,0.1307,0.0599,-1.5955,0.8938,0.2241,-0.00390,-3.12721,-0.0163,-0.1163,-0.1399,0.0511,0.00000,0.00000,-1.4292,0.8677
1102,44.0800,0.2570,0.0000,0.0632,0.3453,-0.0088,0.0383,0.0438,-0.1847,-0.0009,-1.5975,0.8805,0.2243,-0.00651,-3.13506,0.0148,-0.0960,-0.1096,0.0393,0.00000,0.00000,-1.4310,0.8578
1103,44.1200,0.2569,0.0000,0.0627,0.3538,-0.0133,0.0449,0.0649,-0.3240,0.1516,-1.5998,0.8671,0.2248,-0.01703,3.12975,0.0018,-0.1135,-0.1456,0.0293,0.00000,0.00000,-1.4328,0.8480
1104,44.1600,0.2568,0.0000,0.0621,0.3317,0.0178,0.0308,-0.0920,0.0950,0.0252,-1.6015,0.8536,0.2250,-0.02081,3.12842,0.0400,-0.1051,-0.1034,-0.0133,0.00000,0.00000,-1.4346,0.8380
1105,44.2000,0.2567,0.0000,0.0614,0.3380,0.0238,0.0088,-0.1260,-0.0468,0.0692,-1.6019,0.8402,0.2245,-0.01993,-3.11067,0.0050,-0.1035,-0.0951,0.0290,0.00000,0.00000,-1.4363,0.8281
1106,44.2400,0.2566,0.0000,0.0607,0.3445,-0.0036,0.0058,0.0157,-0.1476,0.0974,-1.6032,0.8267,0.2234,-0.02389,-3.09478,0.0098,-0.0841,-0.1004,0.0317,0.00000,0.00000,-1.4380,0.8180
1107,44.2800,0.2565,0.0000,0.0599,0.3339,0.0041,0.0430,-0.0212,0.0739,-0.0073,-1.6049,0.8133,0.2233,-0.02498,-3.09817,0.0279,-0.1126,-0.1057,-0.0016,0.00000,0.00000,-1.4397,0.8079
1108,44.3200,0.2563,0.0000,0.0592,0.3389,-0.0064,0.0459,0.0304,-0.0277,0.0840,-1.6063,0.8000,0.2242,-0.02375,-3.09493,-0.0126,-0.1268,-0.1402,0.0175,0.00000,0.00000,-1.4414,0.7978
1109,44.3600,0.2562,0.0000,0.0585,0.3325,0.0047,0.0320,-0.0260,0.0926,0.0227,-1.6080,0.7866,0.2244,-0.02310,-3.10034,0.0224,-0.1278,-0.0913,0.0042,0.00000,0.00000,-1.4431,0.7876
1110,44.4000,0.2560,0.0000,0.0580,0.3423,-0.0115,0.0352,0.0568,-0.1106,0.0980,-1.6095,0.7734,0.2246,-0.02285,-3.09992,0.0065,-0.1055,-0.1475,0.0689,0.00000,0.00000,-1.4447,0.7774
1111,44.4400,0.2559,0.0000,0.0573,0.3370,-0.0098,0.0360,0.0509,0.0212,-0.0388,-1.6116,0.7600,0.2248,-0.02495,-3.12740,0.0274,-0.1039,-0.1078,0.0169,0.00000,0.00000,-1.4463,0.7671
1112,44.4800,0.2557,0.0000,0.0569,0.3341,0.0025,0.0175,-0.0141,0.0419,0.0741,-1.6132,0.7466,0.2248,-0.02353,-3.13177,-0.0066,-0.1083,-0.1106,-0.0038,0.00000,0.00000,-1.4479,0.7568
1113,44.5200,0.2556,0.0000,0.0568,0.3435,-0.0075,0.0204,0.0364,-0.1594,0.1057,-1.6146,0.7333,0.2243,-0.02615,-3.13397,0.0035,-0.1022,-0.1452,0.0624,0.00000,0.00000,-1.4494,0.7464
1114,44.5600,0.2554,0.0000,0.0562,0.3521,0.0124,0.0324,-0.0651,-0.3318,-0.0172,-1.6159,0.7197,0.2243,-0.03776,-3.12971,0.0516,-0.1023,-0.0753,0.0115,0.00000,0.00000,-1.4510,0.7359
1115,44.6000,0.2552,0.0000,0.0559,0.3323,0.0040,0.0248,-0.0223,-0.0519,0.0309,-1.6169,0.7064,0.2246,-0.04312,-3.11477,0.0226,-0.0878,-0.1315,0.0169,0.00000,0.00000,-1.4525,0.7255
1116,44.6400,0.2550,0.0000,0.0558,0.3181,0.0063,0.0158,-0.0334,0.1278,0.0416,-1.6180,0.6934,0.2244,-0.04130,-3.10597,0.0121,-0.1111,-0.1123,0.0075,0.00000,0.00000,-1.4540,0.7149
1117,44.6800,0.2549,0.0000,0.0557,0.3227,0.0121,0.0225,-0.0645,-0.0551,0.1134,-1.6187,0.6806,0.2242,-0.04054,-3.07761,0.0104,-0.1337,-0.1213,0.0100,0.00000,0.00000,-1.4554,0.7044
1118,44.7200,0.2548,0.0000,0.0553,0.3237,-0.0042,0.0134,0.0216,-0.1522,-0.0295,-1.6197,0.6679,0.2239,-0.04468,-3.06859,0.0188,-0.0861,-0.1017,0.0335,0.00000,0.00000,-1.4569,0.6937
1119,44.7600,0.2547,0.0000,0.0551,0.3078,-0.0053,0.0351,0.0273,0.0799,0.0103,-1.6212,0.6554,0.2240,-0.04550,-3.08534,0.0125,-0.1193,-0.1173,0.0082,0.00000,0.00000,-1.4583,0.6831
1120,44.8000,0.2547,0.0000,0.0551,0.2907,0.0159,0.0166,-0.0835,0.2967,0.0850,-1.6221,0.6433,0.2242,-0.03751,-3.07148,-0.0016,-0.1274,-0.0876,-0.0359,0.00000,0.00000,-1.4597,0.6724
1121,44.8400,0.2547,0.0000,0.0552,0.2880,0.0101,0.0147,-0.0542,0.2926,0.0587,-1.6224,0.6315,0.2235,-0.02520,-3.03115,-0.0013,-0.1173,-0.1068,0.0439,0.00000,0.00000,-1.4610,0.6616
1122,44.8800,0.2548,0.0000,0.0550,0.2962,-0.0100,0.0315,0.0529,0.1997,-0.0378,-1.6235,0.6196,0.2232,-0.01565,-3.03220,-0.0016,-0.1061,-0.0957,0.0277,0.00000,0.00000,-1.4624,0.6508
1123,44.9200,0.2549,0.0000,0.0550,0.3157,-0.0188,0.0557,0.0980,-0.0980,-0.0189,-1.6252,0.6074,0.2238,-0.01476,-3.06833,0.0159,-0.1180,-0.1214,0.0327,0.00000,0.00000,-1.4637,0.6400
1124,44.9600,0.2551,0.0000,0.0554,0.3203,-0.0131,0.0386,0.0663,-0.1550,0.0480,-1.6271,0.5949,0.2245,-0.02055,-3.10977,-0.0024,-0.1221,-0.1188,-0.0118,0.00000,0.00000,-1.4650,0.6291
1125,45.0000,0.2553,0.0000,0.0560,0.3027,0.0195,0.0287,-0.1015,0.1664,0.0332,-1.6280,0.5825,0.2245,-0.01973,-3.10230,0.0226,-0.1261,-0.0979,0.0006,0.00000,0.00000,-1.4663,0.6182
1126,45.0400,0.2555,0.0000,0.0565,0.3124,0.0071,0.0198,-0.0390,-0.0070,0.0620,-1.6282,0.5702,0.2242,-0.01592,-3.05590,0.0009,-0.1023,-0.1241,0.0456,0.00000,0.00000,-1.4675,0.6073
1127,45.0800,0.2557,0.0000,0.0568,0.3099,0.0039,0.0420,-0.0204,0.1233,-0.0076,-1.6291,0.5577,0.2241,-0.01398,-3.04843,0.0270,-0.1306,-0.1047,0.0047,0.00000,0.00000,-1.4688,0.5963
1128,45.1200,0.2559,0.0000,0.0572,0.3145,-0.0032,0.0367,0.0147,0.0873,0.0638,-1.6300,0.5452,0.2244,-0.00957,-3.04281,-0.0038,-0.1207,-0.1043,0.0138,0.00000,0.00000,-1.4700,0.5852
1129,45.1600,0.2562,0.0000,0.0576,0.3210,0.0016,0.0317,-0.0077,0.0138,-0.0551,-1.6311,0.5324,0.2243,-0.00798,-3.04700,0.0450,-0.0987,-0.0952,0.0278,0.00000,0.00000,-1.4712,0.5742
1130,45.2000,0.2564,0.0000,0.0582,0.3178,0.0006,0.0394,-0.0049,0.1527,0.0638,-1.6320,0.5196,0.2244,-0.00399,-3.04322,-0.0004,-0.1307,-0.1287,-0.0143,0.00000,0.00000,-1.4723,0.5631
1131,45.2400,0.2566,0.0000,0.0589,0.3336,0.0002,0.0335,-0.0018,-0.0677,0.0159,-1.6329,0.5066,0.2243,-0.00348,-3.03600,0.0247,-0.1132,-0.0959,0.0416,0.00000,0.00000,-1.4735,0.5519
