step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
514,20.5600,0.1186,0.0000,-0.1520,0.2096,0.0038,0.0385,-0.0160,0.0226,-0.2224,1.3539,-1.4297,0.2218,-0.02284,-3.08805,0.0571,-0.1056,-0.1019,0.0327,0.00000,0.00000,1.3269,-1.2377
515,20.6000,0.1167,0.0000,-0.1557,0.2065,0.0015,0.0466,-0.0047,0.0669,-0.2256,1.3508,-1.4374,0.2223,-0.02046,-3.08782,0.0432,-0.0982,-0.1164,0.0183,0.00000,0.00000,1.3241,-1.2444
516,20.6400,0.1148,0.0000,-0.1590,0.2040,-0.0101,0.0317,0.0513,0.0983,-0.1150,1.3472,-1.4449,0.2226,-0.01694,-3.09156,0.0238,-0.1074,-0.1406,0.0012,0.00000,0.00000,1.3212,-1.2511
517,20.6800,0.1129,0.0000,-0.1626,0.2180,-0.0058,0.0183,0.0315,-0.2067,-0.1813,1.3434,-1.4524,0.2221,-0.02095,-3.09592,0.0341,-0.0905,-0.1064,0.0268,0.00000,0.00000,1.3184,-1.2576
518,20.7200,0.1110,0.0000,-0.1664,0.1980,0.0005,0.0435,-0.0012,0.1806,-0.1251,1.3398,-1.4599,0.2221,-0.01982,-3.09913,0.0308,-0.1109,-0.1445,-0.0064,0.00000,0.00000,1.3155,-1.2641
519,20.7600,0.1091,0.0000,-0.1706,0.2023,0.0091,0.0343,-0.0417,0.0815,-0.2387,1.3367,-1.4674,0.2223,-0.01540,-3.09673,0.0338,-0.1000,-0.0991,0.0314,0.00000,0.00000,1.3126,-1.2706
520,20.8000,0.1072,0.0000,-0.1747,0.2083,0.0093,0.0322,-0.0419,-0.0448,-0.2478,1.3335,-1.4751,0.2222,-0.01517,-3.09376,0.0517,-0.1014,-0.1177,0.0013,0.00000,0.00000,1.3097,-1.2769
521,20.8400,0.1053,0.0000,-0.1787,0.2219,0.0170,0.0329,-0.0814,-0.3282,-0.3367,1.3304,-1.4830,0.2221,-0.02477,-3.08900,0.0782,-0.0968,-0.0748,0.0253,0.00000,0.00000,1.3068,-1.2831
522,20.8800,0.1034,0.0000,-0.1822,0.2196,-0.0046,0.0436,0.0243,-0.3359,-0.2568,1.3268,-1.4907,0.2225,-0.03718,-3.08836,0.0684,-0.0904,-0.1394,0.0394,0.00000,0.00000,1.3038,-1.2893
523,20.9200,0.1015,0.0000,-0.1856,0.2021,-0.0101,0.0309,0.0495,-0.0866,-0.1664,1.3226,-1.4978,0.2229,-0.04497,-3.09453,0.0511,-0.0992,-0.1285,-0.0123,0.00000,0.00000,1.3008,-1.2954
524,20.9600,0.0996,0.0000,-0.1891,0.1853,0.0007,0.0038,-0.0034,0.0766,-0.1195,1.3188,-1.5046,0.2224,-0.04461,-3.09733,0.0148,-0.0998,-0.1203,-0.0074,0.00000,0.00000,1.2978,-1.3014
525,21.0000,0.0977,0.0000,-0.1933,0.1715,0.0002,0.0152,-0.0000,0.2310,-0.1092,1.3154,-1.5110,0.2215,-0.03758,-3.09750,0.0002,-0.1085,-0.1377,0.0157,0.00000,0.00000,1.2948,-1.3073
526,21.0400,0.0959,0.0000,-0.1982,0.1771,0.0047,0.0286,-0.0212,0.0578,-0.2124,1.3123,-1.5173,0.2211,-0.03309,-3.09689,0.0240,-0.1031,-0.0908,0.0108,0.00000,0.00000,1.2918,-1.3132
527,21.0800,0.0940,0.0000,-0.2035,0.1793,-0.0027,0.0477,0.0162,-0.0431,-0.2416,1.3089,-1.5236,0.2215,-0.03300,-3.09770,0.0416,-0.1015,-0.1191,0.0333,0.00000,0.00000,1.2887,-1.3189
528,21.1200,0.0922,0.0000,-0.2088,0.1812,-0.0200,0.0304,0.1001,-0.1548,-0.1468,1.3050,-1.5295,0.2219,-0.03701,-3.10394,0.0110,-0.0913,-0.1414,-0.0054,0.00000,0.00000,1.2856,-1.3246
529,21.1600,0.0905,0.0000,-0.2144,0.1680,0.0122,0.0335,-0.0597,-0.0042,-0.2189,1.3013,-1.5355,0.2219,-0.04109,-3.10724,0.0586,-0.1085,-0.0917,0.0027,0.00000,0.00000,1.2825,-1.3302
530,21.2000,0.0888,0.0000,-0.2204,0.1429,0.0187,0.0281,-0.0931,0.3756,-0.1067,1.2989,-1.5413,0.2219,-0.03099,-3.10122,0.0162,-0.1027,-0.1328,-0.0140,0.00000,0.00000,1.2794,-1.3357
531,21.2400,0.0871,0.0000,-0.2268,0.1559,0.0093,0.0156,-0.0419,0.0675,-0.2869,1.2964,-1.5470,0.2212,-0.02382,-3.09589,0.0464,-0.0783,-0.0831,0.0495,0.00000,0.00000,1.2763,-1.3411
532,21.2800,0.0855,0.0000,-0.2334,0.1576,0.0022,0.0410,-0.0054,0.0414,-0.3584,1.2933,-1.5526,0.2211,-0.02216,-3.09591,0.0460,-0.0993,-0.1035,-0.0096,0.00000,0.00000,1.2731,-1.3465
533,21.3200,0.0840,0.0000,-0.2397,0.1593,-0.0079,0.0474,0.0432,-0.0048,-0.2914,1.2899,-1.5580,0.2216,-0.02182,-3.09862,0.0311,-0.1033,-0.1125,0.0150,0.00000,0.00000,1.2699,-1.3517
534,21.3600,0.0825,0.0000,-0.2456,0.1531,0.0017,0.0240,-0.0054,0.0793,-0.2637,1.2864,-1.5632,0.2217,-0.02064,-3.10166,0.0306,-0.1023,-0.1006,-0.0322,0.00000,0.00000,1.2667,-1.3569
535,21.4000,0.0812,0.0000,-0.2515,0.1537,0.0064,0.0295,-0.0290,0.0341,-0.2414,1.2832,-1.5686,0.2213,-0.01865,-3.10044,0.0378,-0.0963,-0.1021,0.0402,0.00000,0.00000,1.2635,-1.3619
536,21.4400,0.0798,0.0000,-0.2577,0.1506,0.0038,0.0417,-0.0143,0.1155,-0.3136,1.2800,-1.5739,0.2213,-0.01545,-3.09996,0.0490,-0.0923,-0.1009,0.0124,0.00000,0.00000,1.2603,-1.3669
537,21.4800,0.0785,0.0000,-0.2639,0.1607,-0.0030,0.0315,0.0191,-0.0770,-0.2733,1.2766,-1.5791,0.2215,-0.01559,-3.10064,0.0274,-0.0966,-0.1078,-0.0062,0.00000,0.00000,1.2570,-1.3718
538,21.5200,0.0772,0.0000,-0.2703,0.1597,0.0027,0.0447,-0.0096,-0.0518,-0.3091,1.2729,-1.5844,0.2216,-0.01893,-3.10222,0.0591,-0.1060,-0.0977,0.0290,0.00000,0.00000,1.2537,-1.3766
539,21.5600,0.0760,0.0000,-0.2768,0.1612,-0.0040,0.0293,0.0228,-0.1083,-0.2258,1.2692,-1.5896,0.2218,-0.02170,-3.10320,0.0221,-0.0920,-0.1272,-0.0182,0.00000,0.00000,1.2504,-1.3813
540,21.6000,0.0747,0.0000,-0.2836,0.1514,0.0018,0.0395,-0.0052,0.0719,-0.3208,1.2654,-1.5946,0.2217,-0.02264,-3.10523,0.0554,-0.0998,-0.1033,0.0361,0.00000,0.00000,1.2471,-1.3860
541,21.6400,0.0735,0.0000,-0.2908,0.1551,0.0067,0.0275,-0.0296,-0.0409,-0.3203,1.2620,-1.5997,0.2217,-0.02230,-3.10432,0.0337,-0.0888,-0.1006,-0.0161,0.00000,0.00000,1.2437,-1.3905
542,21.6800,0.0723,0.0000,-0.2979,0.1420,0.0016,0.0334,-0.0047,0.2011,-0.2522,1.2584,-1.6046,0.2215,-0.01842,-3.10456,0.0408,-0.0988,-0.1144,0.0150,0.00000,0.00000,1.2404,-1.3950
543,21.7200,0.0712,0.0000,-0.3054,0.1499,0.0007,0.0352,0.0018,0.0450,-0.3179,1.2549,-1.6094,0.2215,-0.01440,-3.10461,0.0348,-0.0977,-0.1044,0.0211,0.00000,0.00000,1.2370,-1.3993
544,21.7600,0.0700,0.0000,-0.3131,0.1527,-0.0027,0.0387,0.0169,0.0100,-0.2595,1.2510,-1.6142,0.2216,-0.01386,-3.10609,0.0422,-0.0974,-0.0998,0.0059,0.00000,0.00000,1.2336,-1.4036
545,21.8000,0.0689,0.0000,-0.3212,0.1618,0.0010,0.0351,0.0001,-0.1786,-0.3760,1.2471,-1.6190,0.2216,-0.01832,-3.10709,0.0604,-0.0815,-0.0946,0.0334,0.00000,0.00000,1.2302,-1.4078
546,21.8400,0.0679,0.0000,-0.3295,0.1532,-0.0075,0.0304,0.0407,-0.0094,-0.3071,1.2429,-1.6237,0.2217,-0.02123,-3.10963,0.0201,-0.0894,-0.1284,-0.0173,0.00000,0.00000,1.2267,-1.4119
547,21.8800,0.0668,0.0000,-0.3379,0.1534,-0.0074,0.0440,0.0404,-0.0241,-0.3213,1.2386,-1.6282,0.2218,-0.02268,-3.11273,0.0320,-0.1052,-0.1151,0.0622,0.00000,0.00000,1.2233,-1.4159
548,21.9200,0.0657,0.0000,-0.3467,0.1553,0.0085,0.0330,-0.0398,-0.1016,-0.3627,1.2346,-1.6329,0.2220,-0.02591,-3.11348,0.0500,-0.0904,-0.0884,-0.0137,0.00000,0.00000,1.2198,-1.4198
549,21.9600,0.0647,0.0000,-0.3555,0.1367,0.0010,0.0247,-0.0006,0.2250,-0.3543,1.2308,-1.6374,0.2218,-0.02168,-3.11338,0.0217,-0.0828,-0.1285,0.0205,0.00000,0.00000,1.2163,-1.4237
550,22.0000,0.0637,0.0000,-0.3645,0.1496,0.0016,0.0347,-0.0025,-0.0359,-0.3767,1.2269,-1.6417,0.2216,-0.01957,-3.11354,0.0376,-0.0961,-0.1043,0.0351,0.00000,0.00000,1.2128,-1.4274
551,22.0400,0.0628,0.0000,-0.3737,0.1595,-0.0157,0.0398,0.0807,-0.2406,-0.2625,1.2225,-1.6459,0.2218,-0.02559,-3.11648,0.0266,-0.0881,-0.1360,0.0250,0.00000,0.00000,1.2092,-1.4310
552,22.0800,0.0619,0.0000,-0.3833,0.1468,-0.0054,0.0432,0.0300,-0.0286,-0.4003,1.2178,-1.6498,0.2221,-0.03085,-3.12128,0.0497,-0.0856,-0.1184,0.0186,0.00000,0.00000,1.2057,-1.4346
553,22.1200,0.0610,0.0000,-0.3932,0.1359,0.0107,0.0311,-0.0504,0.1052,-0.3070,1.2139,-1.6540,0.2224,-0.02893,-3.12103,0.0142,-0.1044,-0.1209,-0.0083,0.00000,0.00000,1.2021,-1.4380
554,22.1600,0.0602,0.0000,-0.4034,0.1366,0.0225,0.0199,-0.1072,0.0056,-0.4574,1.2105,-1.6585,0.2218,-0.02759,-3.11700,0.0648,-0.0758,-0.0817,0.0427,0.00000,0.00000,1.1985,-1.4414
555,22.2000,0.0594,0.0000,-0.4137,0.1384,0.0020,0.0215,-0.0046,-0.0567,-0.4740,1.2068,-1.6627,0.2213,-0.02858,-3.11481,0.0229,-0.0736,-0.1092,0.0197,0.00000,0.00000,1.1949,-1.4447
556,22.2400,0.0587,0.0000,-0.4236,0.1354,-0.0078,0.0611,0.0418,-0.0119,-0.4083,1.2026,-1.6662,0.2217,-0.03033,-3.11734,0.0557,-0.1041,-0.1253,0.0516,0.00000,0.00000,1.1912,-1.4479
557,22.2800,0.0581,0.0000,-0.4328,0.1331,-0.0112,0.0352,0.0575,-0.0305,-0.3769,1.1983,-1.6694,0.2225,-0.03125,-3.12097,0.0166,-0.0893,-0.1228,-0.0048,0.00000,0.00000,1.1876,-1.4510
558,22.3200,0.0575,0.0000,-0.4409,0.1211,0.0176,0.0225,-0.0848,0.1091,-0.4407,1.1944,-1.6729,0.2221,-0.03033,-3.12131,0.0572,-0.0916,-0.0847,0.0111,0.00000,0.00000,1.1839,-1.4540
559,22.3600,0.0571,0.0000,-0.4480,0.1195,-0.0083,0.0169,0.0453,0.0863,-0.2996,1.1908,-1.6762,0.2216,-0.02503,-3.12026,-0.0161,-0.0779,-0.1509,0.0433,0.00000,0.00000,1.1802,-1.4569
560,22.4000,0.0567,0.0000,-0.4542,0.1315,0.0027,0.0401,-0.0089,-0.1594,-0.4503,1.1867,-1.6792,0.2213,-0.02921,-3.12229,0.0592,-0.0931,-0.0866,0.0301,0.00000,0.00000,1.1765,-1.4597
561,22.4400,0.0563,0.0000,-0.4597,0.1254,-0.0050,0.0508,0.0270,-0.0851,-0.3943,1.1827,-1.6823,0.2220,-0.03316,-3.12338,0.0269,-0.0825,-0.1269,0.0357,0.00000,0.00000,1.1728,-1.4624
562,22.4800,0.0560,0.0000,-0.4645,0.1125,0.0048,0.0297,-0.0210,0.0852,-0.3977,1.1788,-1.6851,0.2222,-0.03301,-3.12487,0.0319,-0.0938,-0.1229,-0.0144,0.00000,0.00000,1.1690,-1.4650
563,22.5200,0.0558,0.0000,-0.4688,0.1104,0.0095,0.0268,-0.0439,0.0422,-0.3490,1.1754,-1.6881,0.2219,-0.03090,-3.12339,0.0206,-0.0970,-0.1114,0.0461,0.00000,0.00000,1.1652,-1.4675
564,22.5600,0.0557,0.0000,-0.4725,0.1062,0.0016,0.0292,-0.0036,0.0877,-0.3961,1.1719,-1.6908,0.2216,-0.02812,-3.12304,0.0210,-0.0872,-0.1138,0.0291,0.00000,0.00000,1.1614,-1.4700
565,22.6000,0.0557,0.0000,-0.4758,0.1043,-0.0011,0.0485,0.0122,0.1212,-0.5226,1.1683,-1.6933,0.2218,-0.02430,-3.12389,0.0393,-0.0901,-0.1016,0.0571,0.00000,0.00000,1.1576,-1.4723
566,22.6400,0.0558,0.0000,-0.4787,0.1080,-0.0043,0.0380,0.0246,0.0383,-0.4129,1.1645,-1.6955,0.2223,-0.02145,-3.12545,0.0340,-0.0886,-0.1054,-0.0040,0.00000,0.00000,1.1538,-1.4746
567,22.6800,0.0559,0.0000,-0.4813,0.1035,0.0174,0.0159,-0.0801,0.0768,-0.5378,1.1610,-1.6981,0.2218,-0.02005,-3.12471,0.0450,-0.0801,-0.0781,0.0030,0.00000,0.00000,1.1500,-1.4767
568,22.7200,0.0562,0.0000,-0.4835,0.1139,0.0024,0.0251,-0.0064,-0.1368,-0.4599,1.1575,-1.7008,0.2212,-0.02151,-3.12259,0.0245,-0.0708,-0.1100,0.0587,0.00000,0.00000,1.1461,-1.4788
569,22.7600,0.0567,0.0000,-0.4855,0.1210,-0.0072,0.0532,0.0389,-0.2579,-0.4424,1.1535,-1.7030,0.2215,-0.03052,-3.12440,0.0437,-0.0991,-0.1244,0.0376,0.00000,0.00000,1.1422,-1.4807
570,22.8000,0.0571,0.0000,-0.4872,0.1080,0.0111,0.0419,-0.0544,-0.0723,-0.4607,1.1495,-1.7052,0.2222,-0.03703,-3.12520,0.0446,-0.0942,-0.0988,-0.0216,0.00000,0.00000,1.1383,-1.4826
571,22.8400,0.0577,0.0000,-0.4888,0.1020,0.0012,0.0261,-0.0034,-0.0725,-0.4324,1.1461,-1.7074,0.2221,-0.03912,-3.12428,0.0260,-0.0776,-0.1367,0.0651,0.00000,0.00000,1.1344,-1.4844
572,22.8800,0.0583,0.0000,-0.4901,0.0864,0.0102,0.0204,-0.0488,0.1615,-0.3961,1.1426,-1.7093,0.2216,-0.03738,-3.12445,0.0262,-0.0958,-0.0946,-0.0319,0.00000,0.00000,1.1305,-1.4861
573,22.9200,0.0590,0.0000,-0.4913,0.0778,0.0087,0.0243,-0.0383,0.2459,-0.4557,1.1397,-1.7113,0.2211,-0.02865,-3.12277,0.0071,-0.0896,-0.1131,0.0375,0.00000,0.00000,1.1265,-1.4876
574,22.9600,0.0598,0.0000,-0.4924,0.0989,0.0005,0.0208,0.0047,-0.2021,-0.5400,1.1365,-1.7131,0.2206,-0.03011,-3.12230,0.0245,-0.0704,-0.0841,0.0122,0.00000,0.00000,1.1226,-1.4891
575,23.0000,0.0608,0.0000,-0.4933,0.0909,-0.0089,0.0423,0.0481,-0.0760,-0.4186,1.1330,-1.7143,0.2206,-0.03536,-3.12476,0.0130,-0.0948,-0.1301,-0.0070,0.00000,0.00000,1.1186,-1.4905
576,23.0400,0.0619,0.0000,-0.4941,0.0804,0.0034,0.0496,-0.0125,0.0572,-0.4814,1.1298,-1.7156,0.2211,-0.03564,-3.12628,0.0187,-0.1030,-0.1192,0.0121,0.00000,0.00000,1.1146,-1.4918
577,23.0800,0.0630,0.0000,-0.4948,0.0750,0.0080,0.0300,-0.0355,0.0766,-0.4314,1.1269,-1.7170,0.2213,-0.03291,-3.12571,0.0192,-0.0847,-0.1012,0.0012,0.00000,0.00000,1.1105,-1.4930
578,23.1200,0.0643,0.0000,-0.4954,0.0715,0.0047,0.0277,-0.0173,0.0874,-0.5556,1.1242,-1.7184,0.2209,-0.02996,-3.12525,0.0276,-0.0761,-0.0957,0.0530,0.00000,0.00000,1.1065,-1.4941
579,23.1600,0.0658,0.0000,-0.4960,0.0755,-0.0052,0.0311,0.0313,-0.0277,-0.4116,1.1213,-1.7194,0.2208,-0.02897,-3.12611,-0.0007,-0.0856,-0.1271,-0.0150,0.00000,0.00000,1.1024,-1.4952
580,23.2000,0.0673,0.0000,-0.4964,0.0770,0.0136,0.0539,-0.0618,-0.1028,-0.5283,1.1185,-1.7206,0.2210,-0.03330,-3.12609,0.0510,-0.1132,-0.1021,0.0310,0.00000,0.00000,1.0984,-1.4961
581,23.2400,0.0690,0.0000,-0.4969,0.0624,-0.0014,0.0388,0.0113,0.1346,-0.5074,1.1159,-1.7217,0.2216,-0.03086,-3.12578,0.0050,-0.0786,-0.1171,0.0096,0.00000,0.00000,1.0943,-1.4969
582,23.2800,0.0708,0.0000,-0.4972,0.0641,-0.0061,0.0204,0.0351,0.0484,-0.4902,1.1132,-1.7223,0.2213,-0.02822,-3.12758,0.0092,-0.0820,-0.1037,0.0318,0.00000,0.00000,1.0902,-1.4976
583,23.3200,0.0728,0.0000,-0.4976,0.0644,-0.0021,0.0343,0.0149,0.0092,-0.4315,1.1106,-1.7228,0.2210,-0.02742,-3.12913,0.0077,-0.0892,-0.1181,0.0249,0.00000,0.00000,1.0860,-1.4982
584,23.3600,0.0748,0.0000,-0.4979,0.0553,0.0093,0.0359,-0.0415,0.1641,-0.4356,1.1082,-1.7236,0.2210,-0.02373,-3.12914,0.0110,-0.0922,-0.1074,-0.0082,0.00000,0.00000,1.0819,-1.4988
585,23.4000,0.0770,0.0000,-0.4981,0.0669,0.0155,0.0312,-0.0701,-0.0979,-0.5049,1.1059,-1.7248,0.2208,-0.02395,-3.12664,0.0247,-0.0885,-0.0880,0.0360,0.00000,0.00000,1.0777,-1.4992
586,23.4400,0.0792,0.0000,-0.4984,0.0575,-0.0044,0.0407,0.0270,0.1004,-0.4304,1.1035,-1.7255,0.2209,-0.02271,-3.12669,0.0117,-0.0832,-0.1253,0.0175,0.00000,0.00000,1.0735,-1.4995
587,23.4800,0.0816,0.0000,-0.4985,0.0597,-0.0070,0.0437,0.0409,0.0746,-0.5246,1.1010,-1.7257,0.2211,-0.02016,-3.12858,0.0056,-0.0950,-0.1039,0.0471,0.00000,0.00000,1.0693,-1.4998
588,23.5200,0.0841,0.0000,-0.4987,0.0580,0.0081,0.0361,-0.0347,0.1075,-0.5108,1.0985,-1.7262,0.2213,-0.01677,-3.12915,0.0235,-0.0871,-0.0921,-0.0099,0.00000,0.00000,1.0651,-1.4999
589,23.5600,0.0867,0.0000,-0.4989,0.0613,-0.0001,0.0296,0.0063,0.0534,-0.4174,1.0960,-1.7268,0.2211,-0.01360,-3.12856,0.0072,-0.0817,-0.1175,0.0520,0.00000,0.00000,1.0609,-1.5000
590,23.6000,0.0893,0.0000,-0.4990,0.0606,0.0016,0.0402,0.0001,0.1303,-0.5446,1.0934,-1.7271,0.2210,-0.01029,-3.12919,0.0248,-0.0840,-0.1008,0.0300,0.00000,0.00000,1.0566,-1.5000
591,23.6400,0.0921,0.0000,-0.4991,0.0745,0.0036,0.0454,-0.0088,-0.0999,-0.5378,1.0907,-1.7277,0.2213,-0.01063,-3.12875,0.0315,-0.0813,-0.1076,0.0253,0.00000,0.00000,1.0524,-1.4998
592,23.6800,0.0950,0.0000,-0.4992,0.0720,-0.0016,0.0438,0.0147,0.0013,-0.4740,1.0877,-1.7280,0.2217,-0.01276,-3.12940,0.0096,-0.1072,-0.1289,0.0161,0.00000,0.00000,1.0481,-1.4996
593,23.7200,0.0980,0.0000,-0.4993,0.0718,0.0113,0.0309,-0.0493,0.0206,-0.4683,1.0847,-1.7284,0.2217,-0.01283,-3.12885,0.0205,-0.0981,-0.1002,0.0024,0.00000,0.00000,1.0438,-1.4993
594,23.7600,0.1010,0.0000,-0.4994,0.0869,-0.0043,0.0400,0.0306,-0.2487,-0.4950,1.0816,-1.7289,0.2216,-0.01814,-3.12821,0.0234,-0.0852,-0.1301,0.0866,0.00000,0.00000,1.0395,-1.4988
595,23.8000,0.1040,0.0000,-0.4995,0.0832,-0.0026,0.0528,0.0177,-0.1245,-0.5769,1.0783,-1.7287,0.2221,-0.02607,-3.13017,0.0340,-0.1004,-0.1078,0.0079,0.00000,0.00000,1.0351,-1.4983
596,23.8400,0.1071,0.0000,-0.4995,0.0723,0.0045,0.0358,-0.0192,0.0487,-0.4462,1.0751,-1.7288,0.2226,-0.02687,-3.13055,0.0018,-0.1081,-0.1267,0.0083,0.00000,0.00000,1.0308,-1.4977
597,23.8800,0.1103,0.0000,-0.4996,0.0738,0.0130,0.0089,-0.0603,-0.0326,-0.4326,1.0721,-1.7292,0.2219,-0.02751,-3.12912,0.0103,-0.0939,-0.0891,0.0278,0.00000,0.00000,1.0264,-1.4970
598,23.9200,0.1136,0.0000,-0.4996,0.0593,-0.0029,0.0219,0.0194,0.2590,-0.3629,1.0694,-1.7293,0.2211,-0.02107,-3.12895,-0.0216,-0.0905,-0.1396,0.0222,0.00000,0.00000,1.0220,-1.4962
599,23.9600,0.1168,0.0000,-0.4997,0.0743,0.0006,0.0262,0.0044,0.0025,-0.5048,1.0664,-1.7293,0.2205,-0.01788,-3.12949,0.0001,-0.0811,-0.0756,0.0291,0.00000,0.00000,1.0176,-1.4953
600,24.0000,0.1201,0.0000,-0.4997,0.0751,0.0021,0.0453,-0.0046,0.0223,-0.4616,1.0634,-1.7292,0.2206,-0.01737,-3.12978,0.0163,-0.0867,-0.1033,0.0172,0.00000,0.00000,1.0132,-1.4942
601,24.0400,0.1235,0.0000,-0.4998,0.0839,-0.0079,0.0462,0.0435,-0.1123,-0.4019,1.0602,-1.7288,0.2211,-0.01981,-3.13064,0.0022,-0.0937,-0.1166,0.0509,0.00000,0.00000,1.0088,-1.4932
602,24.0800,0.1269,0.0000,-0.4998,0.0828,0.0116,0.0490,-0.0523,-0.0821,-0.6012,1.0569,-1.7286,0.2215,-0.02446,-3.13100,0.0498,-0.0926,-0.0916,0.0177,0.00000,0.00000,1.0043,-1.4920
603,24.1200,0.1303,0.0000,-0.4998,0.0710,0.0086,0.0447,-0.0388,0.1420,-0.4068,1.0537,-1.7288,0.2221,-0.02177,-3.12937,0.0070,-0.1043,-0.1342,0.0096,0.00000,0.00000,0.9999,-1.4907
604,24.1600,0.1339,0.0000,-0.4998,0.0825,0.0013,0.0116,-0.0009,-0.0948,-0.5226,1.0505,-1.7286,0.2215,-0.02265,-3.12877,0.0037,-0.0844,-0.0868,0.0537,0.00000,0.00000,0.9954,-1.4893
605,24.2000,0.1374,0.0000,-0.4999,0.0783,-0.0044,0.0200,0.0262,0.0043,-0.4714,1.0473,-1.7280,0.2208,-0.02398,-3.13002,-0.0096,-0.0794,-0.1097,0.0037,0.00000,0.00000,0.9909,-1.4878
606,24.2400,0.1411,0.0000,-0.4999,0.0786,0.0060,0.0434,-0.0249,0.0066,-0.4350,1.0441,-1.7275,0.2207,-0.02434,-3.13019,0.0046,-0.1044,-0.1089,0.0264,0.00000,0.00000,0.9864,-1.4862
607,24.2800,0.1448,0.0000,-0.4999,0.0644,0.0003,0.0558,0.0031,0.3225,-0.3705,1.0411,-1.7271,0.2214,-0.01628,-3.13017,-0.0116,-0.1186,-0.1357,0.0274,0.00000,0.00000,0.9818,-1.4846
608,24.3200,0.1485,0.0000,-0.4999,0.0851,-0.0076,0.0133,0.0452,-0.0537,-0.5386,1.0380,-1.7264,0.2211,-0.01283,-3.13101,-0.0072,-0.0622,-0.0751,0.0482,0.00000,0.00000,0.9773,-1.4828
609,24.3600,0.1523,0.0000,-0.4999,0.0857,0.0026,0.0454,-0.0053,0.0073,-0.5458,1.0346,-1.7254,0.2209,-0.01424,-3.13236,0.0188,-0.0987,-0.1069,0.0365,0.00000,0.00000,0.9727,-1.4809
610,24.4000,0.1561,0.0000,-0.4999,0.0832,0.0059,0.0535,-0.0236,0.1196,-0.4633,1.0311,-1.7248,0.2216,-0.01103,-3.13164,0.0115,-0.0968,-0.1109,0.0266,0.00000,0.00000,0.9682,-1.4790
611,24.4400,0.1600,0.0000,-0.4999,0.0911,0.0115,0.0152,-0.0497,0.0034,-0.5338,1.0275,-1.7243,0.2213,-0.00974,-3.13012,0.0102,-0.0829,-0.0790,0.0091,0.00000,0.00000,0.9636,-1.4769
612,24.4800,0.1640,0.0000,-0.4999,0.0925,0.0178,0.0405,-0.0798,0.0461,-0.5518,1.0236,-1.7239,0.2209,-0.00903,-3.12730,0.0303,-0.1041,-0.0977,0.0432,0.00000,0.00000,0.9590,-1.4748
613,24.5200,0.1680,0.0000,-0.4999,0.0977,-0.0013,0.0278,0.0134,0.0419,-0.4917,1.0198,-1.7231,0.2210,-0.00713,-3.12587,-0.0133,-0.0866,-0.0944,0.0052,0.00000,0.00000,0.9544,-1.4726
614,24.5600,0.1720,0.0000,-0.5000,0.1037,-0.0042,0.0433,0.0275,0.0149,-0.4993,1.0159,-1.7216,0.2208,-0.00682,-3.12696,0.0313,-0.0918,-0.0893,0.0595,0.00000,0.00000,0.9497,-1.4702
615,24.6000,0.1761,0.0000,-0.5000,0.1112,0.0064,0.0400,-0.0256,-0.0575,-0.4753,1.0117,-1.7202,0.2211,-0.00807,-3.12686,0.0233,-0.0895,-0.0993,-0.0176,0.00000,0.00000,0.9451,-1.4678
616,24.6400,0.1802,0.0000,-0.5000,0.1100,0.0068,0.0345,-0.0275,0.0264,-0.4082,1.0074,-1.7189,0.2211,-0.00879,-3.12565,0.0034,-0.1101,-0.1186,0.0150,0.00000,0.00000,0.9404,-1.4653
617,24.6800,0.1842,0.0000,-0.5000,0.1087,-0.0020,0.0267,0.0179,0.1401,-0.4288,1.0032,-1.7173,0.2208,-0.00514,-3.12540,-0.0100,-0.0932,-0.1014,0.0198,0.00000,0.00000,0.9357,-1.4627
618,24.7200,0.1882,0.0000,-0.5000,0.1210,-0.0065,0.0437,0.0426,0.0181,-0.5548,0.9989,-1.7153,0.2207,-0.00285,-3.12657,0.0223,-0.0857,-0.0894,0.0616,0.00000,0.00000,0.9310,-1.4600
619,24.7600,0.1921,0.0000,-0.5000,0.1244,0.0072,0.0592,-0.0239,-0.0106,-0.4549,0.9942,-1.7133,0.2215,-0.00393,-3.12675,0.0356,-0.1074,-0.0927,-0.0065,0.00000,0.00000,0.9263,-1.4572
620,24.8000,0.1961,0.0000,-0.5000,0.1247,0.0126,0.0357,-0.0482,-0.0408,-0.4645,0.9894,-1.7116,0.2218,-0.00547,-3.12483,0.0353,-0.0885,-0.0720,0.0222,0.00000,0.00000,0.9216,-1.4543
621,24.8400,0.2001,0.0000,-0.4995,0.1174,0.0053,0.0378,-0.0122,0.0947,-0.4119,0.9848,-1.7098,0.2218,-0.00379,-3.12354,0.0216,-0.1023,-0.0995,0.0140,0.00000,0.00000,0.9168,-1.4513
622,24.8800,0.2040,0.0000,-0.4976,0.1137,0.0011,0.0472,0.0152,0.1896,-0.4909,0.9804,-1.7077,0.2220,0.00189,-3.12339,0.0350,-0.0926,-0.0747,0.0321,0.00000,0.00000,0.9121,-1.4482
