step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
1023,40.9200,0.0938,0.0000,0.5000,0.1478,-0.0014,0.0323,0.0006,0.0005,0.4641,-1.4102,1.6152,0.2218,-0.02606,-3.14016,0.0040,-0.1371,-0.1257,-0.0002,0.00000,0.00000,-1.2205,1.4191
1024,40.9600,0.0971,0.0000,0.5000,0.1492,-0.0010,0.0335,0.0006,0.0151,0.4608,-1.4149,1.6114,0.2218,-0.02569,-3.13985,0.0097,-0.1366,-0.1261,0.0029,0.00000,0.00000,-1.2239,1.4152
1025,41.0000,0.1005,0.0000,0.5000,0.1518,-0.0011,0.0339,-0.0009,0.0151,0.4503,-1.4195,1.6075,0.2218,-0.02508,-3.13957,0.0059,-0.1383,-0.1257,0.0009,0.00000,0.00000,-1.2274,1.4111
1026,41.0400,0.1039,0.0000,0.5000,0.1543,-0.0022,0.0346,0.0070,0.0168,0.4559,-1.4242,1.6034,0.2218,-0.02444,-3.13935,0.0069,-0.1390,-0.1248,0.0037,0.00000,0.00000,-1.2308,1.4070
1027,41.0800,0.1074,0.0000,0.5000,0.1577,-0.0030,0.0337,0.0085,0.0033,0.4557,-1.4289,1.5992,0.2219,-0.02401,-3.13956,0.0070,-0.1381,-0.1282,0.0016,0.00000,0.00000,-1.2342,1.4028
1028,41.1200,0.1109,0.0000,0.5000,0.1596,-0.0026,0.0360,0.0091,0.0214,0.4634,-1.4336,1.5948,0.2219,-0.02349,-3.13977,0.0073,-0.1409,-0.1287,0.0039,0.00000,0.00000,-1.2376,1.3985
1029,41.1600,0.1144,0.0000,0.5000,0.1637,-0.0018,0.0304,0.0043,-0.0047,0.4547,-1.4383,1.5903,0.2219,-0.02328,-3.13976,0.0053,-0.1362,-0.1238,-0.0027,0.00000,0.00000,-1.2410,1.3941
1030,41.2000,0.1179,0.0000,0.5000,0.1661,-0.0018,0.0315,0.0042,0.0033,0.4737,-1.4430,1.5855,0.2218,-0.02329,-3.13968,0.0060,-0.1380,-0.1280,0.0019,0.00000,0.00000,-1.2444,1.3897
1031,41.2400,0.1214,0.0000,0.5000,0.1686,0.0007,0.0327,-0.0105,0.0131,0.4692,-1.4476,1.5806,0.2218,-0.02293,-3.13912,0.0092,-0.1386,-0.1224,-0.0032,0.00000,0.00000,-1.2477,1.3851
1032,41.2800,0.1250,0.0000,0.4988,0.1713,-0.0008,0.0332,-0.0015,0.0212,0.4587,-1.4522,1.5754,0.2217,-0.02211,-3.13840,0.0063,-0.1380,-0.1279,0.0005,0.00000,0.00000,-1.2510,1.3804
1033,41.3200,0.1286,0.0000,0.4960,0.1757,-0.0033,0.0340,0.0119,-0.0006,0.4604,-1.4568,1.5702,0.2218,-0.02179,-3.13837,0.0065,-0.1389,-0.1280,-0.0013,0.00000,0.00000,-1.2543,1.3757
1034,41.3600,0.1322,0.0000,0.4916,0.1787,-0.0022,0.0343,0.0065,0.0027,0.4614,-1.4615,1.5647,0.2218,-0.02185,-3.13860,0.0072,-0.1409,-0.1264,-0.0048,0.00000,0.00000,-1.2576,1.3709
1035,41.4000,0.1359,0.0000,0.4858,0.1811,-0.0002,0.0335,-0.0055,0.0161,0.4512,-1.4660,1.5591,0.2218,-0.02140,-3.13830,0.0085,-0.1396,-0.1251,-0.0021,0.00000,0.00000,-1.2609,1.3660
1036,41.4400,0.1395,0.0000,0.4789,0.1840,-0.0009,0.0319,-0.0008,0.0247,0.4501,-1.4705,1.5532,0.2218,-0.02050,-3.13756,0.0076,-0.1379,-0.1229,-0.0005,0.00000,0.00000,-1.2641,1.3610
1037,41.4800,0.1431,0.0000,0.4709,0.1882,-0.0027,0.0316,0.0099,0.0115,0.4505,-1.4750,1.5472,0.2217,-0.01985,-3.13733,0.0066,-0.1376,-0.1235,-0.0003,0.00000,0.00000,-1.2673,1.3559
1038,41.5200,0.1467,0.0000,0.4620,0.1926,-0.0025,0.0359,0.0065,0.0020,0.4450,-1.4796,1.5410,0.2217,-0.01964,-3.13757,0.0094,-0.1401,-0.1260,0.0011,0.00000,0.00000,-1.2705,1.3507
1039,41.5600,0.1503,0.0000,0.4523,0.1967,-0.0031,0.0350,0.0116,-0.0062,0.4341,-1.4841,1.5346,0.2218,-0.01967,-3.13772,0.0098,-0.1360,-0.1259,-0.0020,0.00000,0.00000,-1.2737,1.3454
1040,41.6000,0.1538,0.0000,0.4419,0.1998,-0.0010,0.0328,-0.0013,0.0003,0.4285,-1.4885,1.5280,0.2218,-0.01984,-3.13777,0.0098,-0.1396,-0.1245,-0.0063,0.00000,0.00000,-1.2769,1.3401
1041,41.6400,0.1574,0.0000,0.4309,0.2029,-0.0007,0.0330,-0.0027,0.0063,0.4165,-1.4928,1.5211,0.2218,-0.01956,-3.13716,0.0108,-0.1362,-0.1255,0.0027,0.00000,0.00000,-1.2800,1.3347
1042,41.6800,0.1608,0.0000,0.4195,0.2070,-0.0027,0.0348,0.0091,0.0008,0.4194,-1.4972,1.5141,0.2218,-0.01942,-3.13696,0.0119,-0.1373,-0.1254,0.0019,0.00000,0.00000,-1.2831,1.3291
1043,41.7200,0.1643,0.0000,0.4076,0.2116,-0.0020,0.0317,0.0039,-0.0194,0.4068,-1.5015,1.5068,0.2218,-0.01988,-3.13715,0.0123,-0.1347,-0.1206,-0.0044,0.00000,0.00000,-1.2862,1.3235
1044,41.7600,0.1677,0.0000,0.3955,0.2137,-0.0009,0.0341,-0.0002,0.0044,0.3929,-1.5057,1.4994,0.2218,-0.02006,-3.13684,0.0138,-0.1369,-0.1257,0.0023,0.00000,0.00000,-1.2893,1.3178
1045,41.8000,0.1710,0.0000,0.3830,0.2162,-0.0007,0.0325,-0.0014,0.0243,0.3915,-1.5098,1.4918,0.2219,-0.01941,-3.13626,0.0101,-0.1368,-0.1225,-0.0067,0.00000,0.00000,-1.2924,1.3121
1046,41.8400,0.1743,0.0000,0.3705,0.2214,-0.0022,0.0308,0.0072,-0.0069,0.3718,-1.5139,1.4840,0.2218,-0.01918,-3.13590,0.0123,-0.1338,-0.1208,0.0064,0.00000,0.00000,-1.2954,1.3062
1047,41.8800,0.1775,0.0000,0.3578,0.2249,-0.0016,0.0337,0.0038,-0.0018,0.3742,-1.5180,1.4760,0.2218,-0.01936,-3.13593,0.0154,-0.1341,-0.1191,-0.0035,0.00000,0.00000,-1.2984,1.3003
1048,41.9200,0.1806,0.0000,0.3450,0.2278,-0.0023,0.0327,0.0075,0.0098,0.3510,-1.5220,1.4678,0.2218,-0.01908,-3.13591,0.0138,-0.1309,-0.1226,0.0018,0.00000,0.00000,-1.3014,1.2942
1049,41.9600,0.1837,0.0000,0.3323,0.2324,-0.0006,0.0317,0.0003,-0.0075,0.3417,-1.5259,1.4594,0.2218,-0.01923,-3.13575,0.0137,-0.1336,-0.1175,-0.0044,0.00000,0.00000,-1.3044,1.2881
1050,42.0000,0.1867,0.0000,0.3196,0.2349,-0.0020,0.0346,0.0065,0.0136,0.3395,-1.5298,1.4509,0.2218,-0.01896,-3.13549,0.0159,-0.1323,-0.1216,0.0080,0.00000,0.00000,-1.3073,1.2819
1051,42.0400,0.1896,0.0000,0.3070,0.2400,-0.0017,0.0313,0.0046,-0.0130,0.3265,-1.5336,1.4422,0.2218,-0.01907,-3.13548,0.0133,-0.1322,-0.1189,-0.0069,0.00000,0.00000,-1.3103,1.2757
1052,42.0800,0.1924,0.0000,0.2946,0.2421,-0.0025,0.0337,0.0106,0.0154,0.3223,-1.5374,1.4333,0.2218,-0.01894,-3.13581,0.0161,-0.1304,-0.1189,0.0101,0.00000,0.00000,-1.3132,1.2693
1053,42.1200,0.1951,0.0000,0.2822,0.2463,-0.0010,0.0320,0.0025,0.0076,0.2994,-1.5411,1.4241,0.2218,-0.01851,-3.13591,0.0144,-0.1306,-0.1185,-0.0047,0.00000,0.00000,-1.3161,1.2629
1054,42.1600,0.1977,0.0000,0.2701,0.2507,-0.0016,0.0325,0.0057,-0.0034,0.2936,-1.5447,1.4148,0.2217,-0.01852,-3.13574,0.0165,-0.1290,-0.1160,0.0083,0.00000,0.00000,-1.3189,1.2564
1055,42.2000,0.2002,0.0000,0.2583,0.2549,-0.0013,0.0309,-0.0015,-0.0123,0.2799,-1.5482,1.4053,0.2217,-0.01885,-3.13580,0.0157,-0.1283,-0.1179,-0.0042,0.00000,0.00000,-1.3218,1.2498
1056,42.2400,0.2027,0.0000,0.2466,0.2576,0.0001,0.0338,-0.0095,0.0093,0.2621,-1.5517,1.3957,0.2217,-0.01893,-3.13524,0.0167,-0.1323,-0.1174,0.0041,0.00000,0.00000,-1.3246,1.2431
1057,42.2800,0.2050,0.0000,0.2353,0.2619,0.0002,0.0328,0.0005,0.0006,0.2588,-1.5550,1.3858,0.2218,-0.01871,-3.13419,0.0178,-0.1296,-0.1155,-0.0003,0.00000,0.00000,-1.3274,1.2363
1058,42.3200,0.2072,0.0000,0.2244,0.2659,-0.0014,0.0311,0.0051,-0.0040,0.2459,-1.5584,1.3758,0.2217,-0.01881,-3.13394,0.0203,-0.1257,-0.1137,0.0063,0.00000,0.00000,-1.3302,1.2295
1059,42.3600,0.2094,0.0000,0.2137,0.2704,-0.0009,0.0313,0.0023,-0.0182,0.2322,-1.5616,1.3655,0.2217,-0.01935,-3.13399,0.0192,-0.1269,-0.1139,0.0015,0.00000,0.00000,-1.3330,1.2226
1060,42.4000,0.2114,0.0000,0.2034,0.2742,-0.0016,0.0339,-0.0003,-0.0228,0.2357,-1.5649,1.3551,0.2217,-0.02015,-3.13393,0.0204,-0.1282,-0.1183,0.0052,0.00000,0.00000,-1.3357,1.2156
1061,42.4400,0.2133,0.0000,0.1935,0.2763,-0.0013,0.0314,0.0050,0.0055,0.2196,-1.5681,1.3446,0.2218,-0.02040,-3.13439,0.0178,-0.1276,-0.1168,-0.0019,0.00000,0.00000,-1.3384,1.2085
1062,42.4800,0.2151,0.0000,0.1838,0.2808,-0.0003,0.0315,-0.0006,-0.0191,0.2016,-1.5712,1.3339,0.2218,-0.02078,-3.13403,0.0213,-0.1264,-0.1157,0.0074,0.00000,0.00000,-1.3411,1.2014
1063,42.5200,0.2168,0.0000,0.1746,0.2834,-0.0019,0.0304,0.0078,-0.0044,0.2019,-1.5742,1.3230,0.2217,-0.02117,-3.13426,0.0185,-0.1249,-0.1157,0.0017,0.00000,0.00000,-1.3438,1.1942
1064,42.5600,0.2185,0.0000,0.1657,0.2881,-0.0037,0.0177,0.0180,-0.0321,0.1670,-1.5773,1.3120,0.2214,-0.02224,-3.13600,0.0096,-0.1112,-0.0900,0.0088,0.00000,0.00000,-1.3465,1.1869
1065,42.6000,0.2200,0.0000,0.1573,0.2896,-0.0003,0.0237,0.0006,0.0026,0.1448,-1.5803,1.3008,0.2210,-0.02277,-3.13745,0.0128,-0.1162,-0.0985,0.0102,0.00000,0.00000,-1.3491,1.1795
1066,42.6400,0.2214,0.0000,0.1494,0.2937,0.0008,0.0305,-0.0056,0.0001,0.1400,-1.5831,1.2895,0.2209,-0.02267,-3.13640,0.0113,-0.1189,-0.1001,0.0054,0.00000,0.00000,-1.3517,1.1720
1067,42.6800,0.2227,0.0000,0.1421,0.2985,-0.0020,0.0294,0.0093,-0.0208,0.1433,-1.5860,1.2780,0.2209,-0.02318,-3.13659,0.0148,-0.1148,-0.0963,0.0104,0.00000,0.00000,-1.3543,1.1645
1068,42.7200,0.2238,0.0000,0.1352,0.3011,-0.0023,0.0295,0.0113,-0.0036,0.1293,-1.5889,1.2664,0.2208,-0.02362,-3.13873,0.0122,-0.1167,-0.1033,0.0053,0.00000,0.00000,-1.3569,1.1569
1069,42.7600,0.2249,0.0000,0.1287,0.3045,0.0014,0.0299,-0.0090,-0.0022,0.1355,-1.5917,1.2546,0.2208,-0.02389,-3.13845,0.0149,-0.1185,-0.0958,0.0044,0.00000,0.00000,-1.3594,1.1492
1070,42.8000,0.2259,0.0000,0.1227,0.3085,0.0000,0.0288,-0.0016,-0.0137,0.1225,-1.5944,1.2426,0.2208,-0.02419,-3.13706,0.0173,-0.1136,-0.0986,0.0143,0.00000,0.00000,-1.3619,1.1415
1071,42.8400,0.2268,0.0000,0.1171,0.3124,-0.0017,0.0308,0.0077,-0.0195,0.1279,-1.5971,1.2306,0.2208,-0.02489,-3.13771,0.0184,-0.1141,-0.1005,0.0063,0.00000,0.00000,-1.3644,1.1337
1072,42.8800,0.2276,0.0000,0.1118,0.3149,-0.0021,0.0308,0.0097,-0.0065,0.1200,-1.5999,1.2184,0.2208,-0.02542,-3.13937,0.0153,-0.1163,-0.1025,0.0075,0.00000,0.00000,-1.3669,1.1258
1073,42.9200,0.2283,0.0000,0.1068,0.3179,0.0004,0.0282,-0.0034,-0.0082,0.0977,-1.6025,1.2060,0.2209,-0.02581,-3.13991,0.0176,-0.1139,-0.0968,0.0053,0.00000,0.00000,-1.3694,1.1178
1074,42.9600,0.2289,0.0000,0.1021,0.3207,0.0009,0.0267,-0.0060,-0.0100,0.1057,-1.6050,1.1935,0.2208,-0.02618,-3.13873,0.0169,-0.1135,-0.0994,0.0055,0.00000,0.00000,-1.3718,1.1097
1075,43.0000,0.2295,0.0000,0.0978,0.3247,-0.0010,0.0287,0.0042,-0.0291,0.0986,-1.6076,1.1809,0.2207,-0.02704,-3.13837,0.0176,-0.1133,-0.1012,0.0135,0.00000,0.00000,-1.3742,1.1016
1076,43.0400,0.2299,0.0000,0.0938,0.3257,-0.0005,0.0286,0.0016,0.0039,0.0933,-1.6101,1.1681,0.2208,-0.02748,-3.13939,0.0172,-0.1132,-0.0988,-0.0002,0.00000,0.00000,-1.3766,1.0935
1077,43.0800,0.2303,0.0000,0.0901,0.3295,-0.0022,0.0307,0.0103,-0.0203,0.0831,-1.6127,1.1553,0.2208,-0.02784,-3.14027,0.0157,-0.1149,-0.1074,0.0180,0.00000,0.00000,-1.3790,1.0852
1078,43.1200,0.2306,0.0000,0.0867,0.3320,-0.0023,0.0329,0.0109,-0.0163,0.0720,-1.6152,1.1424,0.2210,-0.02867,3.14018,0.0175,-0.1180,-0.1051,0.0087,0.00000,0.00000,-1.3814,1.0769
1079,43.1600,0.2309,0.0000,0.0836,0.3340,-0.0012,0.0281,0.0052,-0.0173,0.0630,-1.6177,1.1293,0.2211,-0.02936,3.13814,0.0176,-0.1131,-0.1030,0.0088,0.00000,0.00000,-1.3837,1.0685
1080,43.2000,0.2310,0.0000,0.0809,0.3357,-0.0000,0.0264,-0.0011,-0.0158,0.0614,-1.6202,1.1162,0.2211,-0.03009,3.13747,0.0194,-0.1128,-0.1016,0.0161,0.00000,0.00000,-1.3860,1.0601
1081,43.2400,0.2311,0.0000,0.0784,0.3371,0.0006,0.0276,-0.0045,-0.0069,0.0586,-1.6225,1.1030,0.2211,-0.03048,3.13790,0.0200,-0.1133,-0.1043,0.0123,0.00000,0.00000,-1.3883,1.0515
1082,43.2800,0.2312,0.0000,0.0763,0.3392,-0.0002,0.0281,0.0000,-0.0131,0.0539,-1.6248,1.0897,0.2211,-0.03086,3.13823,0.0198,-0.1134,-0.1079,0.0120,0.00000,0.00000,-1.3905,1.0429
1083,43.3200,0.2311,0.0000,0.0744,0.3407,-0.0010,0.0296,0.0039,-0.0119,0.0700,-1.6272,1.0764,0.2212,-0.03141,3.13742,0.0187,-0.1184,-0.1102,0.0108,0.00000,0.00000,-1.3928,1.0343
1084,43.3600,0.2311,0.0000,0.0728,0.3420,-0.0003,0.0248,0.0004,-0.0143,0.0485,-1.6295,1.0629,0.2212,-0.03199,3.13647,0.0188,-0.1118,-0.1035,0.0097,0.00000,0.00000,-1.3950,1.0256
1085,43.4000,0.2309,0.0000,0.0713,0.3435,-0.0004,0.0257,0.0008,-0.0215,0.0595,-1.6318,1.0495,0.2212,-0.03270,3.13590,0.0190,-0.1138,-0.1094,0.0128,0.00000,0.00000,-1.3972,1.0168
1086,43.4400,0.2307,0.0000,0.0700,0.3442,0.0017,0.0279,-0.0097,-0.0137,0.0373,-1.6340,1.0360,0.2212,-0.03346,3.13621,0.0211,-0.1174,-0.1085,0.0086,0.00000,0.00000,-1.3994,1.0079
1087,43.4800,0.2305,0.0000,0.0689,0.3451,-0.0003,0.0287,0.0005,-0.0147,0.0563,-1.6362,1.0224,0.2214,-0.03393,3.13693,0.0200,-0.1167,-0.1118,0.0128,0.00000,0.00000,-1.4015,0.9990
1088,43.5200,0.2302,0.0000,0.0680,0.3460,-0.0010,0.0262,0.0043,-0.0233,0.0589,-1.6384,1.0088,0.2214,-0.03472,3.13516,0.0226,-0.1153,-0.1127,0.0092,0.00000,0.00000,-1.4036,0.9900
1089,43.5600,0.2300,0.0000,0.0672,0.3460,0.0008,0.0252,-0.0053,-0.0177,0.0379,-1.6406,0.9952,0.2214,-0.03561,3.13438,0.0238,-0.1133,-0.1072,0.0135,0.00000,0.00000,-1.4057,0.9810
1090,43.6000,0.2296,0.0000,0.0666,0.3463,0.0007,0.0248,-0.0050,-0.0208,0.0455,-1.6427,0.9816,0.2215,-0.03633,3.13508,0.0212,-0.1149,-0.1116,0.0097,0.00000,0.00000,-1.4078,0.9718
1091,43.6400,0.2293,0.0000,0.0661,0.3458,-0.0008,0.0248,0.0030,-0.0136,0.0498,-1.6448,0.9680,0.2215,-0.03693,3.13428,0.0227,-0.1132,-0.1141,0.0117,0.00000,0.00000,-1.4099,0.9627
1092,43.6800,0.2289,0.0000,0.0656,0.3453,0.0003,0.0254,-0.0026,-0.0067,0.0500,-1.6469,0.9544,0.2215,-0.03736,3.13323,0.0213,-0.1173,-0.1148,0.0061,0.00000,0.00000,-1.4119,0.9534
1093,43.7200,0.2285,0.0000,0.0653,0.3455,0.0006,0.0243,-0.0037,-0.0188,0.0541,-1.6489,0.9407,0.2215,-0.03792,3.13394,0.0234,-0.1142,-0.1103,0.0131,0.00000,0.00000,-1.4139,0.9441
1094,43.7600,0.2281,0.0000,0.0650,0.3438,0.0000,0.0225,-0.0011,-0.0024,0.0518,-1.6509,0.9271,0.2215,-0.03818,3.13352,0.0188,-0.1160,-0.1193,0.0021,0.00000,0.00000,-1.4159,0.9348
1095,43.8000,0.2277,0.0000,0.0647,0.3413,0.0053,0.0321,-0.0280,-0.0094,0.0199,-1.6527,0.9136,0.2216,-0.03875,3.13671,0.0241,-0.1162,-0.1098,0.0119,0.00000,0.00000,-1.4179,0.9254
1096,43.8400,0.2273,0.0000,0.0645,0.3353,0.0029,0.0384,-0.0158,0.0263,0.0363,-1.6544,0.9002,0.2221,-0.03787,-3.14019,0.0136,-0.1172,-0.1276,0.0106,0.00000,0.00000,-1.4198,0.9159
1097,43.8800,0.2269,0.0000,0.0645,0.3312,0.0034,0.0341,-0.0186,0.0267,0.0365,-1.6561,0.8870,0.2226,-0.03695,-3.13619,0.0174,-0.1194,-0.1187,0.0093,0.00000,0.00000,-1.4218,0.9064
1098,43.9200,0.2266,0.0000,0.0645,0.3267,0.0068,0.0299,-0.0362,0.0306,0.0302,-1.6577,0.8740,0.2228,-0.03576,-3.12844,0.0152,-0.1168,-0.1185,0.0085,0.00000,0.00000,-1.4237,0.8968
1099,43.9600,0.2262,0.0000,0.0647,0.3233,0.0072,0.0302,-0.0385,0.0246,0.0432,-1.6592,0.8610,0.2230,-0.03466,-3.11712,0.0132,-0.1166,-0.1183,0.0141,0.00000,0.00000,-1.4255,0.8871
1100,44.0000,0.2259,0.0000,0.0649,0.3206,0.0055,0.0316,-0.0296,0.0150,0.0402,-1.6606,0.8483,0.2232,-0.03382,-3.10689,0.0138,-0.1140,-0.1206,0.0118,0.00000,0.00000,-1.4274,0.8774
1101,44.0400,0.2256,0.0000,0.0651,0.3175,0.0056,0.0349,-0.0301,0.0192,0.0288,-1.6620,0.8356,0.2235,-0.03315,-3.09788,0.0147,-0.1159,-0.1201,0.0118,0.00000,0.00000,-1.4292,0.8677
1102,44.0800,0.2254,0.0000,0.0653,0.3144,0.0052,0.0353,-0.0280,0.0232,0.0443,-1.6634,0.8231,0.2238,-0.03230,-3.08844,0.0106,-0.1188,-0.1203,0.0119,0.00000,0.00000,-1.4310,0.8578
1103,44.1200,0.2252,0.0000,0.0657,0.3125,0.0063,0.0334,-0.0336,0.0085,0.0358,-1.6647,0.8106,0.2241,-0.03173,-3.07808,0.0144,-0.1164,-0.1183,0.0155,0.00000,0.00000,-1.4328,0.8480
1104,44.1600,0.2251,0.0000,0.0660,0.3129,0.0031,0.0259,-0.0172,0.0071,0.0701,-1.6661,0.7982,0.2242,-0.03131,-3.06836,0.0155,-0.1177,-0.1204,0.0110,0.00000,0.00000,-1.4346,0.8380
1105,44.2000,0.2250,0.0000,0.0663,0.3144,0.0015,0.0234,-0.0088,-0.0017,0.0524,-1.6675,0.7858,0.2240,-0.03138,-3.06285,0.0180,-0.1145,-0.1143,0.0178,0.00000,0.00000,-1.4363,0.8281
1106,44.2400,0.2249,0.0000,0.0664,0.3161,0.0017,0.0280,-0.0095,-0.0079,0.0511,-1.6690,0.7733,0.2240,-0.03157,-3.05772,0.0179,-0.1167,-0.1184,0.0100,0.00000,0.00000,-1.4380,0.8180
1107,44.2800,0.2250,0.0000,0.0665,0.3177,0.0003,0.0281,-0.0024,-0.0154,0.0537,-1.6704,0.7607,0.2240,-0.03208,-3.05374,0.0187,-0.1160,-0.1174,0.0109,0.00000,0.00000,-1.4397,0.8079
1108,44.3200,0.2250,0.0000,0.0666,0.3183,0.0002,0.0275,-0.0021,-0.0129,0.0704,-1.6719,0.7481,0.2241,-0.03263,-3.05054,0.0210,-0.1166,-0.1187,0.0092,0.00000,0.00000,-1.4414,0.7978
1109,44.3600,0.2251,0.0000,0.0666,0.3183,-0.0001,0.0266,-0.0002,-0.0023,0.0692,-1.6733,0.7355,0.2241,-0.03286,-3.04718,0.0213,-0.1144,-0.1189,0.0122,0.00000,0.00000,-1.4431,0.7876
1110,44.4000,0.2252,0.0000,0.0664,0.3183,0.0009,0.0275,-0.0054,0.0094,0.0656,-1.6747,0.7228,0.2241,-0.03265,-3.04303,0.0193,-0.1184,-0.1214,0.0060,0.00000,0.00000,-1.4447,0.7774
1111,44.4400,0.2253,0.0000,0.0661,0.3196,-0.0004,0.0260,0.0013,-0.0052,0.0656,-1.6760,0.7102,0.2241,-0.03257,-3.03872,0.0190,-0.1151,-0.1188,0.0118,0.00000,0.00000,-1.4463,0.7671
1112,44.4800,0.2254,0.0000,0.0658,0.3203,0.0001,0.0263,-0.0017,-0.0066,0.0781,-1.6774,0.6975,0.2241,-0.03287,-3.03523,0.0213,-0.1172,-0.1173,0.0060,0.00000,0.00000,-1.4479,0.7568
1113,44.5200,0.2256,0.0000,0.0653,0.3200,-0.0001,0.0262,-0.0002,0.0062,0.0778,-1.6786,0.6848,0.2241,-0.03278,-3.03039,0.0204,-0.1146,-0.1176,0.0108,0.00000,0.00000,-1.4494,0.7464
1114,44.5600,0.2258,0.0000,0.0647,0.3204,0.0002,0.0283,-0.0018,0.0088,0.0780,-1.6799,0.6720,0.2241,-0.03239,-3.02498,0.0238,-0.1159,-0.1209,0.0086,0.00000,0.00000,-1.4510,0.7359
1115,44.6000,0.2260,0.0000,0.0640,0.3216,-0.0007,0.0275,0.0028,-0.0037,0.0703,-1.6811,0.6593,0.2241,-0.03231,-3.02011,0.0206,-0.1165,-0.1217,0.0070,0.00000,0.00000,-1.4525,0.7255
1116,44.6400,0.2262,0.0000,0.0631,0.3229,0.0008,0.0275,-0.0048,-0.0176,0.0601,-1.6822,0.6465,0.2242,-0.03289,-3.01506,0.0256,-0.1164,-0.1151,0.0097,0.00000,0.00000,-1.4540,0.7149
1117,44.6800,0.2264,0.0000,0.0623,0.3226,0.0001,0.0278,-0.0016,-0.0085,0.0678,-1.6833,0.6336,0.2242,-0.03331,-3.00852,0.0247,-0.1158,-0.1184,0.0122,0.00000,0.00000,-1.4554,0.7044
1118,44.7200,0.2267,0.0000,0.0614,0.3224,-0.0007,0.0257,0.0025,-0.0003,0.0715,-1.6844,0.6208,0.2242,-0.03342,-3.00335,0.0229,-0.1155,-0.1194,0.0069,0.00000,0.00000,-1.4569,0.6937
1119,44.7600,0.2269,0.0000,0.0605,0.3219,0.0001,0.0255,-0.0013,0.0099,0.0748,-1.6855,0.6080,0.2242,-0.03321,-2.99716,0.0235,-0.1159,-0.1174,0.0088,0.00000,0.00000,-1.4583,0.6831
1120,44.8000,0.2272,0.0000,0.0595,0.3226,-0.0002,0.0265,-0.0002,0.0016,0.0801,-1.6865,0.5952,0.2242,-0.03294,-2.98876,0.0225,-0.1164,-0.1197,0.0098,0.00000,0.00000,-1.4597,0.6724
1121,44.8400,0.2274,0.0000,0.0585,0.3231,-0.0009,0.0274,0.0037,0.0003,0.0801,-1.6875,0.5823,0.2242,-0.03291,-2.98158,0.0240,-0.1162,-0.1180,0.0099,0.00000,0.00000,-1.4610,0.6616
1122,44.8800,0.2277,0.0000,0.0573,0.3235,-0.0007,0.0256,0.0025,-0.0029,0.0678,-1.6884,0.5694,0.2242,-0.03296,-2.97520,0.0243,-0.1131,-0.1157,0.0083,0.00000,0.00000,-1.4624,0.6508
1123,44.9200,0.2280,0.0000,0.0561,0.3238,0.0011,0.0263,-0.0066,-0.0059,0.0712,-1.6893,0.5565,0.2242,-0.03318,-2.96480,0.0245,-0.1175,-0.1166,0.0065,0.00000,0.00000,-1.4637,0.6400
1124,44.9600,0.2282,0.0000,0.0549,0.3231,0.0008,0.0257,-0.0050,0.0131,0.0680,-1.6901,0.5436,0.2241,-0.03293,-2.95165,0.0232,-0.1157,-0.1150,0.0087,0.00000,0.00000,-1.4650,0.6291
1125,45.0000,0.2285,0.0000,0.0536,0.3244,-0.0009,0.0255,0.0036,-0.0058,0.0676,-1.6908,0.5307,0.2241,-0.03280,-2.94055,0.0245,-0.1134,-0.1148,0.0118,0.00000,0.00000,-1.4663,0.6182
1126,45.0400,0.2288,0.0000,0.0524,0.3247,-0.0021,0.0269,0.0101,-0.0010,0.0670,-1.6917,0.5178,0.2241,-0.03289,-2.93440,0.0242,-0.1132,-0.1160,0.0091,0.00000,0.00000,-1.4675,0.6073
1127,45.0800,0.2290,0.0000,0.0512,0.3251,-0.0003,0.0276,0.0005,-0.0036,0.0668,-1.6924,0.5049,0.2241,-0.03300,-2.92557,0.0261,-0.1149,-0.1156,0.0072,0.00000,0.00000,-1.4688,0.5963
1128,45.1200,0.2293,0.0000,0.0499,0.3253,-0.0000,0.0241,-0.0009,-0.0072,0.0771,-1.6931,0.4919,0.2241,-0.03321,-2.91071,0.0241,-0.1123,-0.1124,0.0071,0.00000,0.00000,-1.4700,0.5852
1129,45.1600,0.2296,0.0000,0.0486,0.3257,-0.0011,0.0242,0.0047,-0.0120,0.0667,-1.6938,0.4789,0.2240,-0.03351,-2.89550,0.0246,-0.1103,-0.1175,0.0110,0.00000,0.00000,-1.4712,0.5742
1130,45.2000,0.2299,0.0000,0.0473,0.3248,0.0007,0.0285,-0.0046,0.0153,0.0525,-1.6944,0.4660,0.2240,-0.03344,-2.88023,0.0253,-0.1164,-0.1138,0.0065,0.00000,0.00000,-1.4723,0.5631
1131,45.2400,0.2301,0.0000,0.0460,0.3249,0.0000,0.0280,-0.0011,0.0160,0.0660,-1.6949,0.4530,0.2241,-0.03273,-2.85928,0.0237,-0.1157,-0.1149,0.0088,0.00000,0.00000,-1.4735,0.5519
1132,45.2800,0.2304,0.0000,0.0448,0.3264,-0.0024,0.0134,0.0118,-0.0027,0.0320,-1.6955,0.4400,0.2238,-0.03280,-2.85220,0.0155,-0.1015,-0.0870,0.0136,0.00000,0.00000,-1.4746,0.5407
