step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
233,9.3200,0.5370,0.0000,0.0102,0.4128,0.0209,-0.0070,-0.1111,0.1400,-0.1012,-30.0367,-72.8644,0.2506,-0.00521,2.87787,0.0129,-0.1744,-0.1332,-0.0253,0.02669,-0.02565
234,9.3600,0.5370,0.0000,0.0102,0.4360,0.0400,-0.0594,-0.2120,0.0678,-0.1081,-30.0456,-72.8500,0.2480,0.00046,2.88880,-0.0462,-0.1300,-0.2364,0.1848,0.02288,-0.02565
235,9.4000,0.5370,0.0000,0.0102,0.4544,0.1239,-0.1532,-0.6057,0.0105,-0.1039,-30.0566,-72.8354,0.2428,0.00310,2.91798,-0.0341,-0.1095,-0.2800,0.2014,0.01977,-0.02210
236,9.4400,0.5370,0.0000,0.0102,0.4375,0.1415,-0.2292,-0.6741,0.0572,0.4699,-30.0713,-72.8228,0.2324,0.00354,2.98545,-0.1015,0.0457,-0.3947,0.3681,0.01064,-0.01261
237,9.4800,0.5370,0.0000,0.0102,0.4565,0.0917,-0.1038,-0.4362,-0.2765,0.0136,-30.0843,-72.8090,0.2243,-0.00700,3.03419,-0.1240,-0.0217,-0.0873,0.0869,0.00022,-0.00262
238,9.5200,0.5370,0.0000,0.0102,0.4478,0.0676,0.0671,-0.3202,-0.1600,-0.1137,-30.0955,-72.7945,0.2232,-0.01540,3.06669,-0.0786,-0.1418,-0.1236,0.0651,-0.00052,0.00719
239,9.5600,0.5370,0.0000,0.0102,0.4365,0.0219,0.0513,-0.1105,-0.0310,0.0684,-30.1049,-72.7796,0.2249,-0.01841,3.08275,-0.0554,-0.1153,-0.1017,0.0156,-0.00260,0.01308
240,9.6000,0.5370,0.0000,0.0102,0.4180,0.0632,-0.0006,-0.3047,0.1355,0.0336,-30.1141,-72.7650,0.2244,-0.01749,3.09933,0.0012,-0.1245,-0.0437,0.0038,-0.00295,0.01160
241,9.6400,0.5370,0.0000,0.0102,0.4103,0.0471,0.0075,-0.2332,0.1340,0.0671,-30.1240,-72.7514,0.2232,-0.01049,3.12516,-0.0511,-0.1100,-0.0987,0.0932,-0.00747,0.01231
242,9.6800,0.5370,0.0000,0.0102,0.4138,0.0269,0.0199,-0.1346,0.0016,0.0232,-30.1328,-72.7373,0.2223,-0.00886,3.13997,-0.0283,-0.1224,-0.0615,-0.0001,-0.00980,0.01183
243,9.7200,0.5370,0.0000,0.0102,0.4060,0.0203,0.0474,-0.0973,0.0703,-0.0931,-30.1411,-72.7231,0.2223,-0.00732,-3.13387,-0.0178,-0.1326,-0.0674,0.0418,-0.00979,0.01284
244,9.7600,0.5370,0.0000,0.0102,0.3889,0.0043,0.0415,-0.0230,0.3473,-0.0118,-30.1488,-72.7090,0.2227,0.00286,-3.12977,-0.0381,-0.1201,-0.0867,-0.0067,-0.01112,0.01528
245,9.8000,0.5370,0.0000,0.0102,0.4015,-0.0037,0.0295,0.0131,0.0394,0.0642,-30.1560,-72.6948,0.2224,0.00898,-3.12941,-0.0379,-0.1275,-0.0766,0.0463,-0.01514,0.00986
246,9.8400,0.5370,0.0000,0.0102,0.4043,0.0068,0.0421,-0.0367,-0.0469,0.0398,-30.1634,-72.6805,0.2222,0.00809,-3.12917,-0.0171,-0.1295,-0.0703,0.0074,-0.01355,0.00759
247,9.8800,0.5370,0.0000,0.0102,0.4000,0.0305,0.0487,-0.1491,-0.0004,-0.0495,-30.1715,-72.6665,0.2224,0.00694,-3.12061,0.0053,-0.1376,-0.0511,-0.0042,-0.01228,0.00559
248,9.9200,0.5370,0.0000,0.0102,0.3914,0.0044,0.0319,-0.0265,0.1493,0.0551,-30.1794,-72.6528,0.2224,0.01168,-3.11304,-0.0461,-0.1279,-0.0966,0.0036,-0.01377,0.00829
249,9.9600,0.4057,0.0000,0.1028,0.0331,-0.0354,0.0000,0.0038,-0.0134,-0.0077,-19.9636,-76.1919,0.9946,0.00000,3.14159,-0.0173,-0.1219,-0.0675,0.0544,0.00000,0.00000
250,10.0000,0.4057,0.0000,0.1028,-0.0018,-0.0489,-0.2718,0.3942,1.4152,-0.1299,-19.9654,-76.1915,0.9890,0.05979,3.10148,0.9420,0.3351,-1.0165,-0.0049,-0.00173,-0.00086
251,10.0400,0.4057,0.0000,0.1028,0.1402,-0.0571,-0.7843,0.4172,0.9603,-1.5480,-19.9687,-76.1935,0.9630,0.09500,3.05800,1.3672,1.6899,0.5296,1.1528,-0.01592,-0.01516
252,10.0800,0.4057,0.0000,0.1028,0.2239,-0.0586,-1.1697,0.4764,0.6522,-2.8009,-19.9716,-76.1957,0.9230,0.12458,3.07858,2.3872,1.6372,0.8599,2.1120,-0.02179,-0.02774
253,10.1200,0.4057,0.0000,0.1028,0.2872,-0.0515,-1.5747,-0.2466,0.1005,-0.0469,-19.9740,-76.1986,0.8649,0.12957,3.09924,1.3824,1.0599,0.6638,1.5181,-0.02383,-0.03881
254,10.1600,0.4057,0.0000,0.1028,0.3180,-0.0124,-2.0110,-0.7820,0.2457,2.1622,-19.9741,-76.2003,0.7908,0.13596,-3.13182,0.1127,0.2449,0.3943,0.0372,-0.03042,-0.03616
255,10.2000,0.4057,0.0000,0.1028,0.1652,-0.0411,-0.0467,0.1875,-0.6601,-0.0682,-19.9762,-76.2042,0.7578,0.12318,3.11943,-0.4158,-0.3903,-0.2708,0.2086,-0.04117,-0.02849
256,10.2400,0.4057,0.0000,0.1028,0.1649,0.0298,0.1892,-0.3373,-0.6915,0.1338,-19.9786,-76.2104,0.7632,0.09698,3.11454,-0.4312,-0.8675,-0.5220,-0.9471,-0.02754,-0.02123
257,10.2800,0.4057,0.0000,0.1028,0.1781,0.0502,0.1036,-0.2495,-0.5679,-0.0609,-19.9787,-76.2178,0.7664,0.06495,-3.13709,-0.4464,-0.7897,-0.3245,-0.0246,-0.02105,-0.00701
258,10.3200,0.4057,0.0000,0.1028,0.1859,0.0095,0.0637,-0.0565,-0.6294,0.1784,-19.9795,-76.2247,0.7680,0.04452,-3.11757,-0.0408,-0.1995,-0.0391,0.1039,-0.01554,0.00282
259,10.3600,0.4057,0.0000,0.1028,0.1545,-0.0124,0.0349,0.0516,0.1749,0.1852,-19.9820,-76.2308,0.7679,0.04078,-3.12481,-0.0188,-0.1310,-0.1469,0.0171,-0.00675,0.01427
260,10.4000,0.4057,0.0000,0.1028,0.1759,0.0197,0.0343,-0.1044,-0.0964,0.1323,-19.9837,-76.2373,0.7675,0.04010,-3.11900,-0.0462,-0.1635,-0.0668,-0.0010,-0.01008,0.00805
261,10.4400,0.4057,0.0000,0.1028,0.1753,0.0074,0.0480,-0.0428,0.0784,0.0961,-19.9851,-76.2442,0.7674,0.04116,-3.10953,-0.0338,-0.1452,-0.0926,0.0509,-0.00982,0.01048
262,10.4800,0.4057,0.0000,0.1028,0.1783,0.0159,0.0532,-0.0797,0.1990,0.0107,-19.9868,-76.2513,0.7675,0.04670,-3.10226,0.0036,-0.1452,-0.0502,0.0030,-0.01043,0.00683
263,10.5200,0.4057,0.0000,0.1028,0.2056,-0.0212,0.0295,0.0982,-0.1824,0.0883,-19.9890,-76.2587,0.7673,0.04671,-3.10193,-0.0424,-0.1007,-0.0834,0.0730,-0.01512,0.00390
264,10.5600,0.4057,0.0000,0.1028,0.2132,-0.0113,0.0621,0.0491,-0.1772,0.1048,-19.9923,-76.2664,0.7674,0.03828,-3.11578,-0.0027,-0.1569,-0.0938,0.0078,-0.01007,0.00382
265,10.6000,0.4057,0.0000,0.1028,0.1981,0.0300,0.0590,-0.1476,0.2454,-0.0048,-19.9943,-76.2745,0.7681,0.04109,-3.10841,-0.0139,-0.1642,-0.0767,-0.0402,-0.00564,0.00413
266,10.6400,0.4057,0.0000,0.1028,0.2165,0.0020,0.0175,-0.0227,0.0125,0.1781,-19.9957,-76.2828,0.7677,0.04643,-3.09355,-0.0437,-0.1191,-0.0730,0.0568,-0.01269,0.00084
267,10.6800,0.4057,0.0000,0.1028,0.2402,-0.0014,0.0338,0.0078,-0.3140,-0.0141,-19.9984,-76.2916,0.7666,0.03803,-3.09432,0.0194,-0.1160,-0.0369,0.0515,-0.01418,-0.00144
268,10.7200,0.4057,0.0000,0.1028,0.2452,-0.0050,0.0699,0.0286,-0.3091,-0.0792,-20.0011,-76.3007,0.7672,0.02627,-3.09677,-0.0135,-0.1335,-0.0953,0.0095,-0.00854,0.00189
269,10.7600,0.4057,0.0000,0.1028,0.2226,0.0077,0.0626,-0.0412,0.2207,0.0483,-20.0039,-76.3097,0.7683,0.02625,-3.09848,0.0002,-0.1559,-0.0893,-0.0350,-0.00084,0.00646
270,10.8000,0.4057,0.0000,0.1028,0.2394,-0.0008,0.0123,-0.0001,-0.0833,0.0530,-20.0061,-76.3187,0.7678,0.02846,-3.09233,-0.0237,-0.1069,-0.0663,0.0567,-0.00719,0.00270
271,10.8400,0.4057,0.0000,0.1028,0.2615,-0.0247,0.0270,0.1147,-0.4865,0.1252,-20.0093,-76.3280,0.7669,0.01545,-3.10107,-0.0305,-0.1196,-0.0941,0.0504,-0.00783,0.00220
272,10.8800,0.4057,0.0000,0.1028,0.2426,-0.0108,0.0637,0.0493,-0.1099,0.0683,-20.0129,-76.3373,0.7674,0.00481,-3.11607,-0.0191,-0.1402,-0.1076,-0.0120,0.00048,0.00792
273,10.9200,0.4057,0.0000,0.1028,0.2276,0.0207,0.0458,-0.1034,0.1353,0.0264,-20.0151,-76.3465,0.7682,0.00621,-3.11052,-0.0166,-0.1428,-0.0757,-0.0091,0.00261,0.00649
274,10.9600,0.4057,0.0000,0.1028,0.2284,0.0020,0.0215,-0.0170,0.0754,0.1182,-20.0169,-76.3554,0.7678,0.01116,-3.09968,-0.0276,-0.1162,-0.0872,0.0571,-0.00174,0.00653
275,11.0000,0.4057,0.0000,0.1028,0.2229,-0.0010,0.0352,-0.0015,0.1886,0.1164,-20.0194,-76.3642,0.7672,0.01648,-3.10024,-0.0150,-0.1337,-0.0781,0.0034,-0.00203,0.00576
276,11.0400,0.4057,0.0000,0.1028,0.2311,-0.0040,0.0393,0.0096,0.0159,0.1634,-20.0217,-76.3730,0.7671,0.02031,-3.09912,-0.0367,-0.1292,-0.0895,0.0094,-0.00768,0.00253
277,11.0800,0.4057,0.0000,0.1028,0.2292,0.0049,0.0480,-0.0333,0.0727,0.1562,-20.0240,-76.3820,0.7671,0.02170,-3.09793,-0.0141,-0.1476,-0.0787,-0.0002,-0.00485,0.00190
278,11.1200,0.4057,0.0000,0.1028,0.2251,0.0107,0.0417,-0.0549,0.1909,0.0302,-20.0258,-76.3910,0.7671,0.02768,-3.08974,-0.0189,-0.1283,-0.0662,0.0110,-0.00553,0.00101
279,11.1600,0.4057,0.0000,0.1028,0.2473,-0.0052,0.0383,0.0220,-0.2093,0.0515,-20.0279,-76.4003,0.7670,0.02603,-3.08500,-0.0204,-0.1241,-0.0791,0.0354,-0.00888,-0.00251
280,11.2000,0.4057,0.0000,0.1028,0.2437,-0.0099,0.0622,0.0459,-0.0879,0.0468,-20.0307,-76.4097,0.7674,0.02030,-3.09332,-0.0032,-0.1419,-0.0972,0.0148,-0.00691,0.00050
281,11.2400,0.4057,0.0000,0.1028,0.2347,0.0144,0.0501,-0.0743,0.1098,0.0502,-20.0328,-76.4191,0.7680,0.02124,-3.09081,-0.0038,-0.1466,-0.0729,-0.0307,-0.00329,0.00025
282,11.2800,0.4057,0.0000,0.1028,0.2433,0.0008,0.0272,-0.0102,-0.0538,0.0892,-20.0346,-76.4285,0.7677,0.02238,-3.08069,-0.0279,-0.1294,-0.0878,0.0517,-0.00794,-0.00112
283,11.3200,0.4057,0.0000,0.1028,0.2297,0.0009,0.0420,-0.0132,0.2738,0.1394,-20.0369,-76.4378,0.7674,0.02780,-3.08147,-0.0253,-0.1600,-0.1000,-0.0390,-0.00809,0.00195
284,11.3600,0.4057,0.0000,0.1028,0.2559,-0.0014,0.0396,0.0026,-0.2210,0.0650,-20.0388,-76.4473,0.7672,0.02706,-3.07595,-0.0132,-0.1209,-0.0608,0.0568,-0.01269,-0.00363
285,11.4000,0.4057,0.0000,0.1028,0.2556,-0.0207,0.0616,0.0946,-0.1599,0.1200,-20.0416,-76.4571,0.7677,0.01999,-3.08694,-0.0151,-0.1415,-0.1167,0.0265,-0.00865,0.00065
286,11.4400,0.4057,0.0000,0.1028,0.2443,0.0045,0.0392,-0.0272,0.0923,0.0860,-20.0442,-76.4668,0.7681,0.01907,-3.09461,-0.0277,-0.1503,-0.0890,-0.0632,-0.00477,0.00181
287,11.4800,0.4057,0.0000,0.1028,0.2484,0.0088,0.0279,-0.0485,0.0017,0.0729,-20.0458,-76.4765,0.7676,0.02092,-3.08355,-0.0314,-0.1359,-0.0834,0.0502,-0.00785,-0.00064
288,11.5200,0.4057,0.0000,0.1028,0.2463,0.0074,0.0425,-0.0423,0.0766,0.0856,-20.0475,-76.4863,0.7673,0.02298,-3.07560,-0.0044,-0.1364,-0.0838,-0.0126,-0.00888,0.00044
289,11.5600,0.4057,0.0000,0.1028,0.2592,-0.0067,0.0406,0.0247,-0.1708,0.1290,-20.0495,-76.4962,0.7673,0.02057,-3.07165,-0.0176,-0.1232,-0.0908,0.0190,-0.01169,-0.00023
290,11.6000,0.4057,0.0000,0.1028,0.2439,-0.0154,0.0579,0.0673,0.1633,0.1400,-20.0521,-76.5060,0.7676,0.02178,-3.08366,-0.0201,-0.1433,-0.1177,0.0104,-0.00760,0.00408
291,11.6400,0.4057,0.0000,0.1028,0.2455,0.0189,0.0490,-0.0966,0.1482,0.0543,-20.0538,-76.5158,0.7680,0.02717,-3.07857,0.0016,-0.1522,-0.0638,-0.0259,-0.00800,0.00052
292,11.6800,0.4057,0.0000,0.1028,0.2543,0.0044,0.0318,-0.0214,0.0099,-0.0107,-20.0551,-76.5257,0.7677,0.03056,-3.06291,-0.0193,-0.1220,-0.0816,0.0497,-0.01320,-0.00068
293,11.7200,0.4057,0.0000,0.1028,0.2568,-0.0158,0.0511,0.0708,0.0341,0.1040,-20.0574,-76.5358,0.7676,0.03168,-3.07040,-0.0197,-0.1450,-0.1147,0.0003,-0.01375,0.00105
294,11.7600,0.4057,0.0000,0.1028,0.2600,-0.0024,0.0527,0.0086,0.0344,0.0454,-20.0597,-76.5460,0.7679,0.03231,-3.07905,-0.0135,-0.1482,-0.0795,0.0001,-0.01266,0.00034
295,11.8000,0.4057,0.0000,0.1028,0.2623,0.0136,0.0389,-0.0767,0.0391,0.1403,-20.0613,-76.5564,0.7679,0.03391,-3.06950,-0.0202,-0.1555,-0.0922,-0.0360,-0.01049,-0.00181
296,11.8400,0.4057,0.0000,0.1028,0.2771,-0.0045,0.0260,0.0145,-0.1972,0.1084,-20.0629,-76.5670,0.7672,0.03025,-3.05928,-0.0281,-0.1206,-0.0853,0.0461,-0.01297,-0.00139
297,11.8800,0.4057,0.0000,0.1028,0.2838,0.0020,0.0469,-0.0141,-0.2843,0.0635,-20.0649,-76.5779,0.7670,0.01970,-3.06032,-0.0015,-0.1431,-0.0778,-0.0244,-0.00813,-0.00064
298,11.9200,0.4057,0.0000,0.1028,0.2712,-0.0056,0.0594,0.0185,-0.0366,0.1363,-20.0668,-76.5887,0.7677,0.01525,-3.05959,-0.0282,-0.1483,-0.1310,-0.0051,-0.00501,0.00374
299,11.9600,0.4057,0.0000,0.1028,0.2744,-0.0017,0.0431,0.0042,-0.1158,0.0599,-20.0688,-76.5994,0.7680,0.01153,-3.06098,-0.0042,-0.1377,-0.0846,0.0147,-0.00554,0.00350
300,12.0000,0.4057,0.0000,0.1028,0.2644,0.0112,0.0328,-0.0627,0.0426,0.1229,-20.0703,-76.6101,0.7680,0.01080,-3.05283,-0.0123,-0.1499,-0.0960,-0.0446,-0.00294,0.00350
301,12.0400,0.4057,0.0000,0.1028,0.2687,0.0025,0.0277,-0.0216,-0.1016,0.1381,-20.0715,-76.6206,0.7675,0.00949,-3.03632,-0.0235,-0.1372,-0.0940,0.0251,-0.00698,0.00284
302,12.0800,0.4057,0.0000,0.1028,0.2632,-0.0111,0.0382,0.0468,-0.0244,0.1328,-20.0733,-76.6310,0.7673,0.00753,-3.03911,-0.0258,-0.1387,-0.1028,-0.0091,-0.00523,0.00494
303,12.1200,0.4057,0.0000,0.1028,0.2516,0.0096,0.0421,-0.0494,0.1644,0.0258,-20.0749,-76.6413,0.7673,0.01059,-3.03794,-0.0260,-0.1623,-0.0889,-0.0540,-0.00088,0.00435
304,12.1600,0.4057,0.0000,0.1028,0.2433,-0.0069,0.0543,0.0295,0.3039,0.0614,-20.0761,-76.6512,0.7676,0.02153,-3.03142,-0.0370,-0.1485,-0.1153,0.0454,-0.00497,0.00498
305,12.2000,0.4057,0.0000,0.1028,0.2560,-0.0166,0.0496,0.0741,0.0822,0.1065,-20.0781,-76.6612,0.7679,0.02813,-3.04577,-0.0151,-0.1436,-0.0937,0.0057,-0.00898,0.00035
306,12.2400,0.4057,0.0000,0.1028,0.2738,-0.0025,0.0417,0.0108,-0.2529,0.0169,-20.0799,-76.6717,0.7679,0.02270,-3.05578,-0.0038,-0.1390,-0.0758,0.0115,-0.00993,-0.00344
307,12.2800,0.4057,0.0000,0.1028,0.2600,0.0172,0.0552,-0.0877,0.0333,0.0454,-20.0810,-76.6822,0.7683,0.01941,-3.04471,0.0042,-0.1598,-0.0975,-0.0246,-0.00466,-0.00017
308,12.3200,0.4057,0.0000,0.1028,0.2706,0.0049,0.0278,-0.0282,-0.1917,0.0558,-20.0817,-76.6928,0.7682,0.01621,-3.02124,-0.0185,-0.1297,-0.0962,0.0140,-0.00851,0.00006
309,12.3600,0.4057,0.0000,0.1028,0.2569,-0.0058,0.0414,0.0213,0.0839,0.1127,-20.0833,-76.7032,0.7679,0.01498,-3.02275,-0.0189,-0.1605,-0.1176,-0.0175,-0.00556,0.00206
310,12.4000,0.4057,0.0000,0.1028,0.2524,0.0167,0.0448,-0.0819,0.1660,-0.0140,-20.0842,-76.7135,0.7679,0.01977,-3.01039,-0.0047,-0.1572,-0.0635,-0.0183,-0.00563,0.00100
311,12.4400,0.4057,0.0000,0.1028,0.2673,0.0005,0.0322,-0.0092,-0.1559,0.0883,-20.0850,-76.7238,0.7678,0.01979,-2.98928,-0.0122,-0.1333,-0.0970,0.0033,-0.01046,-0.00115
312,12.4800,0.4057,0.0000,0.1028,0.2590,-0.0244,0.0442,0.1120,0.0265,0.1308,-20.0869,-76.7342,0.7676,0.01794,-3.00732,-0.0291,-0.1471,-0.1222,0.0076,-0.00719,0.00241
313,12.5200,0.4057,0.0000,0.1028,0.2579,0.0180,0.0554,-0.0833,0.0473,-0.0964,-20.0883,-76.7445,0.7680,0.01822,-3.01157,0.0166,-0.1626,-0.0564,-0.0333,-0.00507,-0.00144
314,12.5600,0.4057,0.0000,0.1028,0.2676,0.0006,0.0371,-0.0097,-0.1865,0.0857,-20.0888,-76.7549,0.7683,0.01610,-2.98840,-0.0161,-0.1292,-0.1030,0.0169,-0.00871,-0.00166
315,12.6000,0.4057,0.0000,0.1028,0.2575,-0.0168,0.0350,0.0762,0.0136,0.1060,-20.0906,-76.7653,0.7680,0.01321,-3.00249,-0.0102,-0.1419,-0.1117,-0.0002,-0.00751,0.00171
316,12.6400,0.4057,0.0000,0.1028,0.2516,0.0128,0.0528,-0.0645,0.0926,0.0165,-20.0917,-76.7755,0.7681,0.01524,-3.00048,0.0090,-0.1577,-0.0868,-0.0271,-0.00682,-0.00070
317,12.6800,0.4057,0.0000,0.1028,0.2458,0.0124,0.0453,-0.0618,0.1908,-0.0038,-20.0922,-76.7855,0.7684,0.02191,-2.97364,-0.0056,-0.1487,-0.0968,-0.0048,-0.00788,-0.00098
318,12.7200,0.4057,0.0000,0.1028,0.2626,-0.0098,0.0226,0.0423,-0.1474,0.0830,-20.0932,-76.7956,0.7680,0.02165,-2.96646,-0.0144,-0.1303,-0.0880,-0.0019,-0.01333,-0.00377
319,12.7600,0.4057,0.0000,0.1028,0.2616,-0.0177,0.0495,0.0834,-0.1396,0.0598,-20.0949,-76.8059,0.7677,0.01583,-2.98966,0.0080,-0.1336,-0.1043,0.0270,-0.01090,-0.00079
320,12.8000,0.4057,0.0000,0.1028,0.2532,0.0114,0.0425,-0.0621,0.0029,0.0889,-20.0961,-76.8161,0.7682,0.01313,-2.99018,-0.0172,-0.1644,-0.0915,-0.0904,-0.00808,-0.00072
321,12.8400,0.4057,0.0000,0.1028,0.2498,0.0199,0.0245,-0.0985,0.0125,-0.0107,-20.0963,-76.8262,0.7677,0.01385,-2.95117,0.0061,-0.1272,-0.0670,0.0190,-0.00712,-0.00028
322,12.8800,0.4057,0.0000,0.1028,0.2279,0.0040,0.0551,-0.0241,0.4473,0.0524,-20.0968,-76.8359,0.7675,0.02556,-2.92808,0.0071,-0.1452,-0.1084,-0.0104,-0.00988,0.00207
323,12.9200,0.4057,0.0000,0.1028,0.2412,-0.0196,0.0586,0.0974,0.2332,-0.0129,-20.0980,-76.8455,0.7680,0.03843,-2.93865,-0.0049,-0.1336,-0.0876,0.0527,-0.01749,-0.00395
324,12.9600,0.4057,0.0000,0.1028,0.2535,-0.0151,0.0637,0.0728,0.0686,0.0101,-20.0998,-76.8555,0.7685,0.04312,-2.97658,0.0255,-0.1451,-0.0864,-0.0061,-0.01880,-0.00961
325,13.0000,0.4057,0.0000,0.1028,0.2784,-0.0068,0.0489,0.0317,-0.3806,0.0180,-20.1011,-76.8660,0.7689,0.03499,-2.99080,0.0169,-0.1303,-0.0921,0.0281,-0.02067,-0.01131
326,13.0400,0.4057,0.0000,0.1028,0.2658,-0.0079,0.0370,0.0256,-0.0733,0.1975,-20.1025,-76.8767,0.7690,0.02732,-3.00287,-0.0135,-0.1442,-0.1273,-0.0371,-0.01389,-0.00273
327,13.0800,0.4057,0.0000,0.1028,0.2564,0.0169,0.0418,-0.0846,0.1304,0.0211,-20.1031,-76.8871,0.7686,0.02892,-2.98187,0.0181,-0.1399,-0.0851,0.0218,-0.01286,-0.00012
328,13.1200,0.4057,0.0000,0.1028,0.2564,0.0089,0.0456,-0.0447,0.1795,0.0044,-20.1033,-76.8976,0.7685,0.03608,-2.94668,0.0003,-0.1290,-0.0890,0.0129,-0.01495,0.00005
329,13.1600,0.4057,0.0000,0.1028,0.2825,-0.0099,0.0401,0.0442,-0.2947,0.0541,-20.1042,-76.9083,0.7684,0.03168,-2.94124,0.0110,-0.1303,-0.0866,0.0278,-0.01874,-0.00490
330,13.2000,0.4057,0.0000,0.1028,0.2738,-0.0010,0.0538,0.0060,-0.0761,-0.0243,-20.1055,-76.9193,0.7685,0.02444,-2.95908,0.0186,-0.1472,-0.0866,-0.0123,-0.01275,-0.00204
331,13.2400,0.4057,0.0000,0.1028,0.2834,0.0045,0.0486,-0.0236,-0.2915,0.0150,-20.1061,-76.9304,0.7690,0.01668,-2.94651,0.0104,-0.1402,-0.0923,0.0249,-0.01147,-0.00374
332,13.2800,0.4057,0.0000,0.1028,0.2698,0.0027,0.0204,-0.0183,-0.0356,0.0791,-20.1070,-76.9413,0.7687,0.01132,-2.93858,0.0004,-0.1319,-0.0932,-0.0434,-0.00540,0.00121
333,13.3200,0.4057,0.0000,0.1028,0.2721,-0.0052,0.0155,0.0211,-0.1448,0.0740,-20.1078,-76.9520,0.7677,0.00743,-2.92703,-0.0133,-0.1143,-0.0698,0.0507,-0.00774,0.00172
334,13.3600,0.4057,0.0000,0.1028,0.2538,-0.0104,0.0411,0.0446,0.1794,0.1217,-20.1090,-76.9625,0.7674,0.00982,-2.93899,-0.0209,-0.1344,-0.1022,-0.0164,-0.00593,0.00499
335,13.4000,0.4057,0.0000,0.1028,0.2579,-0.0157,0.0442,0.0682,0.0525,0.1536,-20.1101,-76.9727,0.7675,0.01416,-2.95077,-0.0376,-0.1350,-0.0964,0.0322,-0.00757,0.00246
336,13.4400,0.4057,0.0000,0.1028,0.2600,-0.0101,0.0466,0.0474,-0.0096,0.0355,-20.1113,-76.9831,0.7676,0.01456,-2.97994,-0.0060,-0.1253,-0.0829,0.0288,-0.00930,0.00083
337,13.4800,0.4057,0.0000,0.1028,0.2504,0.0136,0.0438,-0.0652,0.1715,-0.0358,-20.1119,-76.9934,0.7678,0.01814,-2.97444,-0.0085,-0.1383,-0.0717,-0.0220,-0.00737,-0.00086
338,13.5200,0.4057,0.0000,0.1028,0.2624,0.0034,0.0388,-0.0244,-0.0945,0.1135,-20.1120,-77.0036,0.7678,0.01938,-2.92894,-0.0073,-0.1255,-0.0918,0.0453,-0.01071,-0.00189
339,13.5600,0.4057,0.0000,0.1028,0.2475,-0.0002,0.0322,-0.0033,0.2440,0.0654,-20.1126,-77.0139,0.7674,0.02323,-2.92115,-0.0186,-0.1331,-0.0781,-0.0235,-0.00963,0.00140
340,13.6000,0.4057,0.0000,0.1028,0.2485,-0.0043,0.0454,0.0159,0.2539,0.0778,-20.1131,-77.0239,0.7671,0.03364,-2.90646,-0.0391,-0.1384,-0.0939,0.0359,-0.01482,-0.00180
341,13.6400,0.4057,0.0000,0.1028,0.2709,0.0024,0.0406,-0.0133,-0.1223,0.0107,-20.1136,-77.0344,0.7669,0.03422,-2.89878,0.0025,-0.1190,-0.0465,0.0050,-0.01649,-0.00751
342,13.6800,0.4057,0.0000,0.1028,0.2757,0.0081,0.0447,-0.0394,-0.1616,-0.0200,-20.1139,-77.0453,0.7669,0.02820,-2.87812,0.0075,-0.1192,-0.0566,0.0086,-0.01505,-0.00624
343,13.7200,0.4057,0.0000,0.1028,0.2662,-0.0002,0.0488,-0.0024,0.0804,0.0438,-20.1143,-77.0562,0.7670,0.02812,-2.85878,-0.0230,-0.1341,-0.0991,-0.0060,-0.01227,-0.00204
344,13.7600,0.4057,0.0000,0.1028,0.2758,-0.0139,0.0401,0.0564,-0.0678,0.1910,-20.1151,-77.0670,0.7670,0.02784,-2.85198,-0.0342,-0.1321,-0.0884,0.0217,-0.01193,-0.00255
345,13.8000,0.4057,0.0000,0.1028,0.2769,-0.0086,0.0467,0.0361,-0.0472,0.1062,-20.1160,-77.0780,0.7669,0.02524,-2.86259,-0.0204,-0.1352,-0.0820,0.0245,-0.00935,-0.00266
346,13.8400,0.4057,0.0000,0.1028,0.2649,0.0140,0.0544,-0.0751,0.2369,0.0902,-20.1162,-77.0889,0.7673,0.03021,-2.81143,-0.0178,-0.1480,-0.0851,-0.0343,-0.00779,-0.00195
347,13.8800,0.4057,0.0000,0.1028,0.2685,0.0154,0.0401,-0.0847,0.2375,0.1180,-20.1157,-77.0998,0.7672,0.03980,-2.65973,-0.0196,-0.1411,-0.0662,0.0169,-0.01083,-0.00388
348,13.9200,0.4057,0.0000,0.1028,0.3008,-0.0199,0.0317,0.0864,-0.3187,0.1722,-20.1160,-77.1112,0.7666,0.03674,-2.54485,-0.0242,-0.1056,-0.0849,0.0528,-0.01777,-0.00582
349,13.9600,0.4057,0.0000,0.1028,0.3110,-0.0198,0.0655,0.0939,-0.4410,0.0417,-20.1172,-77.1232,0.7668,0.02022,-2.59776,0.0071,-0.1263,-0.0851,0.0212,-0.01275,-0.00254
350,14.0000,0.4057,0.0000,0.1028,0.2962,-0.0008,0.0696,-0.0019,-0.1476,0.0960,-20.1178,-77.1352,0.7683,0.00990,-2.60741,-0.0127,-0.1451,-0.1157,-0.0237,-0.00566,0.00187
351,14.0400,0.4057,0.0000,0.1028,0.2869,0.0139,0.0311,-0.0768,-0.0037,0.1669,-20.1175,-77.1468,0.7686,0.00728,-2.27854,-0.0097,-0.1399,-0.0786,0.0195,-0.00284,0.00228
