step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
119,4.7600,0.7467,0.0000,0.1528,0.8891,0.0277,-0.0061,-0.1416,0.0832,0.1535,-31.5981,-78.3826,0.2237,-0.03782,-3.11516,0.0954,-0.0848,-0.0504,-0.0135,0.00000,0.00000
120,4.8000,0.7467,0.0000,0.1528,0.8896,0.0029,0.0125,-0.0152,0.0997,0.1196,-31.6255,-78.4053,0.2235,-0.03345,-3.11104,0.0824,-0.0982,-0.0978,0.0227,0.00000,0.00000
121,4.8400,0.7467,0.0000,0.1528,0.8921,0.0023,0.0159,-0.0126,0.1004,0.1307,-31.6533,-78.4278,0.2239,-0.03037,-3.11056,0.0654,-0.1256,-0.0542,-0.0477,0.00000,0.00000
122,4.8800,0.7467,0.0000,0.1528,0.8987,-0.0068,0.0213,0.0349,-0.0203,0.1858,-31.6810,-78.4504,0.2242,-0.02862,-3.11058,0.0801,-0.1092,-0.0833,0.0406,0.00000,0.00000
123,4.9200,0.7467,0.0000,0.1528,0.9026,-0.0231,0.0070,0.1177,-0.0618,0.1610,-31.7092,-78.4727,0.2243,-0.02964,-3.11487,0.0762,-0.0711,-0.0920,-0.0008,0.00000,0.00000
124,4.9600,0.7467,0.0000,0.1528,0.9140,-0.0025,0.0153,0.0142,-0.3008,0.2711,-31.7372,-78.4955,0.2246,-0.03848,-3.11776,0.0943,-0.1217,-0.1019,-0.0195,0.00000,0.00000
125,5.0000,0.7467,0.0000,0.1528,0.8982,-0.0138,-0.0126,0.0714,-0.0568,0.2010,-31.7647,-78.5186,0.2245,-0.04313,-3.11988,0.0711,-0.0507,-0.1146,-0.0003,0.00000,0.00000
126,5.0400,0.7467,0.0000,0.1528,0.8862,0.0162,-0.0188,-0.0811,0.1123,0.2195,-31.7917,-78.5421,0.2239,-0.04275,-3.11941,0.0716,-0.1049,-0.0606,-0.0574,0.00000,0.00000
127,5.0800,0.7467,0.0000,0.1528,0.8849,0.0145,0.0011,-0.0738,0.0924,0.1844,-31.8175,-78.5663,0.2235,-0.03789,-3.11371,0.0660,-0.0969,-0.0826,0.0387,0.00000,0.00000
128,5.1200,0.7467,0.0000,0.1528,0.8942,-0.0014,0.0071,0.0073,-0.0691,0.1953,-31.8437,-78.5904,0.2235,-0.03792,-3.11167,0.0751,-0.0989,-0.0699,-0.0189,0.00000,0.00000
129,5.1600,0.7467,0.0000,0.1528,0.8833,-0.0221,0.0048,0.1134,0.1252,0.1471,-31.8703,-78.6139,0.2236,-0.03529,-3.11555,0.0531,-0.0765,-0.0937,0.0070,0.00000,0.00000
130,5.2000,0.7467,0.0000,0.1528,0.8977,0.0061,0.0195,-0.0306,-0.1738,0.1504,-31.8966,-78.6379,0.2240,-0.03852,-3.11702,0.0977,-0.1155,-0.0601,0.0024,0.00000,0.00000
131,5.2400,0.7467,0.0000,0.1528,0.8859,0.0144,0.0100,-0.0728,-0.0030,0.1950,-31.9220,-78.6626,0.2245,-0.04039,-3.11369,0.1009,-0.0953,-0.0962,-0.0293,0.00000,0.00000
132,5.2800,0.7467,0.0000,0.1528,0.8697,-0.0025,-0.0289,0.0129,0.2904,0.1531,-31.9473,-78.6871,0.2238,-0.03312,-3.11210,0.0441,-0.0646,-0.0678,-0.0190,0.00000,0.00000
133,5.3200,0.7467,0.0000,0.1528,0.8843,-0.0105,-0.0080,0.0547,0.0349,0.2518,-31.9728,-78.7114,0.2226,-0.02798,-3.11324,0.0429,-0.0919,-0.0590,0.0228,0.00000,0.00000
134,5.3600,0.7467,0.0000,0.1528,0.8837,-0.0019,0.0222,0.0105,0.1120,0.1287,-31.9982,-78.7360,0.2224,-0.02484,-3.11532,0.0725,-0.0826,-0.0535,-0.0145,0.00000,0.00000
135,5.4000,0.7467,0.0000,0.1528,0.8849,0.0181,0.0408,-0.0937,0.1455,0.1330,-32.0229,-78.7615,0.2231,-0.01981,-3.11223,0.0758,-0.1217,-0.0666,-0.0297,0.00000,0.00000
136,5.4400,0.7467,0.0000,0.1528,0.8950,-0.0160,0.0103,0.0809,0.0172,0.2312,-32.0478,-78.7869,0.2233,-0.01583,-3.11135,0.0433,-0.0689,-0.0809,0.0237,0.00000,0.00000
137,5.4800,0.7467,0.0000,0.1528,0.9161,-0.0279,0.0153,0.1433,-0.3002,0.2101,-32.0737,-78.8120,0.2229,-0.02311,-3.11839,0.0795,-0.0662,-0.0760,0.0361,0.00000,0.00000
138,5.5200,0.7467,0.0000,0.1528,0.9023,0.0125,0.0341,-0.0623,-0.0004,0.1960,-32.0989,-78.8379,0.2235,-0.02868,-3.12105,0.0872,-0.1087,-0.0787,-0.0668,0.00000,0.00000
139,5.5600,0.7467,0.0000,0.1528,0.9088,0.0190,0.0131,-0.0969,-0.1771,0.1823,-32.1228,-78.8649,0.2240,-0.03186,-3.11439,0.0899,-0.0828,-0.0853,0.0288,0.00000,0.00000
140,5.6000,0.7467,0.0000,0.1528,0.9063,-0.0033,0.0003,0.0166,-0.1338,0.0955,-32.1471,-78.8915,0.2239,-0.03713,-3.11236,0.0997,-0.0624,-0.1017,-0.0015,0.00000,0.00000
141,5.6400,0.7467,0.0000,0.1528,0.8974,-0.0206,-0.0030,0.1051,0.0330,0.1838,-32.1718,-78.9177,0.2238,-0.03849,-3.11642,0.0362,-0.0877,-0.1099,-0.0258,0.00000,0.00000
142,5.6800,0.7467,0.0000,0.1528,0.9055,-0.0013,0.0061,0.0082,-0.1846,0.2187,-32.1962,-78.9441,0.2238,-0.04321,-3.11894,0.0779,-0.1076,-0.0739,0.0177,0.00000,0.00000
143,5.7200,0.7467,0.0000,0.1528,0.9014,0.0013,-0.0007,-0.0051,-0.1945,0.1942,-32.2198,-78.9710,0.2241,-0.04971,-3.11828,0.0961,-0.0703,-0.0993,0.0038,0.00000,0.00000
144,5.7600,0.7467,0.0000,0.1528,0.8864,-0.0108,-0.0242,0.0559,0.0149,0.1400,-32.2434,-78.9977,0.2239,-0.05216,-3.12006,0.0568,-0.0594,-0.0945,-0.0027,0.00000,0.00000
145,5.8000,0.7467,0.0000,0.1528,0.8839,0.0163,-0.0049,-0.0809,-0.0321,0.1848,-32.2663,-79.0247,0.2237,-0.05380,-3.11837,0.0709,-0.1283,-0.0784,-0.0149,0.00000,0.00000
146,5.8400,0.7467,0.0000,0.1528,0.8689,0.0106,-0.0084,-0.0530,0.1679,0.1728,-32.2884,-79.0519,0.2238,-0.04920,-3.11340,0.0616,-0.0888,-0.0870,-0.0040,0.00000,0.00000
147,5.8800,0.7467,0.0000,0.1528,0.8703,-0.0176,-0.0167,0.0901,0.1114,0.1045,-32.3109,-79.0786,0.2233,-0.04338,-3.11453,0.0374,-0.0716,-0.0892,0.0296,0.00000,0.00000
148,5.9200,0.7467,0.0000,0.1528,0.8759,-0.0142,0.0324,0.0734,0.0228,0.1491,-32.3337,-79.1050,0.2238,-0.04170,-3.11974,0.0667,-0.1247,-0.1032,0.0313,0.00000,0.00000
149,5.9600,0.7467,0.0000,0.1528,0.8686,-0.0018,0.0052,0.0101,0.1037,0.1773,-32.3559,-79.1319,0.2246,-0.03888,-3.12222,0.0511,-0.0926,-0.0660,-0.0219,0.00000,0.00000
150,6.0000,0.7467,0.0000,0.1528,0.8586,0.0173,-0.0120,-0.0865,0.2559,0.2030,-32.3773,-79.1592,0.2240,-0.03127,-3.11928,0.0586,-0.1003,-0.0717,-0.0031,0.00000,0.00000
151,6.0400,0.7467,0.0000,0.1528,0.8794,0.0190,0.0134,-0.0973,-0.0984,0.1497,-32.3980,-79.1871,0.2236,-0.02938,-3.11144,0.0739,-0.1106,-0.0751,0.0410,0.00000,0.00000
152,6.0800,0.7467,0.0000,0.1528,0.8792,-0.0310,0.0106,0.1577,0.0084,0.1546,-32.4199,-79.2146,0.2237,-0.02946,-3.11437,0.0294,-0.0680,-0.1090,0.0127,0.00000,0.00000
153,6.1200,0.7467,0.0000,0.1528,0.8829,0.0050,0.0286,-0.0241,-0.0247,0.1752,-32.4419,-79.2421,0.2241,-0.03203,-3.11928,0.0803,-0.1386,-0.0615,-0.0274,0.00000,0.00000
154,6.1600,0.7467,0.0000,0.1528,0.8845,0.0148,0.0023,-0.0749,-0.0991,0.1844,-32.4625,-79.2706,0.2244,-0.03342,-3.11410,0.0776,-0.0750,-0.0734,0.0155,0.00000,0.00000
155,6.2000,0.7467,0.0000,0.1528,0.8809,-0.0191,-0.0189,0.0982,0.0025,0.1970,-32.4837,-79.2987,0.2236,-0.03412,-3.11538,0.0362,-0.0622,-0.1088,0.0127,0.00000,0.00000
156,6.2400,0.7467,0.0000,0.1528,0.8784,0.0297,0.0337,-0.1502,0.0869,0.1564,-32.5043,-79.3273,0.2237,-0.03409,-3.11341,0.0942,-0.1591,-0.0685,-0.0498,0.00000,0.00000
157,6.2800,0.7467,0.0000,0.1528,0.8861,-0.0040,0.0017,0.0199,-0.0698,0.2185,-32.5241,-79.3563,0.2242,-0.03217,-3.10662,0.0341,-0.0737,-0.0858,0.0431,0.00000,0.00000
158,6.3200,0.7467,0.0000,0.1528,0.8806,0.0005,0.0098,-0.0020,0.0865,0.0673,-32.5448,-79.3850,0.2238,-0.03239,-3.10915,0.1093,-0.0979,-0.0624,-0.0083,0.00000,0.00000
159,6.3600,0.7467,0.0000,0.1528,0.8854,-0.0102,0.0105,0.0514,0.0210,0.1742,-32.5651,-79.4138,0.2241,-0.02954,-3.10936,0.0333,-0.0906,-0.0874,0.0166,0.00000,0.00000
160,6.4000,0.7467,0.0000,0.1528,0.8895,0.0074,0.0174,-0.0365,-0.0341,0.1960,-32.5854,-79.4430,0.2241,-0.03100,-3.11004,0.1022,-0.1144,-0.0610,-0.0032,0.00000,0.00000
161,6.4400,0.7467,0.0000,0.1528,0.8877,0.0098,0.0097,-0.0491,-0.0008,0.2130,-32.6048,-79.4726,0.2243,-0.03055,-3.10570,0.0799,-0.0919,-0.0872,-0.0084,0.00000,0.00000
162,6.4800,0.7467,0.0000,0.1528,0.8939,-0.0287,-0.0195,0.1469,-0.0867,0.2113,-32.6249,-79.5018,0.2236,-0.03177,-3.10910,0.0407,-0.0456,-0.0851,0.0351,0.00000,0.00000
163,6.5200,0.7467,0.0000,0.1528,0.8899,0.0036,0.0130,-0.0169,0.0186,0.1347,-32.6450,-79.5313,0.2231,-0.03434,-3.11459,0.0891,-0.1017,-0.0514,-0.0234,0.00000,0.00000
164,6.5600,0.7467,0.0000,0.1528,0.8786,0.0189,0.0166,-0.0965,0.2259,0.1911,-32.6636,-79.5615,0.2236,-0.02773,-3.10860,0.0576,-0.0941,-0.0728,-0.0187,0.00000,0.00000
165,6.6000,0.7467,0.0000,0.1528,0.8982,0.0025,0.0020,-0.0128,-0.1166,0.1922,-32.6821,-79.5918,0.2232,-0.02680,-3.10314,0.0695,-0.0866,-0.0613,0.0366,0.00000,0.00000
166,6.6400,0.7467,0.0000,0.1528,0.8993,-0.0089,0.0235,0.0462,-0.0693,0.1746,-32.7013,-79.6221,0.2233,-0.03005,-3.10507,0.0805,-0.0952,-0.0947,-0.0095,0.00000,0.00000
167,6.6800,0.7467,0.0000,0.1528,0.8952,-0.0054,0.0263,0.0277,0.0351,0.1891,-32.7202,-79.6525,0.2240,-0.03023,-3.10756,0.0618,-0.1070,-0.0996,-0.0214,0.00000,0.00000
168,6.7200,0.7467,0.0000,0.1528,0.8999,-0.0055,0.0030,0.0287,-0.0621,0.1972,-32.7388,-79.6831,0.2242,-0.03113,-3.10877,0.0620,-0.0882,-0.0752,0.0176,0.00000,0.00000
169,6.7600,0.7467,0.0000,0.1528,0.9014,-0.0065,-0.0028,0.0342,-0.0929,0.1890,-32.7573,-79.7138,0.2238,-0.03396,-3.11093,0.0693,-0.0769,-0.0899,0.0030,0.00000,0.00000
170,6.8000,0.7467,0.0000,0.1528,0.9025,0.0134,0.0135,-0.0676,-0.1206,0.1385,-32.7751,-79.7450,0.2238,-0.03876,-3.10871,0.0999,-0.0963,-0.0737,-0.0055,0.00000,0.00000
171,6.8400,0.7467,0.0000,0.1528,0.8934,-0.0058,0.0005,0.0296,0.0345,0.1396,-32.7927,-79.7762,0.2241,-0.03857,-3.10668,0.0559,-0.0737,-0.1132,-0.0015,0.00000,0.00000
172,6.8800,0.7467,0.0000,0.1528,0.8963,-0.0096,0.0029,0.0497,-0.0327,0.2018,-32.8106,-79.8072,0.2240,-0.03953,-3.10972,0.0573,-0.1089,-0.0920,0.0074,0.00000,0.00000
173,6.9200,0.7467,0.0000,0.1528,0.9007,0.0157,-0.0038,-0.0788,-0.1894,0.1667,-32.8277,-79.8386,0.2240,-0.04498,-3.10721,0.0995,-0.0928,-0.0511,-0.0147,0.00000,0.00000
174,6.9600,0.7467,0.0000,0.1528,0.8983,0.0108,-0.0243,-0.0538,-0.2421,0.2219,-32.8441,-79.8702,0.2236,-0.05276,-3.09996,0.0831,-0.0765,-0.0879,-0.0188,0.00000,0.00000
175,7.0000,0.7467,0.0000,0.1528,0.8781,-0.0033,-0.0249,0.0221,0.0023,0.3017,-32.8606,-79.9015,0.2230,-0.05609,-3.09849,0.0703,-0.0785,-0.0962,-0.0367,0.00000,0.00000
176,7.0400,0.7467,0.0000,0.1528,0.8683,0.0023,-0.0005,-0.0092,0.1148,0.1715,-32.8767,-79.9325,0.2229,-0.05352,-3.09735,0.0645,-0.1041,-0.0872,-0.0006,0.00000,0.00000
177,7.0800,0.7467,0.0000,0.1528,0.8607,-0.0012,0.0044,0.0070,0.2050,0.1683,-32.8922,-79.9635,0.2234,-0.04659,-3.09595,0.0428,-0.1103,-0.0769,-0.0179,0.00000,0.00000
178,7.1200,0.7467,0.0000,0.1528,0.8684,-0.0175,0.0145,0.0905,0.0165,0.2182,-32.9079,-79.9943,0.2239,-0.04244,-3.09893,0.0555,-0.1119,-0.1050,0.0482,0.00000,0.00000
179,7.1600,0.7467,0.0000,0.1528,0.8804,-0.0246,0.0130,0.1267,-0.2519,0.2283,-32.9240,-80.0251,0.2245,-0.04788,-3.10813,0.0803,-0.0893,-0.1044,0.0239,0.00000,0.00000
180,7.2000,0.7467,0.0000,0.1528,0.8730,-0.0075,-0.0084,0.0411,-0.2210,0.2125,-32.9396,-80.0562,0.2250,-0.05736,-3.11552,0.0897,-0.0817,-0.0975,-0.0088,0.00000,0.00000
181,7.2400,0.7467,0.0000,0.1528,0.8433,0.0328,-0.0140,-0.1638,0.1797,0.1531,-32.9535,-80.0875,0.2249,-0.05698,-3.10859,0.0774,-0.1235,-0.0975,-0.0433,0.00000,0.00000
182,7.2800,0.7467,0.0000,0.1528,0.8370,-0.0098,-0.0317,0.0506,0.2368,0.2526,-32.9668,-80.1185,0.2243,-0.04681,-3.10013,-0.0135,-0.0919,-0.1168,0.0486,0.00000,0.00000
183,7.3200,0.7467,0.0000,0.1528,0.8443,-0.0229,-0.0166,0.1193,0.1234,0.2100,-32.9813,-80.1491,0.2232,-0.04133,-3.10950,0.0279,-0.0952,-0.0480,0.0228,0.00000,0.00000
184,7.3600,0.7467,0.0000,0.1528,0.8477,0.0044,0.0149,-0.0204,0.0584,0.1666,-32.9951,-80.1800,0.2232,-0.03801,-3.11305,0.0559,-0.0990,-0.0606,-0.0016,0.00000,0.00000
185,7.4000,0.7467,0.0000,0.1528,0.8387,0.0066,0.0131,-0.0330,0.2554,0.1591,-33.0080,-80.2113,0.2235,-0.03037,-3.10933,0.0446,-0.0874,-0.0802,0.0027,0.00000,0.00000
186,7.4400,0.7467,0.0000,0.1528,0.8494,0.0087,0.0129,-0.0440,0.1130,0.1686,-33.0207,-80.2428,0.2234,-0.02418,-3.10395,0.0462,-0.1106,-0.0594,0.0216,0.00000,0.00000
187,7.4800,0.7467,0.0000,0.1528,0.8604,-0.0047,0.0243,0.0242,-0.0014,0.1719,-33.0335,-80.2745,0.2234,-0.02185,-3.10223,0.0539,-0.0947,-0.0845,0.0331,0.00000,0.00000
188,7.5200,0.7467,0.0000,0.1528,0.8655,0.0004,0.0156,-0.0031,-0.0059,0.0459,-33.0464,-80.3064,0.2235,-0.02242,-3.10401,0.0750,-0.0692,-0.0445,0.0006,0.00000,0.00000
189,7.5600,0.7467,0.0000,0.1528,0.8739,0.0056,0.0254,-0.0282,-0.1037,0.2042,-33.0589,-80.3388,0.2237,-0.02486,-3.10075,0.0618,-0.1119,-0.0919,0.0091,0.00000,0.00000
190,7.6000,0.7467,0.0000,0.1528,0.8672,-0.0079,0.0054,0.0410,0.0959,0.1714,-33.0716,-80.3711,0.2236,-0.02376,-3.10188,0.0426,-0.0740,-0.0836,0.0038,0.00000,0.00000
191,7.6400,0.7467,0.0000,0.1528,0.8663,0.0054,0.0199,-0.0270,0.1940,0.1783,-33.0840,-80.4037,0.2234,-0.01812,-3.10219,0.0521,-0.1044,-0.0748,-0.0023,0.00000,0.00000
192,7.6800,0.7467,0.0000,0.1528,0.8735,0.0045,0.0182,-0.0236,0.1555,0.1732,-33.0958,-80.4365,0.2232,-0.01096,-3.09753,0.0472,-0.0776,-0.0577,0.0125,0.00000,0.00000
193,7.7200,0.7467,0.0000,0.1528,0.9011,-0.0171,0.0406,0.0864,-0.2394,0.2116,-33.1080,-80.4697,0.2233,-0.01351,-3.09998,0.0779,-0.0753,-0.1072,0.0682,0.00000,0.00000
194,7.7600,0.7467,0.0000,0.1528,0.9008,0.0025,0.0445,-0.0131,-0.1213,0.0547,-33.1203,-80.5034,0.2242,-0.02108,-3.10633,0.1037,-0.0881,-0.0833,-0.0410,0.00000,0.00000
195,7.8000,0.7467,0.0000,0.1528,0.9038,0.0314,0.0142,-0.1600,-0.2005,0.1837,-33.1312,-80.5376,0.2248,-0.02798,-3.09251,0.0931,-0.1094,-0.0790,-0.0349,0.00000,0.00000
196,7.8400,0.7467,0.0000,0.1528,0.8952,0.0002,-0.0264,-0.0012,-0.0381,0.2476,-33.1420,-80.5717,0.2239,-0.03081,-3.08128,0.0514,-0.0656,-0.1034,0.0002,0.00000,0.00000
197,7.8800,0.7467,0.0000,0.1528,0.9064,-0.0049,-0.0018,0.0259,-0.2299,0.2182,-33.1534,-80.6058,0.2230,-0.03746,-3.08121,0.0779,-0.0903,-0.0785,0.0061,0.00000,0.00000
198,7.9200,0.7467,0.0000,0.1528,0.9017,-0.0081,0.0196,0.0419,-0.1477,0.1152,-33.1646,-80.6398,0.2235,-0.04395,-3.08463,0.0796,-0.0823,-0.1075,-0.0085,0.00000,0.00000
199,7.9600,0.7467,0.0000,0.1528,0.8860,0.0025,0.0073,-0.0124,0.0975,0.1806,-33.1753,-80.6739,0.2242,-0.04433,-3.08598,0.0641,-0.1085,-0.0941,-0.0462,0.00000,0.00000
200,8.0000,0.7467,0.0000,0.1528,0.8893,-0.0018,-0.0143,0.0109,-0.0631,0.2789,-33.1855,-80.7078,0.2240,-0.04383,-3.08144,0.0615,-0.0895,-0.0844,0.0323,0.00000,0.00000
201,8.0400,0.7467,0.0000,0.1528,0.8825,-0.0045,-0.0038,0.0242,0.0378,0.1126,-33.1957,-80.7417,0.2236,-0.04378,-3.08342,0.0824,-0.0743,-0.0834,0.0188,0.00000,0.00000
202,8.0800,0.7467,0.0000,0.1528,0.8811,-0.0156,-0.0034,0.0797,0.0410,0.1961,-33.2057,-80.7755,0.2237,-0.04165,-3.08893,0.0295,-0.0818,-0.0998,-0.0123,0.00000,0.00000
203,8.1200,0.7467,0.0000,0.1528,0.8802,-0.0028,0.0081,0.0162,0.0218,0.2145,-33.2156,-80.8093,0.2237,-0.04125,-3.09460,0.0606,-0.1107,-0.0880,0.0123,0.00000,0.00000
204,8.1600,0.7467,0.0000,0.1528,0.8901,-0.0035,0.0098,0.0192,-0.2200,0.2262,-33.2246,-80.8433,0.2242,-0.04537,-3.09276,0.0720,-0.0865,-0.1015,0.0379,0.00000,0.00000
205,8.2000,0.7467,0.0000,0.1528,0.8749,-0.0238,-0.0033,0.1223,0.0435,0.1632,-33.2342,-80.8771,0.2244,-0.04720,-3.10550,0.0468,-0.0660,-0.1249,0.0187,0.00000,0.00000
206,8.2400,0.7467,0.0000,0.1528,0.8624,0.0253,-0.0053,-0.1259,0.2103,0.2207,-33.2426,-80.9110,0.2244,-0.04314,-3.10341,0.0676,-0.1188,-0.0627,-0.0600,0.00000,0.00000
207,8.2800,0.7467,0.0000,0.1528,0.8697,0.0252,-0.0129,-0.1276,0.0002,0.2109,-33.2493,-80.9450,0.2238,-0.03879,-3.07348,0.0595,-0.0901,-0.0774,0.0508,0.00000,0.00000
208,8.3200,0.7467,0.0000,0.1528,0.8803,-0.0211,-0.0139,0.1080,-0.1671,0.1687,-33.2571,-80.9789,0.2231,-0.04174,-3.07117,0.0566,-0.0484,-0.0944,0.0282,0.00000,0.00000
209,8.3600,0.7467,0.0000,0.1528,0.8660,0.0194,0.0284,-0.0972,0.1145,0.1525,-33.2650,-81.0130,0.2236,-0.04387,-3.07311,0.0861,-0.1511,-0.0706,-0.0762,0.00000,0.00000
210,8.4000,0.7467,0.0000,0.1528,0.8573,0.0053,0.0189,-0.0274,0.2230,0.1244,-33.2715,-81.0468,0.2245,-0.03456,-3.05448,0.0554,-0.0848,-0.1069,0.0566,0.00000,0.00000
211,8.4400,0.7467,0.0000,0.1528,0.8632,0.0164,-0.0029,-0.0846,0.1382,0.0724,-33.2782,-81.0808,0.2243,-0.02943,-3.04417,0.0901,-0.1099,-0.0236,-0.0325,0.00000,0.00000
212,8.4800,0.7467,0.0000,0.1528,0.8855,-0.0205,0.0103,0.1046,-0.2675,0.1778,-33.2852,-81.1148,0.2240,-0.03187,-3.03950,0.0502,-0.0911,-0.1244,0.0856,0.00000,0.00000
213,8.5200,0.7467,0.0000,0.1528,0.8799,-0.0126,0.0133,0.0647,-0.0904,0.1238,-33.2931,-81.1491,0.2243,-0.03974,-3.06025,0.0785,-0.1081,-0.0637,-0.0482,0.00000,0.00000
214,8.5600,0.7467,0.0000,0.1528,0.8695,0.0005,-0.0002,-0.0013,0.0457,0.1663,-33.2999,-81.1833,0.2245,-0.03920,-3.06143,0.0614,-0.0826,-0.0855,0.0237,0.00000,0.00000
215,8.6000,0.7467,0.0000,0.1528,0.8682,0.0013,-0.0022,-0.0046,0.0627,0.2472,-33.3062,-81.2175,0.2242,-0.03677,-3.05562,0.0657,-0.0960,-0.0924,0.0087,0.00000,0.00000
216,8.6400,0.7467,0.0000,0.1528,0.8690,-0.0047,-0.0122,0.0251,0.0501,0.1738,-33.3123,-81.2517,0.2236,-0.03428,-3.05369,0.0570,-0.0622,-0.0690,0.0082,0.00000,0.00000
217,8.6800,0.7467,0.0000,0.1528,0.8811,0.0012,0.0136,-0.0049,-0.1679,0.1621,-33.3182,-81.2861,0.2234,-0.03779,-3.05022,0.0820,-0.0927,-0.0787,0.0273,0.00000,0.00000
218,8.7200,0.7467,0.0000,0.1528,0.8784,-0.0013,0.0004,0.0070,-0.1303,0.1073,-33.3238,-81.3207,0.2237,-0.04326,-3.04810,0.0704,-0.0704,-0.0748,-0.0127,0.00000,0.00000
219,8.7600,0.7467,0.0000,0.1528,0.8677,0.0123,0.0118,-0.0616,0.0377,0.1111,-33.3289,-81.3551,0.2240,-0.04494,-3.03785,0.0750,-0.1210,-0.0927,0.0019,0.00000,0.00000
220,8.8000,0.7467,0.0000,0.1528,0.8650,-0.0047,-0.0078,0.0243,0.0507,0.1709,-33.3339,-81.3894,0.2241,-0.04217,-3.02636,0.0334,-0.0927,-0.0967,0.0057,0.00000,0.00000
221,8.8400,0.7467,0.0000,0.1528,0.8688,-0.0161,-0.0093,0.0838,-0.0348,0.2007,-33.3393,-81.4236,0.2237,-0.04256,-3.03694,0.0420,-0.0980,-0.0846,0.0256,0.00000,0.00000
222,8.8800,0.7467,0.0000,0.1528,0.8560,0.0012,0.0179,-0.0034,0.2104,0.2446,-33.3444,-81.4577,0.2239,-0.03810,-3.04251,0.0543,-0.1173,-0.0990,-0.0214,0.00000,0.00000
223,8.9200,0.7467,0.0000,0.1528,0.8658,-0.0029,0.0041,0.0156,0.0128,0.1936,-33.3485,-81.4919,0.2241,-0.03395,-3.03103,0.0445,-0.0855,-0.0804,0.0434,0.00000,0.00000
224,8.9600,0.7467,0.0000,0.1528,0.8712,0.0028,0.0091,-0.0134,-0.0629,0.1734,-33.3526,-81.5264,0.2240,-0.03572,-3.02537,0.0715,-0.1049,-0.0807,-0.0006,0.00000,0.00000
225,9.0000,0.7467,0.0000,0.1528,0.8646,0.0051,-0.0032,-0.0259,0.0692,0.1182,-33.3562,-81.5608,0.2238,-0.03480,-3.01180,0.0525,-0.0787,-0.0685,-0.0044,0.00000,0.00000
226,9.0400,0.7467,0.0000,0.1528,0.8819,0.0009,-0.0037,-0.0035,-0.2659,0.2069,-33.3596,-81.5955,0.2235,-0.04001,-2.99130,0.0683,-0.0876,-0.0697,0.0337,0.00000,0.00000
227,9.0800,0.7467,0.0000,0.1528,0.8724,0.0021,0.0061,-0.0090,-0.0940,0.1553,-33.3629,-81.6301,0.2235,-0.04605,-2.98074,0.0897,-0.0819,-0.0979,-0.0211,0.00000,0.00000
228,9.1200,0.7467,0.0000,0.1528,0.8682,-0.0087,-0.0122,0.0448,-0.0643,0.1247,-33.3661,-81.6646,0.2236,-0.04861,-2.97599,0.0445,-0.0678,-0.0911,0.0090,0.00000,0.00000
229,9.1600,0.7467,0.0000,0.1528,0.8576,0.0020,-0.0031,-0.0074,0.0906,0.2201,-33.3692,-81.6990,0.2235,-0.04814,-2.97077,0.0513,-0.1137,-0.0883,-0.0183,0.00000,0.00000
230,9.2000,0.7467,0.0000,0.1528,0.8511,0.0035,0.0023,-0.0163,0.1720,0.1806,-33.3715,-81.7331,0.2235,-0.04212,-2.93731,0.0395,-0.1004,-0.0883,0.0226,0.00000,0.00000
231,9.2400,0.7467,0.0000,0.1528,0.8545,0.0038,0.0062,-0.0184,0.1084,0.1731,-33.3736,-81.7673,0.2236,-0.03689,-2.90229,0.0621,-0.0952,-0.0631,0.0105,0.00000,0.00000
232,9.2800,0.7467,0.0000,0.1528,0.8576,-0.0014,0.0058,0.0082,0.0566,0.2337,-33.3756,-81.8015,0.2236,-0.03349,-2.85914,0.0484,-0.1010,-0.0878,-0.0051,0.00000,0.00000
233,9.3200,0.7467,0.0000,0.1528,0.8626,0.0142,0.0192,-0.0715,-0.0237,0.1976,-33.3769,-81.8358,0.2237,-0.03359,-2.77705,0.0879,-0.1126,-0.0721,-0.0046,0.00000,0.00000
234,9.3600,0.7467,0.0000,0.1528,0.8616,-0.0137,-0.0024,0.0695,0.0316,0.0680,-33.3783,-81.8702,0.2236,-0.03212,-2.73481,0.0376,-0.0600,-0.0841,0.0332,0.00000,0.00000
235,9.4000,0.7467,0.0000,0.1528,0.8658,-0.0051,0.0207,0.0263,0.0029,0.1388,-33.3801,-81.9047,0.2237,-0.03248,-2.73695,0.0717,-0.1117,-0.0768,-0.0003,0.00000,0.00000
236,9.4400,0.7467,0.0000,0.1528,0.8516,0.0092,0.0192,-0.0462,0.3050,0.1748,-33.3811,-81.9391,0.2241,-0.02514,-2.64271,0.0451,-0.1139,-0.0748,-0.0155,0.00000,0.00000
237,9.4800,0.7467,0.0000,0.1528,0.8707,-0.0006,0.0200,0.0028,0.0017,0.1365,-33.3816,-81.9737,0.2241,-0.01980,-2.47373,0.0606,-0.0988,-0.0801,0.0743,0.00000,0.00000
238,9.5200,0.7467,0.0000,0.1528,0.8811,-0.0025,0.0293,0.0120,-0.0808,0.1164,-33.3824,-82.0086,0.2244,-0.02203,-2.35377,0.0832,-0.1024,-0.0718,-0.0014,0.00000,0.00000
