step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
233,9.3200,0.7229,0.0000,-0.1093,0.7275,-0.0299,0.4109,0.1559,-0.1098,0.0353,-21.6779,-75.1201,0.5892,-0.01741,-0.09166,1.6280,1.2630,0.1381,1.9721,-0.01021,0.01430
234,9.3600,0.7229,0.0000,-0.1093,0.7683,-0.0353,0.8178,0.1631,0.1470,0.0349,-21.6499,-75.1110,0.6159,-0.00140,-0.08282,1.7570,0.5044,-0.3640,1.9648,-0.00732,0.01539
235,9.4000,0.7229,0.0000,-0.1093,0.7326,0.0012,0.3180,-0.1579,-0.0576,0.1685,-21.6220,-75.1011,0.6353,-0.01380,-0.08876,1.8137,0.7847,0.3435,1.4891,-0.00634,0.01080
236,9.4400,0.7229,0.0000,-0.1093,0.6519,0.0028,0.0734,-0.1569,0.8579,-0.0185,-21.5947,-75.0912,0.6383,-0.01553,-0.08999,1.4907,1.0017,1.1156,1.4573,-0.00990,0.01703
237,9.4800,0.7229,0.0000,-0.1093,0.6402,0.0433,0.3548,-0.1108,-0.2562,0.0083,-21.5720,-75.0806,0.6481,-0.00290,-0.09945,1.5447,0.5645,0.8283,1.3834,-0.02311,0.00708
238,9.5200,0.7229,0.0000,-0.1093,0.6641,0.0359,0.5959,-0.3263,-1.0332,-0.2052,-21.5483,-75.0693,0.6696,-0.02201,-0.10397,1.6040,0.1291,0.1854,1.3335,-0.02116,0.01501
239,9.5600,0.7229,0.0000,-0.1093,0.6308,0.0470,0.2046,-0.2981,-0.2816,-0.1132,-21.5258,-75.0583,0.6822,-0.04174,-0.10454,1.2452,1.2570,0.3189,1.2858,-0.00939,0.02761
240,9.6000,0.7229,0.0000,-0.1093,0.7632,-0.0267,-0.0443,0.3814,0.0898,-0.9464,-21.4994,-75.0499,0.6824,-0.03857,-0.09097,1.6870,2.3271,0.3927,1.8709,-0.01002,0.03566
241,9.6400,0.7229,0.0000,-0.1093,0.8596,-0.1455,-0.0189,0.3486,0.8834,-0.2701,-21.4664,-75.0457,0.6813,-0.00589,-0.08415,1.9504,2.0707,0.1883,1.8961,-0.00595,0.02667
242,9.6800,0.7229,0.0000,-0.1093,0.8752,-0.1072,-0.0413,0.5486,0.2954,0.1720,-21.4309,-75.0420,0.6786,0.01171,-0.06487,1.9907,1.4733,0.2616,1.8404,-0.01566,0.00907
243,9.7200,0.7229,0.0000,-0.1093,0.7419,0.0267,0.0996,-0.1581,-0.3491,-0.0592,-21.4000,-75.0344,0.6795,-0.00877,-0.06135,1.7025,1.2322,0.3824,1.7239,-0.01248,-0.00437
244,9.7600,0.7229,0.0000,-0.1093,0.7584,0.0272,0.2510,-0.1523,-0.0408,-0.0576,-21.3718,-75.0251,0.6863,-0.00478,-0.06662,1.5137,1.3694,0.1318,1.8120,-0.00839,0.00557
245,9.8000,0.7229,0.0000,-0.1093,0.8380,-0.0911,0.8569,0.3985,0.0591,0.1178,-21.3415,-75.0170,0.7112,0.01816,-0.05894,1.5610,0.6211,-0.6051,1.8530,-0.01104,0.00982
246,9.8400,0.7229,0.0000,-0.1093,0.7161,-0.0673,0.7541,0.4324,1.2424,0.1191,-21.3081,-75.0111,0.7421,0.02908,-0.03885,1.6652,0.4728,-0.5956,1.8477,-0.00807,0.00366
247,9.8800,0.7229,0.0000,-0.1093,0.4555,0.0672,0.0135,-0.4775,0.5236,1.4701,-21.2876,-75.0022,0.7488,0.02834,-0.05660,1.6037,0.9984,1.6275,1.0035,-0.02150,-0.01118
248,9.9200,0.7229,0.0000,-0.1093,0.6125,0.0079,-0.0404,-1.1268,-1.5256,1.4922,-21.2672,-74.9932,0.7499,0.01570,-0.10617,1.2309,0.4486,0.6191,0.8564,-0.03332,-0.00953
249,9.9600,0.4279,0.0000,0.1235,-0.0522,-0.0375,-0.0000,-0.0287,0.0400,0.0002,-19.9313,-75.6439,0.9946,0.00000,3.14159,1.0593,0.7437,0.2828,1.0962,0.00000,0.00000
250,10.0000,0.4279,0.0000,0.1235,-0.1036,-0.0471,-0.2804,0.2961,1.8312,-0.1728,-19.9280,-75.6418,0.9893,0.07686,3.13512,1.1386,0.5045,-1.1757,-0.1632,-0.00219,-0.00039
251,10.0400,0.4279,0.0000,0.1235,0.0915,-0.0719,-0.8141,0.6797,1.0794,-1.7853,-19.9276,-75.6391,0.9628,0.11226,3.11381,1.4684,2.2411,0.6877,1.3052,-0.01632,-0.01475
252,10.0800,0.4279,0.0000,0.1235,0.2095,-0.0893,-1.2114,0.7875,1.0520,-3.1833,-19.9269,-75.6369,0.9212,0.15664,3.10965,2.8801,2.2330,0.9111,2.6161,-0.02513,-0.02738
253,10.1200,0.4279,0.0000,0.1235,0.2747,-0.0625,-1.5881,-0.5100,0.3622,0.0863,-19.9277,-75.6356,0.8627,0.16980,3.12552,1.4778,1.3807,0.8109,1.6233,-0.02851,-0.03849
254,10.1600,0.4279,0.0000,0.1235,0.3356,-0.0055,-1.9761,-0.9658,0.5418,2.2951,-19.9275,-75.6356,0.7905,0.18863,-3.13055,0.0851,0.1447,0.2930,0.0646,-0.03949,-0.03425
255,10.2000,0.4279,0.0000,0.1235,0.1605,0.0449,0.0595,-0.2565,0.0800,0.0900,-19.9315,-75.6379,0.7600,0.20240,-3.12794,-0.2969,-0.5621,-0.3079,0.1684,-0.04915,-0.02834
256,10.2400,0.4279,0.0000,0.1235,0.2456,0.0054,0.1549,-0.0463,-0.4493,0.1861,-19.9406,-75.6392,0.7642,0.19920,-3.12639,-0.1526,-0.6191,-0.5280,-0.8719,-0.05571,-0.02749
257,10.2800,0.4279,0.0000,0.1235,0.3353,-0.0134,0.0740,0.0485,-1.0103,0.2371,-19.9528,-75.6396,0.7648,0.15557,-3.12886,-0.5911,-1.0184,-0.3691,-0.2520,-0.04872,-0.02008
258,10.3200,0.4279,0.0000,0.1235,0.3438,0.0307,0.1513,-0.1626,-0.7231,0.0395,-19.9657,-75.6407,0.7661,0.12282,-3.12640,-0.0704,-0.3807,-0.0412,0.0959,-0.02847,-0.00411
259,10.3600,0.4279,0.0000,0.1235,0.3622,0.0032,0.0872,-0.0298,-0.4605,0.2298,-19.9795,-75.6423,0.7680,0.10503,-3.12295,0.0386,-0.0764,-0.0704,0.0370,-0.01841,0.00952
260,10.4000,0.4279,0.0000,0.1235,0.3919,-0.0068,0.0584,0.0266,-0.4192,0.1540,-19.9945,-75.6429,0.7676,0.08678,-3.12477,0.0528,-0.0984,-0.0841,0.0617,-0.01098,0.01449
261,10.4400,0.4279,0.0000,0.1235,0.4150,-0.0015,0.0740,-0.0005,-0.3444,0.1580,-20.0105,-75.6439,0.7676,0.07198,-3.12574,0.0103,-0.1177,-0.0945,0.0013,-0.00430,0.01777
262,10.4800,0.4279,0.0000,0.1235,0.4497,-0.0022,0.0634,0.0085,-0.5792,0.0336,-20.0275,-75.6451,0.7678,0.05255,-3.12595,0.0423,-0.0871,-0.0701,0.0504,0.00022,0.01880
263,10.5200,0.4279,0.0000,0.1235,0.4600,-0.0160,0.0706,0.0781,-0.4235,0.0460,-20.0453,-75.6459,0.7683,0.03355,-3.12834,0.0224,-0.1056,-0.1244,0.0323,0.00756,0.02498
264,10.5600,0.4279,0.0000,0.1235,0.4666,0.0014,0.0503,-0.0090,-0.3102,0.0287,-20.0636,-75.6469,0.7688,0.01863,-3.13003,0.0356,-0.1071,-0.0779,-0.0011,0.01231,0.02538
265,10.6000,0.4279,0.0000,0.1235,0.4630,0.0042,0.0316,-0.0247,-0.0902,0.0965,-20.0820,-75.6485,0.7686,0.01193,-3.12936,0.0148,-0.1034,-0.1001,0.0357,0.01373,0.02653
266,10.6400,0.4279,0.0000,0.1235,0.4607,-0.0054,0.0231,0.0225,0.1182,0.1454,-20.1005,-75.6499,0.7679,0.01358,-3.12973,-0.0164,-0.1067,-0.1080,0.0123,0.01295,0.02546
267,10.6800,0.4279,0.0000,0.1235,0.4748,-0.0049,0.0389,0.0170,0.0014,0.2313,-20.1193,-75.6514,0.7674,0.01541,-3.13067,-0.0075,-0.1194,-0.1075,0.0182,0.01048,0.01992
268,10.7200,0.4279,0.0000,0.1235,0.4860,-0.0165,0.0546,0.0776,-0.0257,0.1844,-20.1386,-75.6528,0.7675,0.01501,-3.13295,-0.0046,-0.1003,-0.1102,0.0608,0.00784,0.01818
269,10.7600,0.4279,0.0000,0.1235,0.4968,0.0055,0.0467,-0.0333,-0.0829,0.1808,-20.1583,-75.6546,0.7679,0.01197,-3.13424,0.0200,-0.1105,-0.0850,-0.0344,0.00874,0.01395
270,10.8000,0.4279,0.0000,0.1235,0.5118,0.0155,0.0415,-0.0816,-0.2675,0.0950,-20.1781,-75.6575,0.7679,0.00443,-3.13146,0.0421,-0.0947,-0.0937,0.0591,0.00940,0.01364
271,10.8400,0.4279,0.0000,0.1235,0.5174,-0.0036,0.0351,0.0128,-0.2718,0.1672,-20.1983,-75.6601,0.7680,-0.00563,-3.13038,0.0239,-0.0894,-0.1227,0.0034,0.01059,0.01740
272,10.8800,0.4279,0.0000,0.1235,0.5096,-0.0133,0.0321,0.0621,-0.0655,0.2198,-20.2187,-75.6622,0.7681,-0.01191,-3.13258,-0.0002,-0.1079,-0.1196,0.0184,0.01398,0.01974
273,10.9200,0.4279,0.0000,0.1235,0.5091,0.0013,0.0363,-0.0088,-0.0478,0.1045,-20.2389,-75.6646,0.7682,-0.01384,-3.13362,0.0322,-0.0927,-0.1108,0.0291,0.01574,0.01850
274,10.9600,0.4279,0.0000,0.1235,0.5036,-0.0001,0.0359,-0.0020,0.0868,0.0681,-20.2590,-75.6675,0.7684,-0.01234,-3.13341,0.0089,-0.1020,-0.1196,0.0232,0.01554,0.01794
275,11.0000,0.4279,0.0000,0.1235,0.5040,0.0109,0.0332,-0.0571,0.1014,0.0498,-20.2790,-75.6706,0.7685,-0.00904,-3.13227,0.0266,-0.1163,-0.0961,0.0104,0.01449,0.01464
276,11.0400,0.4279,0.0000,0.1235,0.5144,0.0121,0.0185,-0.0672,-0.0998,0.2062,-20.2991,-75.6741,0.7683,-0.00977,-3.12939,0.0140,-0.1193,-0.0963,-0.0044,0.01090,0.01087
277,11.0800,0.4279,0.0000,0.1235,0.5059,-0.0115,0.0319,0.0533,0.1075,0.1790,-20.3193,-75.6771,0.7679,-0.00796,-3.12975,0.0111,-0.0976,-0.1413,0.0493,0.00811,0.01378
278,11.1200,0.4279,0.0000,0.1235,0.5187,-0.0027,0.0586,0.0088,-0.0757,0.1585,-20.3397,-75.6801,0.7685,-0.00857,-3.13094,0.0351,-0.1281,-0.1154,0.0169,0.00742,0.00880
279,11.1600,0.4279,0.0000,0.1235,0.5236,-0.0190,0.0334,0.0901,-0.1524,0.1885,-20.3603,-75.6831,0.7691,-0.01288,-3.13306,0.0110,-0.0900,-0.1204,0.0374,0.00925,0.01036
280,11.2000,0.4279,0.0000,0.1235,0.5132,-0.0177,0.0238,0.0847,0.0502,0.1760,-20.3809,-75.6858,0.7689,-0.01418,-3.13739,0.0100,-0.0919,-0.1338,0.0233,0.01264,0.01151
281,11.2400,0.4279,0.0000,0.1235,0.5287,0.0115,0.0296,-0.0616,-0.2897,0.1802,-20.4013,-75.6896,0.7689,-0.02070,-3.13707,0.0457,-0.1011,-0.1041,0.0347,0.01114,0.00686
282,11.2800,0.4279,0.0000,0.1235,0.5162,-0.0187,0.0184,0.0892,-0.0804,0.1804,-20.4217,-75.6933,0.7688,-0.02569,-3.13799,0.0113,-0.0542,-0.1577,0.0522,0.01394,0.01543
283,11.3200,0.4279,0.0000,0.1235,0.5205,-0.0060,0.0311,0.0265,-0.2231,0.1965,-20.4421,-75.6968,0.7689,-0.03345,-3.14050,0.0365,-0.1033,-0.1218,0.0350,0.01715,0.01396
284,11.3600,0.4279,0.0000,0.1235,0.5006,0.0092,0.0219,-0.0471,0.0509,0.0670,-20.4620,-75.7009,0.7692,-0.03550,-3.14015,0.0252,-0.0884,-0.1249,0.0132,0.01915,0.01694
285,11.4000,0.4279,0.0000,0.1235,0.4913,0.0064,0.0079,-0.0362,0.1236,0.1882,-20.4814,-75.7055,0.7691,-0.03166,-3.13815,-0.0109,-0.1101,-0.1262,0.0244,0.01617,0.01630
286,11.4400,0.4279,0.0000,0.1235,0.4958,0.0082,0.0037,-0.0448,-0.0488,0.1827,-20.5007,-75.7101,0.7683,-0.03131,-3.13636,0.0143,-0.1006,-0.0881,0.0435,0.01178,0.01339
287,11.4800,0.4279,0.0000,0.1235,0.4895,0.0086,0.0242,-0.0452,0.0232,0.0832,-20.5199,-75.7148,0.7680,-0.03121,-3.13460,0.0233,-0.0972,-0.1073,0.0345,0.01262,0.01357
288,11.5200,0.4279,0.0000,0.1235,0.4852,0.0093,0.0401,-0.0497,0.0705,0.1043,-20.5388,-75.7196,0.7686,-0.02931,-3.13257,0.0178,-0.1294,-0.1113,0.0172,0.00919,0.01245
289,11.5600,0.4279,0.0000,0.1235,0.4772,0.0108,0.0132,-0.0570,0.1711,0.0730,-20.5576,-75.7245,0.7686,-0.02424,-3.13060,0.0139,-0.1094,-0.0816,-0.0066,0.00569,0.01147
290,11.6000,0.4279,0.0000,0.1235,0.4865,0.0003,0.0301,-0.0051,-0.0375,0.1453,-20.5763,-75.7293,0.7684,-0.02209,-3.12897,0.0098,-0.1340,-0.1283,0.0721,0.00023,0.00930
291,11.6400,0.4279,0.0000,0.1235,0.4799,-0.0063,0.0213,0.0286,0.1180,0.1119,-20.5952,-75.7338,0.7684,-0.02011,-3.13009,0.0063,-0.1031,-0.0799,-0.0135,0.00111,0.01232
292,11.6800,0.4279,0.0000,0.1235,0.4770,0.0043,0.0350,-0.0241,0.1744,0.1060,-20.6139,-75.7384,0.7683,-0.01426,-3.13009,0.0125,-0.1291,-0.0996,0.0480,-0.00091,0.01009
293,11.7200,0.4279,0.0000,0.1235,0.4835,0.0044,0.0466,-0.0253,0.0999,0.0934,-20.6326,-75.7435,0.7688,-0.00864,-3.12882,0.0148,-0.1355,-0.1216,0.0238,-0.00453,0.00656
294,11.7600,0.4279,0.0000,0.1235,0.4952,0.0216,0.0485,-0.1107,-0.0712,0.0470,-20.6514,-75.7491,0.7694,-0.00959,-3.12591,0.0632,-0.1460,-0.0828,0.0079,-0.00467,0.00452
295,11.8000,0.4279,0.0000,0.1235,0.5070,0.0109,0.0195,-0.0579,-0.2870,0.0721,-20.6704,-75.7550,0.7695,-0.01711,-3.12207,0.0513,-0.1081,-0.0804,0.0309,-0.00517,0.00623
296,11.8400,0.4279,0.0000,0.1235,0.5067,-0.0142,0.0071,0.0693,-0.2703,0.0799,-20.6898,-75.7599,0.7689,-0.02792,-3.12290,0.0341,-0.0946,-0.0942,0.0485,-0.00081,0.01065
297,11.8800,0.4279,0.0000,0.1235,0.4987,-0.0076,0.0116,0.0370,-0.1345,0.0751,-20.7093,-75.7646,0.7684,-0.03607,-3.12547,0.0227,-0.1088,-0.0636,0.0174,0.00699,0.01425
298,11.9200,0.4279,0.0000,0.1235,0.4940,-0.0052,0.0202,0.0256,-0.1104,0.0339,-20.7283,-75.7696,0.7683,-0.04024,-3.12649,0.0223,-0.1053,-0.0920,0.0671,0.00979,0.01444
299,11.9600,0.4279,0.0000,0.1235,0.4783,-0.0147,-0.0064,0.0729,0.1280,0.0897,-20.7472,-75.7742,0.7679,-0.03843,-3.12903,-0.0092,-0.0764,-0.0807,-0.0160,0.01212,0.01855
300,12.0000,0.4279,0.0000,0.1235,0.4801,0.0083,0.0173,-0.0425,0.0280,0.0603,-20.7658,-75.7793,0.7672,-0.03678,-3.12932,0.0193,-0.1239,-0.0634,0.0717,0.01051,0.01412
301,12.0400,0.4279,0.0000,0.1235,0.4844,-0.0125,0.0187,0.0624,-0.0768,-0.0134,-20.7843,-75.7845,0.7673,-0.03669,-3.12946,-0.0041,-0.0759,-0.0960,0.0547,0.00960,0.01413
302,12.0800,0.4279,0.0000,0.1235,0.4765,-0.0176,0.0136,0.0876,0.0656,0.0171,-20.8030,-75.7889,0.7671,-0.03739,-3.13351,-0.0191,-0.1012,-0.0657,0.0160,0.01026,0.01409
303,12.1200,0.4279,0.0000,0.1235,0.4638,0.0261,0.0247,-0.1332,0.2403,0.0038,-20.8212,-75.7944,0.7670,-0.03118,-3.13239,0.0135,-0.1301,-0.0606,-0.0045,0.01197,0.00974
304,12.1600,0.4279,0.0000,0.1235,0.4709,-0.0006,0.0186,0.0001,0.0916,0.1021,-20.8390,-75.8003,0.7670,-0.02369,-3.12880,-0.0284,-0.1049,-0.1077,0.0746,0.00662,0.00881
305,12.2000,0.4279,0.0000,0.1235,0.4802,-0.0219,0.0281,0.1095,-0.0190,0.0416,-20.8575,-75.8049,0.7667,-0.02283,-3.13204,-0.0037,-0.0978,-0.1024,0.0327,0.00281,0.00697
306,12.2400,0.4279,0.0000,0.1235,0.4912,0.0047,0.0450,-0.0251,-0.2181,0.0579,-20.8762,-75.8100,0.7674,-0.02936,-3.13363,0.0199,-0.1275,-0.0735,0.0087,0.00438,0.00334
307,12.2800,0.4279,0.0000,0.1235,0.4743,0.0058,0.0176,-0.0310,0.0700,0.0684,-20.8945,-75.8157,0.7677,-0.03072,-3.13259,-0.0066,-0.1016,-0.0847,0.0192,0.00801,0.00789
308,12.3200,0.4279,0.0000,0.1235,0.4721,-0.0179,0.0086,0.0894,0.1110,0.0685,-20.9128,-75.8208,0.7671,-0.02638,-3.13394,-0.0427,-0.0937,-0.1073,0.0843,0.00605,0.00921
309,12.3600,0.4279,0.0000,0.1235,0.4817,0.0226,0.0359,-0.1148,-0.0433,-0.0665,-20.9312,-75.8264,0.7671,-0.02702,-3.13352,0.0336,-0.1305,-0.0524,-0.0085,0.00573,0.00487
310,12.4000,0.4279,0.0000,0.1235,0.4822,-0.0108,0.0297,0.0527,-0.0466,0.0196,-20.9493,-75.8323,0.7676,-0.02725,-3.13177,-0.0391,-0.1040,-0.1244,0.0759,0.00355,0.00729
311,12.4400,0.4279,0.0000,0.1235,0.4891,-0.0259,0.0256,0.1291,-0.1550,0.0435,-20.9681,-75.8369,0.7676,-0.03211,-3.13659,-0.0022,-0.0980,-0.1026,0.0457,0.00260,0.00797
312,12.4800,0.4279,0.0000,0.1235,0.4837,-0.0167,0.0210,0.0831,-0.0900,0.0303,-20.9869,-75.8415,0.7677,-0.03664,-3.14132,-0.0092,-0.0756,-0.0974,0.0456,0.00746,0.01123
313,12.5200,0.4279,0.0000,0.1235,0.4791,0.0414,0.0133,-0.2086,-0.0891,-0.0687,-21.0051,-75.8477,0.7677,-0.04161,-3.13842,0.0322,-0.1215,-0.0525,-0.0175,0.01036,0.00978
314,12.5600,0.4279,0.0000,0.1235,0.4736,-0.0139,0.0073,0.0685,-0.0486,0.0432,-21.0229,-75.8539,0.7675,-0.04161,-3.13498,-0.0560,-0.0825,-0.1616,0.1228,0.00933,0.01610
315,12.6000,0.4279,0.0000,0.1235,0.4807,-0.0162,0.0117,0.0803,-0.2038,0.0083,-21.0414,-75.8586,0.7671,-0.04853,-3.13940,0.0157,-0.0817,-0.0710,0.0049,0.01161,0.01494
316,12.6400,0.4279,0.0000,0.1235,0.4581,0.0078,0.0244,-0.0396,0.1136,0.0869,-21.0593,-75.8639,0.7674,-0.04943,-3.14023,-0.0222,-0.1194,-0.0971,0.0208,0.01639,0.01811
317,12.6800,0.4279,0.0000,0.1235,0.4559,0.0105,0.0020,-0.0539,0.0360,0.0526,-21.0767,-75.8698,0.7673,-0.04629,-3.13771,-0.0290,-0.1026,-0.0883,0.0478,0.01194,0.01580
318,12.7200,0.4279,0.0000,0.1235,0.4554,-0.0220,0.0173,0.1100,0.0029,0.0636,-21.0941,-75.8749,0.7669,-0.04472,-3.13924,-0.0500,-0.0996,-0.1483,0.0835,0.01022,0.01696
319,12.7600,0.4279,0.0000,0.1235,0.4509,0.0093,0.0452,-0.0479,0.0644,0.0051,-21.1116,-75.8800,0.7676,-0.04452,-3.14104,0.0157,-0.1288,-0.0806,-0.0045,0.01052,0.01351
320,12.8000,0.4279,0.0000,0.1235,0.4531,0.0420,0.0053,-0.2123,-0.1186,-0.1446,-21.1283,-75.8867,0.7680,-0.04660,-3.13483,0.0186,-0.1136,-0.0465,0.0088,0.00874,0.01122
321,12.8400,0.4279,0.0000,0.1235,0.4462,0.0167,-0.0011,-0.0867,-0.0586,-0.1155,-21.1449,-75.8933,0.7674,-0.04928,-3.12862,-0.0049,-0.1204,-0.0984,0.0620,0.00758,0.01572
322,12.8800,0.4279,0.0000,0.1235,0.4445,-0.0414,-0.0279,0.2086,0.1226,-0.0181,-21.1621,-75.8979,0.7663,-0.04718,-3.13166,-0.0164,-0.1358,-0.0891,0.0179,0.00754,0.01949
323,12.9200,0.4279,0.0000,0.1235,0.4720,-0.0151,-0.0570,0.0775,0.0270,0.0034,-21.1802,-75.9023,0.7641,-0.04823,-3.13699,0.1123,-0.2657,-0.0295,-0.1008,0.00809,0.01165
324,12.9600,0.4279,0.0000,0.1235,0.4944,-0.0551,-0.1731,0.2862,-0.1027,-0.2630,-21.1992,-75.9069,0.7590,-0.05060,3.14059,0.1384,-0.2981,0.0047,-0.0801,0.00838,0.01099
325,13.0000,0.4279,0.0000,0.1235,0.5040,-0.1837,-0.3090,0.9899,-0.2318,-0.4315,-21.2201,-75.9081,0.7491,-0.05718,3.11523,0.2942,-0.4509,0.0182,-0.1566,0.01549,0.00825
326,13.0400,0.4279,0.0000,0.1235,0.5206,-0.0938,-0.1513,0.2704,-0.5247,-0.3611,-21.2421,-75.9061,0.7364,-0.07402,3.08254,0.5553,-0.5142,0.0704,-0.2828,0.02803,-0.00270
327,13.0800,0.4279,0.0000,0.1235,0.5217,-0.0482,0.0074,0.2065,-0.2595,-0.5687,-21.2620,-75.9090,0.7352,-0.07994,3.07172,-0.0068,-0.2575,-0.1085,0.0247,0.03907,-0.00017
328,13.1200,0.4279,0.0000,0.1235,0.5171,-0.1087,-0.0748,0.5699,0.1214,-0.3066,-21.2829,-75.9098,0.7338,-0.07788,3.05323,0.1017,-0.1675,-0.2572,0.1770,0.04772,0.00302
329,13.1600,0.4279,0.0000,0.1235,0.4968,0.0828,-0.2074,-0.3471,0.1022,-0.0844,-21.3033,-75.9137,0.7280,-0.07378,3.05021,0.2385,-0.1801,-0.2258,0.1160,0.05639,-0.01026
330,13.2000,0.4279,0.0000,0.1235,0.4790,0.1801,-0.4005,-0.8559,0.0647,-0.1874,-21.3215,-75.9246,0.7166,-0.06636,3.07590,-0.0237,-0.0366,-0.3944,0.3076,0.04543,-0.00746
331,13.2400,0.4279,0.0000,0.1235,0.4600,0.1342,-0.3646,-0.6243,0.0363,-0.3906,-21.3387,-75.9373,0.6993,-0.06062,3.10982,-0.0014,0.1345,-0.3122,0.4172,0.02692,0.00784
332,13.2800,0.4279,0.0000,0.1235,0.4855,0.0571,-0.0705,-0.2890,-0.1172,0.0165,-21.3570,-75.9456,0.6914,-0.06679,3.12792,-0.1092,-0.1631,-0.1824,0.0276,0.01486,0.01788
333,13.3200,0.4279,0.0000,0.1235,0.4845,-0.0453,0.0093,0.2217,-0.0247,-0.0626,-21.3760,-75.9494,0.6906,-0.06869,3.12735,-0.1518,-0.0959,-0.1259,0.0234,0.01114,0.02533
334,13.3600,0.4279,0.0000,0.1235,0.4602,0.0230,0.0536,-0.1157,0.2696,-0.1282,-21.3948,-75.9522,0.6918,-0.06601,3.12321,-0.0044,-0.1893,-0.0723,-0.0400,0.01593,0.01987
335,13.4000,0.4279,0.0000,0.1235,0.4425,0.0574,-0.0056,-0.2834,0.3037,-0.0956,-21.4121,-75.9577,0.6926,-0.05216,3.13267,-0.0195,-0.1211,-0.1217,0.0255,0.00868,0.01495
336,13.4400,0.4279,0.0000,0.1235,0.4427,0.0430,-0.0295,-0.2159,0.1951,-0.1136,-21.4293,-75.9632,0.6910,-0.04330,-3.14065,-0.0152,-0.1264,-0.0883,0.0565,-0.00083,0.01357
337,13.4800,0.4279,0.0000,0.1235,0.4371,0.0224,0.0053,-0.1149,0.3112,-0.0315,-21.4466,-75.9679,0.6898,-0.03284,-3.13442,-0.0558,-0.1579,-0.1064,0.0028,-0.00368,0.01290
338,13.5200,0.4279,0.0000,0.1235,0.4437,0.0064,0.0403,-0.0319,0.2429,-0.1048,-21.4640,-75.9717,0.6898,-0.02195,-3.13172,-0.0301,-0.1555,-0.1121,0.0343,-0.01090,0.00915
339,13.5600,0.4279,0.0000,0.1235,0.4588,0.0096,0.0229,-0.0499,0.0547,-0.1076,-21.4818,-75.9754,0.6902,-0.01743,-3.12971,0.0108,-0.1522,-0.0601,-0.0426,-0.01431,0.00621
340,13.6000,0.4279,0.0000,0.1235,0.4795,-0.0053,-0.0496,0.0244,-0.0572,-0.0785,-21.5003,-75.9789,0.6885,-0.01966,-3.12844,0.0563,-0.1993,-0.0290,-0.0249,-0.01356,0.00705
341,13.6400,0.4279,0.0000,0.1235,0.5102,-0.0409,-0.0890,0.2102,-0.0887,-0.0152,-21.5200,-75.9815,0.6849,-0.02528,-3.13189,0.1378,-0.3333,-0.0831,-0.0692,-0.01047,0.00808
342,13.6800,0.4279,0.0000,0.1235,0.5506,-0.0790,-0.2414,0.3983,-0.4150,-0.3179,-21.5415,-75.9831,0.6783,-0.03749,3.14103,0.2487,-0.5154,0.0341,-0.2251,-0.00200,0.00628
343,13.7200,0.4279,0.0000,0.1235,0.5788,-0.1228,-0.4058,0.3528,-0.8206,-0.4452,-21.5643,-75.9809,0.6632,-0.05670,3.11519,0.5057,-0.5163,-0.1102,-0.0104,0.01015,0.00732
344,13.7600,0.4279,0.0000,0.1235,0.5535,0.0379,-0.4172,-0.1868,-0.5556,-0.5988,-21.5870,-75.9817,0.6478,-0.07681,3.10672,0.0437,-0.1583,-0.5961,0.4209,0.02333,0.01710
345,13.8000,0.4279,0.0000,0.1235,0.4930,0.0922,-0.3827,-0.4159,0.2549,-0.3518,-21.6077,-75.9893,0.6295,-0.07360,3.12565,0.0744,0.1202,-0.4144,0.4220,0.02879,0.02846
346,13.8400,0.4279,0.0000,0.1235,0.5126,0.0463,-0.1593,-0.2292,0.0051,-0.0008,-21.6287,-75.9948,0.6195,-0.07613,3.13846,-0.0949,-0.1612,-0.1328,-0.0005,0.01820,0.02742
347,13.8800,0.4279,0.0000,0.1235,0.5129,-0.0042,-0.0898,0.0182,-0.1331,-0.1717,-21.6493,-75.9976,0.6150,-0.07989,-3.14159,-0.1096,-0.0955,-0.0323,0.0366,0.01435,0.02842
348,13.9200,0.4279,0.0000,0.1235,0.4861,0.0289,-0.0065,-0.1462,0.2076,-0.0147,-21.6693,-75.9998,0.6135,-0.07834,-3.14027,-0.0172,-0.1767,-0.0636,-0.0432,0.01830,0.02908
349,13.9600,0.4279,0.0000,0.1235,0.4777,0.0209,-0.0307,-0.1063,0.0987,-0.0965,-21.6883,-76.0029,0.6128,-0.07061,-3.13457,-0.0319,-0.0899,-0.0870,0.0367,0.01110,0.02648
350,14.0000,0.4279,0.0000,0.1235,0.4638,0.0062,-0.0245,-0.0334,0.2368,-0.0768,-21.7072,-76.0050,0.6113,-0.06402,-3.13286,-0.0287,-0.1089,-0.0722,0.0104,0.00796,0.02471
351,14.0400,0.4279,0.0000,0.1235,0.4623,-0.0133,0.0161,0.0664,0.1755,0.0142,-21.7258,-76.0065,0.6109,-0.05539,-3.13353,-0.0608,-0.1288,-0.1248,0.0602,0.00359,0.02138
352,14.0800,0.4279,0.0000,0.1235,0.4477,-0.0054,0.0179,0.0259,0.4178,-0.0433,-21.7443,-76.0075,0.6110,-0.04359,-3.13624,-0.0346,-0.1091,-0.0419,-0.0078,0.00263,0.01821
